Source,cluster,count,x,y,TF_IDF_topic_name,percentage_of_documents,percentage_limit,Topic_terms
sci,56,16,0.04113224,1.0242866,"offshore grid, 0.0908, 6, 16 ; wave energy, 0.0872, 3, 6 ; really good, 0.0580, 1, 1 ; north sea, 0.0546, 7, 13 ; even though, 0.0411, 1, 1",0.2353,1.0,offshore grid ; wave energy ; really good ; north sea ; even though
sci,57,13,0.17288065,-0.17911385,"sustainable energy, 0.1416, 4, 4 ; renewable energy, 0.0536, 4, 7 ; rights reserved, 0.0480, 5, 5 ; local community, 0.0460, 1, 1 ; energy transition, 0.0450, 6, 7",0.3026,1.0,sustainable energy ; renewable energy ; rights reserved ; local community ; energy transition
sci,58,24,-2.942559,1.5331794,"vsc hvdc, 0.1011, 1, 2 ; voltage source, 0.0349, 10, 10 ; hvdc transmission, 0.0255, 7, 8 ; source converter, 0.0250, 11, 13 ; direct current, 0.0229, 8, 9",0.2667,1.0,vsc hvdc ; voltage source ; hvdc transmission ; source converter ; direct current
sci,59,27,-0.2719919,1.5691271,"offshore grid, 0.0947, 19, 34 ; offshore wind, 0.0598, 19, 44 ; north sea, 0.0575, 15, 26 ; offshore wind energy, 0.0454, 9, 16 ; wind energy, 0.0362, 9, 19",0.6,1.0,offshore grid ; offshore wind ; north sea ; offshore wind energy ; wind energy
sci,60,4,-0.7771755,0.3353844,"energy system, 0.1500, 1, 2 ; energy production, 0.1290, 1, 1 ; power plants, 0.1159, 1, 1 ; co2 emissions, 0.0942, 2, 3 ; results show, 0.0895, 1, 1",0.2833,1.0,energy system ; energy production ; power plants ; co2 emissions ; results show
sci,61,40,-1.0212181,0.9893896,"offshore grid, 0.0568, 30, 51 ; north sea, 0.0335, 17, 27 ; offshore wind, 0.0333, 28, 56 ; wind farms, 0.0315, 19, 30 ; power system, 0.0239, 13, 20",0.5883,1.0,offshore grid ; north sea ; offshore wind ; wind farms ; power system
sci,62,6,0.15346508,1.0947235,"wave energy, 0.2100, 3, 4 ; long term, 0.1233, 0, 0 ; elsevier ltd, 0.0884, 2, 2 ; short term, 0.0853, 1, 1 ; oil gas, 0.0768, 1, 2",0.2667,1.0,wave energy ; long term ; elsevier ltd ; short term ; oil gas
sci,63,12,-3.2607422,1.5735276,"wind power, 0.0524, 8, 19 ; dc voltage, 0.0482, 4, 11 ; voltage source converter, 0.0352, 4, 4 ; source converter, 0.0349, 6, 6 ; offshore grid, 0.0345, 11, 16",0.5056,1.0,wind power ; dc voltage ; voltage source converter ; source converter ; offshore grid
sci,64,22,-2.646232,1.907654,"offshore ac, 0.0596, 11, 22 ; reactive power, 0.0572, 11, 27 ; power flow, 0.0436, 9, 17 ; wind power plants, 0.0407, 10, 19 ; wind power, 0.0373, 13, 33",0.4818,1.0,offshore ac ; reactive power ; power flow ; wind power plants ; wind power
sci,65,42,-2.5022006,1.352914,"dc grid, 0.0466, 14, 28 ; multi terminal, 0.0349, 0, 0 ; ac grid, 0.0280, 7, 16 ; offshore grid, 0.0221, 27, 42 ; offshore wind power, 0.0190, 13, 15",0.2508,1.0,dc grid ; multi terminal ; ac grid ; offshore grid ; offshore wind power
sci,66,10,-1.083606,-0.20636757,"long term, 0.1035, 1, 2 ; electricity prices, 0.0724, 1, 1 ; short term, 0.0526, 0, 0 ; case study, 0.0436, 5, 5 ; vsc hvdc, 0.0430, 1, 2",0.1333,0.0,long term ; electricity prices ; short term ; case study ; vsc hvdc
sci,67,24,-3.0378566,1.1813325,"hvdc converter, 0.0534, 10, 16 ; hvdc system, 0.0360, 8, 12 ; hvdc transmission, 0.0334, 4, 5 ; offshore hvdc, 0.0308, 5, 8 ; dc voltage, 0.0305, 3, 5",0.2972,1.0,hvdc converter ; hvdc system ; hvdc transmission ; offshore hvdc ; dc voltage
sci,68,7,-1.9767473,1.5553162,"offshore grid, 0.0829, 4, 5 ; power system, 0.0644, 1, 2 ; case studies, 0.0615, 3, 3 ; offshore wind, 0.0571, 6, 10 ; wind farms, 0.0510, 3, 4",0.4571,1.0,offshore grid ; power system ; case studies ; offshore wind ; wind farms
sci,69,2,-0.034140456,1.1439528,"real time, 0.4978, 1, 1",0.5,1.0,real time
sci,70,20,-1.351959,1.7201054,"wind power, 0.0779, 10, 37 ; offshore grid, 0.0474, 15, 31 ; wind energy, 0.0469, 12, 16 ; offshore wind, 0.0379, 15, 44 ; renewable energy, 0.0268, 9, 12",0.6167,1.0,wind power ; offshore grid ; wind energy ; offshore wind ; renewable energy
sci,71,1,6.888138,-0.61380094,"rights reserved, 0.6974, 1, 1 ; energy islands, 0.2791, 0, 0",0.6667,1.0,rights reserved ; energy islands
sci,72,1,6.71695,-0.67092013,"take place, 0.8433, 1, 2 ; energy island, 0.1346, 0, 0",0.6667,1.0,take place ; energy island
sci,73,2,-0.7694736,-0.14493574,"feasibility study, 0.3502, 2, 2 ; power grid, 0.3292, 2, 2 ; natural gas, 0.3168, 2, 2",1.0,1.0,feasibility study ; power grid ; natural gas
sci,74,1,0.57139933,1.0843005,"offshore grid, 0.9843, 1, 1",1.0,1.0,offshore grid
sci,75,2,7.237855,-0.6269174,"form basis, 0.3737, 1, 1 ; district heating, 0.1995, 1, 2 ; energy island, 0.1483, 2, 2 ; energy park, 0.1321, 1, 1 ; electricity generation, 0.1208, 1, 1",0.6,1.0,form basis ; district heating ; energy island ; energy park ; electricity generation
sci,76,1,-0.15142164,-0.52125424,"preliminary study, 0.5205, 1, 1 ; green energy, 0.3081, 0, 0 ; energy island, 0.1464, 1, 1",0.6667,1.0,preliminary study ; green energy ; energy island
sci,77,3,-3.3538728,1.6194091,"grid frequency, 0.3924, 3, 9 ; wind farm, 0.1347, 3, 5 ; power flow, 0.1158, 3, 3 ; hvdc link, 0.0879, 1, 1 ; offshore grid, 0.0438, 2, 2",0.8889,1.0,grid frequency ; wind farm ; power flow ; hvdc link ; offshore grid
sci,78,1,9.210628,0.07009103,"data center, 0.4430, 1, 1 ; 42 000, 0.3482, 0, 0 ; offshore grid, 0.1910, 1, 1",0.6667,1.0,data center ; 42 000 ; offshore grid
sci,79,1,7.8227253,-0.4782779,"energy islands, 0.9842, 1, 1",1.0,1.0,energy islands
sci,80,1,0.36465994,1.1770825,"offshore grid, 0.9843, 1, 4",1.0,1.0,offshore grid
sci,81,1,6.7882,-0.6659371,"rights reserved, 0.9931, 1, 1",1.0,1.0,rights reserved
sci,82,2,0.6175955,1.08848,"long term, 0.3160, 0, 0 ; one year, 0.2019, 1, 2 ; elsevier ltd, 0.1132, 1, 1 ; rights reserved, 0.0997, 1, 1 ; 20 years, 0.0882, 1, 1",0.3333,1.0,long term ; one year ; elsevier ltd ; rights reserved ; 20 years
sci,83,1,-0.07504228,0.80448806,"energy island, 0.9792, 1, 1",1.0,1.0,energy island
sci,84,1,6.7086,-0.68062985,"energy island, 0.9792, 0, 0",0.0,0.0,energy island
sci,85,1,-0.9929373,-0.2605937,"power production, 0.3676, 1, 1 ; energy consumption, 0.3368, 1, 1 ; power system, 0.2871, 1, 1",1.0,1.0,power production ; energy consumption ; power system
sci,86,3,6.7365913,-0.66404724,"energy islands, 0.4212, 0, 0 ; energy island, 0.3125, 1, 1 ; energy system, 0.2234, 1, 1",0.1667,0.0,energy islands ; energy island ; energy system
sci,87,1,6.951019,-0.6431295,"short time, 0.6140, 1, 1 ; energy islands, 0.3695, 1, 2",1.0,1.0,short time ; energy islands
sci,88,2,0.13563557,1.3155328,"offshore grid, 0.4843, 1, 1",0.5,1.0,offshore grid
sci,89,1,6.9312563,-0.63721377,"elsevier ltd, 0.4324, 1, 1 ; rights reserved, 0.3891, 1, 1 ; energy islands, 0.1498, 0, 0",0.8333,1.0,elsevier ltd ; rights reserved ; energy islands
