cluster,Source,x,y
18,reg,9.039815,-3.1975656
14,reg,7.787525,-5.72863
2,reg,9.001307,-5.2510285
18,reg,8.75811,-2.9111412
18,reg,9.034926,-3.5350893
18,reg,8.859288,-3.8830702
21,reg,8.142094,-3.3818462
21,reg,8.03559,-3.5151334
14,reg,7.0571394,-5.4277616
18,reg,8.714684,-2.954374
6,reg,7.419714,-4.2112513
6,reg,7.368685,-4.180804
11,reg,8.521821,-3.670496
2,reg,9.044521,-5.0843186
2,reg,8.942274,-5.0196133
12,reg,8.824651,-2.2057545
6,reg,7.348531,-4.1814423
21,reg,7.2639694,-4.0866
12,reg,8.791562,-2.2670379
21,reg,7.215035,-4.371245
2,reg,9.114621,-5.11225
2,reg,9.025593,-5.2260065
15,reg,7.91497,-0.87528116
2,reg,9.099655,-5.143999
2,reg,9.011957,-5.020606
11,reg,8.425083,-3.672659
11,reg,8.630583,-4.23586
6,reg,7.597178,-4.1206117
21,reg,8.02702,-3.5802844
2,reg,8.677929,-4.928693
18,reg,9.058692,-3.1381147
18,reg,9.120663,-3.2373211
18,reg,8.642823,-2.805665
18,reg,8.695394,-2.5592237
2,reg,8.91585,-5.378436
11,reg,8.603689,-4.0892262
2,reg,8.91789,-5.2228055
18,reg,8.957782,-2.7026377
18,reg,8.551404,-2.938186
11,reg,8.411788,-3.950173
2,reg,8.850643,-5.473346
2,reg,9.055873,-5.0623136
11,reg,8.524599,-3.984519
18,reg,8.985365,-3.1090968
7,reg,8.282714,-4.957547
2,reg,8.787389,-4.828613
14,reg,7.769556,-5.6401153
20,reg,8.410134,-2.4843936
18,reg,8.644489,-3.569889
5,reg,7.6279836,-2.6497533
21,reg,8.077759,-3.411954
18,reg,8.838906,-2.6519232
14,reg,7.145365,-5.2781634
21,reg,8.014604,-3.1071618
18,reg,8.958968,-3.068941
18,reg,9.015495,-3.0662565
17,reg,6.994158,-5.824564
6,reg,7.68108,-4.232814
18,reg,8.984166,-2.8730698
21,reg,8.026746,-3.506633
6,reg,7.4959435,-4.2184367
17,reg,6.741957,-5.5067625
11,reg,8.625013,-3.3292906
