cluster,Source,x,y
54,pro,0.8724012,4.1750164
12,pro,1.4803494,2.9716334
14,pro,0.5880307,2.767365
37,pro,0.48957852,3.4286954
12,pro,3.2772713,2.5384898
2,pro,0.71610326,2.2330453
79,pro,-2.344037,0.550119
35,pro,0.75907826,2.274209
3,pro,-0.62567085,-0.29503366
1,pro,0.35004067,3.0758672
37,pro,0.25303468,3.5230129
33,pro,0.65257645,1.863413
18,pro,0.9347237,1.0857178
52,pro,0.42202768,3.2896376
32,pro,0.3699053,3.7129965
3,pro,-0.17073636,1.6428952
15,pro,0.07293234,3.0478513
38,pro,1.6892269,1.1133696
35,pro,0.3191073,2.7911594
51,pro,0.6732323,3.0799193
3,pro,-0.23095946,2.149186
47,pro,2.5299857,3.2498658
35,pro,0.68130755,3.0093193
30,reg,2.2801285,2.6589048
16,reg,-0.29714254,1.9124231
55,reg,1.4226508,0.7655424
27,reg,2.2935822,1.1646776
38,reg,2.2127118,1.1569344
19,reg,0.8498458,0.92530715
21,reg,2.4435844,1.4555422
0,reg,1.1297385,1.5488733
13,reg,2.8689103,3.340105
34,reg,0.29741126,0.87473136
13,reg,2.8981533,3.2861664
19,reg,0.94882864,1.3326464
5,reg,0.81914514,1.222036
51,reg,0.5177544,3.515483
27,reg,1.77124,1.2709761
0,reg,1.020471,1.5815675
51,reg,1.9136047,2.1768126
18,reg,2.7915075,1.7903929
45,reg,2.7356803,1.8814796
12,reg,2.7796974,2.6058974
47,reg,2.1208143,2.8242602
49,reg,0.42247042,3.3858185
41,reg,3.3483763,2.7240481
8,reg,0.66585904,1.2537843
27,reg,1.9088095,0.9942129
3,reg,0.07059222,3.1183422
33,reg,0.233476,3.7482784
52,reg,1.275251,4.319271
25,reg,2.9650123,2.1911435
11,reg,2.7091446,1.0040321
49,reg,2.1249616,1.520239
52,reg,2.081374,3.0868793
30,reg,2.5530005,1.5328037
18,reg,0.96109456,0.6454828
44,reg,1.2448977,3.5013554
29,reg,1.549003,4.2220063
14,reg,1.4549588,2.0927386
54,reg,0.075723305,3.397067
45,reg,2.7646766,1.8854096
5,reg,0.7792931,1.1752567
11,reg,2.5100596,1.0251145
11,reg,2.5191963,1.0482465
11,reg,2.6361265,1.0958341
32,reg,0.6196643,1.6202899
38,reg,2.5340421,1.1012317
8,reg,0.20694177,0.52176404
34,reg,0.38378757,1.0585785
25,reg,2.9714086,2.1639514
12,reg,2.6821694,2.4663024
48,reg,2.98052,1.6854649
58,reg,2.1206505,1.5604476
8,reg,-1.8267546,0.65710306
21,reg,2.3495226,1.5198812
18,reg,2.6665223,1.7280929
26,reg,2.6478057,1.7534583
27,reg,1.2698625,2.2182117
18,reg,1.1914133,0.8299849
29,reg,2.4258513,2.9840639
29,reg,2.5549474,3.1339068
13,reg,2.7141316,3.4679298
0,reg,2.6004798,2.6658347
27,reg,0.7801298,2.1755688
11,reg,2.7408903,1.0958041
27,reg,1.9710538,1.3275962
44,reg,1.4704603,2.4881432
12,reg,3.4047854,2.6389716
71,reg,-2.062327,0.53819746
47,reg,3.0155253,2.100547
59,reg,1.03842,3.8304796
12,reg,2.7062876,2.398217
14,reg,0.6949179,2.4924395
38,reg,1.3936003,2.0823581
27,reg,1.9431206,1.0544082
58,reg,2.6646159,2.5588229
44,reg,1.9122782,3.6650646
25,reg,3.1478682,2.4493659
27,reg,1.9733863,0.87527156
26,reg,2.4243958,1.0667285
15,reg,0.62680745,4.0996757
8,reg,0.62612355,1.5044717
11,reg,2.6874628,1.0800632
29,reg,1.650947,3.603308
58,reg,3.1167252,2.5296385
47,reg,2.4915707,2.570423
47,reg,2.6496127,2.809361
20,reg,2.7727773,2.6333177
11,reg,2.4742613,1.0996418
54,reg,1.0906398,4.2432985
0,reg,1.6576918,1.8685373
55,reg,1.4521098,0.6731713
44,reg,1.3786597,3.79501
31,reg,1.6290429,3.9261928
45,reg,2.445847,1.0385684
