Source,cluster,count,x,y,TF_IDF_topic_name,percentage_of_documents,percentage_limit,Topic_terms
reg,48,25,6.9909787,8.017832,"create new, 0.0190, 4, 4 ; green business park, 0.0150, 11, 31 ; sustainable energy, 0.0142, 3, 4 ; green energy, 0.0129, 14, 38 ; social democracy, 0.0122, 5, 37",0.2524,1.0,create new ; green business park ; sustainable energy ; green energy ; social democracy
reg,49,12,8.561958,7.473852,"local plan area, 0.0338, 4, 18 ; energy islands bornholm, 0.0228, 11, 23 ; regional municipality, 0.0209, 9, 19 ; energy solutions, 0.0144, 1, 4 ; energy parks, 0.0144, 1, 4",0.5222,1.0,local plan area ; energy islands bornholm ; regional municipality ; energy solutions ; energy parks
reg,50,1,6.9821606,7.0626955,"young people, 0.1996, 1, 6 ; lag bornholm, 0.0745, 1, 1 ; cultural identity, 0.0472, 1, 1 ; something new, 0.0385, 1, 1 ; 40 years, 0.0385, 1, 1",1.0,1.0,young people ; lag bornholm ; cultural identity ; something new ; 40 years
reg,51,5,8.297656,7.1111393,"district heating, 0.0406, 1, 4 ; danish energy agency, 0.0372, 4, 10 ; danish environmental protection, 0.0369, 2, 13 ; environmental protection agency, 0.0347, 2, 13 ; environmental assessment, 0.0282, 5, 7",0.4,1.0,district heating ; danish energy agency ; danish environmental protection ; environmental protection agency ; environmental assessment
reg,52,14,7.073839,5.700742,"climate plan, 0.0364, 2, 25 ; bornholm offshore wind, 0.0119, 0, 0 ; municipal council, 0.0113, 7, 26 ; climate act, 0.0112, 3, 10 ; social democratic, 0.0092, 1, 3",0.149,0.0,climate plan ; bornholm offshore wind ; municipal council ; climate act ; social democratic
reg,53,3,5.8833623,5.8329315,"says peter, 0.0816, 1, 6 ; general meeting, 0.0594, 2, 4 ; year ago, 0.0503, 1, 2 ; infrastructure projects, 0.0450, 1, 3 ; electric cars, 0.0420, 1, 3",0.4222,1.0,says peter ; general meeting ; year ago ; infrastructure projects ; electric cars
reg,54,2,8.029743,6.708308,"baltic sea, 0.2319, 3, 22 ; bornholm zealand, 0.0835, 3, 8 ; environmental impact, 0.0559, 3, 11 ; marine environment, 0.0527, 3, 7 ; cable connection, 0.0483, 2, 4",0.7333,1.0,baltic sea ; bornholm zealand ; environmental impact ; marine environment ; cable connection
reg,55,2,7.559562,8.3361635,"become part, 0.0726, 2, 3 ; bornholm future, 0.0707, 0, 0 ; says søren, 0.0690, 1, 4 ; among others, 0.0685, 2, 2 ; large projects, 0.0531, 1, 1",0.6,1.0,become part ; bornholm future ; says søren ; among others ; large projects
reg,56,4,7.927911,7.1928124,"jonna nielsen, 0.0496, 1, 3 ; political decision, 0.0354, 1, 1 ; new technology, 0.0352, 1, 1 ; bornholm make, 0.0351, 1, 1 ; green transition, 0.0344, 1, 2",0.25,1.0,jonna nielsen ; political decision ; new technology ; bornholm make ; green transition
reg,57,8,6.197071,7.458556,"labor market, 0.0539, 5, 11 ; skilled workers, 0.0235, 2, 2 ; among things, 0.0200, 4, 7 ; recent years, 0.0197, 2, 2 ; first foremost, 0.0195, 1, 1",0.3333,1.0,labor market ; skilled workers ; among things ; recent years ; first foremost
reg,58,1,7.351791,6.5301847,"30 years, 0.1217, 1, 4 ; something new, 0.0922, 1, 3 ; 20 years, 0.0552, 1, 2 ; years ago, 0.0477, 1, 2 ; station bornholm, 0.0302, 1, 1",1.0,1.0,30 years ; something new ; 20 years ; years ago ; station bornholm
reg,59,8,6.2774906,6.3568964,"energy sector, 0.0324, 1, 2 ; transport sector, 0.0178, 1, 1 ; energy islands north, 0.0174, 4, 11 ; islands north sea, 0.0171, 4, 11 ; paris agreement, 0.0171, 1, 4",0.1667,0.0,energy sector ; transport sector ; energy islands north ; islands north sea ; paris agreement
reg,60,11,5.8376412,5.988979,"thomas thors, 0.0226, 1, 5 ; 42 000, 0.0212, 0, 0 ; ten years, 0.0195, 2, 3 ; bornholm business community, 0.0194, 3, 7 ; rønne harbor, 0.0167, 2, 5",0.1152,0.0,thomas thors ; 42 000 ; ten years ; bornholm business community ; rønne harbor
reg,61,8,6.0189786,7.3222766,"cultural identity, 0.0873, 3, 20 ; business fund, 0.0482, 2, 27 ; total dkk, 0.0277, 2, 13 ; bornholm business, 0.0251, 3, 18 ; bornholm companies, 0.0249, 3, 14",0.3167,1.0,cultural identity ; business fund ; total dkk ; bornholm business ; bornholm companies
reg,62,13,7.649194,6.3365808,"baltic sea, 0.0125, 7, 29 ; would rather, 0.0095, 3, 3 ; citizen meetings, 0.0092, 2, 2 ; open door, 0.0087, 2, 8 ; election campaign, 0.0084, 2, 8",0.2622,1.0,baltic sea ; would rather ; citizen meetings ; open door ; election campaign
reg,63,5,7.854182,6.893752,"food school, 0.0710, 3, 26 ; part energy, 0.0652, 1, 1 ; consultation response, 0.0635, 2, 2 ; land plant, 0.0515, 1, 1 ; business park, 0.0424, 3, 24",0.4,1.0,food school ; part energy ; consultation response ; land plant ; business park
reg,64,19,6.393549,6.469156,"ole sonne, 0.0354, 1, 11 ; municipal council, 0.0223, 14, 39 ; danish people party, 0.0202, 0, 0 ; rené danielsson, 0.0180, 6, 18 ; anne thomas, 0.0180, 3, 18",0.2667,1.0,ole sonne ; municipal council ; danish people party ; rené danielsson ; anne thomas
reg,65,23,7.257742,4.9802594,"electric cars, 0.0154, 3, 12 ; wind turbines, 0.0144, 20, 61 ; electricity prices, 0.0102, 2, 7 ; new jobs, 0.0093, 2, 3 ; come bornholm, 0.0092, 4, 4",0.2795,1.0,electric cars ; wind turbines ; electricity prices ; new jobs ; come bornholm
reg,66,2,7.339416,8.104369,"power plant, 0.1573, 1, 5 ; sustainable energy, 0.0812, 1, 1 ; young people, 0.0806, 2, 15 ; energy sources, 0.0636, 1, 1 ; rights reserved, 0.0604, 1, 1",0.3,1.0,power plant ; sustainable energy ; young people ; energy sources ; rights reserved
reg,67,10,5.963503,6.524049,"social democracy, 0.0560, 7, 58 ; top candidate, 0.0469, 4, 20 ; unity list, 0.0295, 3, 35 ; social democratic, 0.0250, 3, 8 ; make bornholm, 0.0219, 2, 4",0.4533,1.0,social democracy ; top candidate ; unity list ; social democratic ; make bornholm
reg,71,2,11.370292,4.456881,"hydrogen production, 0.0748, 12, 24 ; green hydrogen, 0.0594, 8, 16 ; energy system, 0.0316, 6, 16 ; offshore energy, 0.0230, 3, 5 ; case study, 0.0222, 2, 2",0.4917,1.0,hydrogen production ; green hydrogen ; energy system ; offshore energy ; case study
reg,72,1,11.636245,4.7791204,"energy island, 0.0895, 7, 19 ; even though, 0.0467, 1, 1 ; energy conversion, 0.0447, 3, 3 ; renewable energy, 0.0391, 7, 9 ; power generation, 0.0324, 5, 6",0.2978,1.0,energy island ; even though ; energy conversion ; renewable energy ; power generation
reg,78,1,12.587229,5.5385637,"offshore grid, 0.0237, 16, 21 ; north sea, 0.0231, 10, 18 ; renewable energy, 0.0214, 9, 19 ; energy systems, 0.0190, 5, 7 ; european commission, 0.0174, 5, 15",0.3724,1.0,offshore grid ; north sea ; renewable energy ; energy systems ; european commission
reg,98,1,11.785526,3.6887732,"real time, 0.0511, 0, 0 ; elsevier ltd, 0.0365, 3, 3 ; hydrogen production, 0.0363, 2, 9 ; danish energy, 0.0324, 3, 3 ; energy system, 0.0304, 6, 9",0.1538,0.0,real time ; elsevier ltd ; hydrogen production ; danish energy ; energy system
sci,0,2,12.404979,5.883897,"artificial island, 0.0181, 13, 24 ; island north sea, 0.0153, 11, 27 ; 10 gw, 0.0138, 9, 18 ; new year, 0.0112, 4, 4 ; danish energy agency, 0.0112, 14, 26",0.3398,1.0,artificial island ; island north sea ; 10 gw ; new year ; danish energy agency
sci,4,3,9.6836195,6.494139,"kriegers flak, 0.0219, 6, 13 ; north sea, 0.0169, 13, 50 ; nature conservation, 0.0122, 1, 1 ; converter stations, 0.0118, 2, 9 ; two countries, 0.0109, 6, 8",0.2754,1.0,kriegers flak ; north sea ; nature conservation ; converter stations ; two countries
sci,5,1,8.080248,5.1556334,"wind farm, 0.0638, 3, 17 ; million tonnes, 0.0444, 2, 2 ; million ton, 0.0342, 2, 2 ; 10 million, 0.0237, 0, 0 ; oil gas, 0.0218, 1, 4",0.4,1.0,wind farm ; million tonnes ; million ton ; 10 million ; oil gas
sci,7,2,13.229717,4.9409685,"offshore grid, 0.0384, 2, 5 ; two years, 0.0248, 3, 4 ; energy islands bornholm, 0.0168, 13, 43 ; 10 million, 0.0168, 2, 12 ; one hand, 0.0164, 1, 1",0.2316,1.0,offshore grid ; two years ; energy islands bornholm ; 10 million ; one hand
sci,12,1,10.994818,4.43461,"green hydrogen, 0.0360, 7, 22 ; electrolysis plant, 0.0222, 5, 8 ; natural gas, 0.0205, 3, 16 ; hydrogen produced, 0.0161, 5, 7 ; cip foundation, 0.0144, 1, 10",0.3333,1.0,green hydrogen ; electrolysis plant ; natural gas ; hydrogen produced ; cip foundation
sci,15,2,9.630257,5.9341936,"million tonnes, 0.0212, 2, 10 ; gas station, 0.0208, 5, 9 ; green fuels, 0.0189, 8, 26 ; district heating, 0.0164, 7, 20 ; baltic sea, 0.0153, 10, 34",0.2364,1.0,million tonnes ; gas station ; green fuels ; district heating ; baltic sea
sci,16,1,12.844922,5.6307654,"thomas bendtsen, 0.0257, 1, 5 ; 15 kilometers, 0.0177, 5, 7 ; danish energy agency, 0.0176, 5, 20 ; energy islands bornholm, 0.0174, 8, 31 ; west coast, 0.0169, 2, 3",0.3515,1.0,thomas bendtsen ; 15 kilometers ; danish energy agency ; energy islands bornholm ; west coast
sci,19,1,7.844112,5.654021,"bornholm electricity grid, 0.0250, 7, 23 ; electricity prices, 0.0223, 3, 7 ; niels chresten andersen, 0.0182, 1, 9 ; foreign connections, 0.0114, 3, 5 ; danish government, 0.0093, 1, 1",0.2111,1.0,bornholm electricity grid ; electricity prices ; niels chresten andersen ; foreign connections ; danish government
sci,27,2,13.176572,4.0155487,"cost effective, 0.0314, 0, 0 ; north sea, 0.0251, 4, 10 ; million ton, 0.0220, 1, 1 ; energy islands, 0.0181, 9, 25 ; long term, 0.0179, 0, 0",0.1897,0.0,cost effective ; north sea ; million ton ; energy islands ; long term
sci,29,1,13.232666,4.4090047,"solar cell, 0.0202, 1, 11 ; transformer station, 0.0175, 3, 9 ; offshore wind turbines, 0.0139, 9, 16 ; data center, 0.0115, 1, 8 ; artificial island, 0.0100, 2, 3",0.1882,0.0,solar cell ; transformer station ; offshore wind turbines ; data center ; artificial island
sci,30,1,6.6896715,5.3618116,"danish energy agency, 0.0219, 13, 65 ; offshore wind turbines, 0.0185, 13, 27 ; make sense, 0.0183, 1, 1 ; bornholm offshore wind, 0.0176, 0, 0 ; price zone, 0.0159, 2, 20",0.3253,1.0,danish energy agency ; offshore wind turbines ; make sense ; bornholm offshore wind ; price zone
sci,33,2,9.429155,6.1428585,"lars aagaard, 0.0118, 3, 19 ; renewable energy, 0.0115, 7, 18 ; klaus vesløv, 0.0113, 2, 8 ; self sufficient, 0.0102, 0, 0 ; 10 years, 0.0096, 1, 1",0.1667,0.0,lars aagaard ; renewable energy ; klaus vesløv ; self sufficient ; 10 years
sci,38,3,12.071593,4.6084485,"sustainable energy, 0.1336, 3, 3 ; really good, 0.0901, 1, 1 ; land sea, 0.0463, 2, 2 ; green island, 0.0219, 2, 3 ; energy projects, 0.0184, 1, 4",0.1818,0.0,sustainable energy ; really good ; land sea ; green island ; energy projects
sci,41,1,6.858,7.5109043,"labor market, 0.0259, 2, 5 ; says klaus, 0.0186, 1, 3 ; municipal council, 0.0154, 5, 10 ; island baltic sea, 0.0135, 1, 1 ; young people, 0.0134, 1, 3",0.1524,0.0,labor market ; says klaus ; municipal council ; island baltic sea ; young people
sci,42,2,12.195719,5.4831486,"united states, 0.0175, 1, 7 ; european countries, 0.0136, 2, 2 ; state aid, 0.0121, 7, 23 ; energy security, 0.0115, 1, 1 ; energy islands bornholm, 0.0111, 18, 70",0.1333,0.0,united states ; european countries ; state aid ; energy security ; energy islands bornholm
sci,47,1,6.5288076,6.6609564,"bornholm offshore wind, 0.0407, 1, 1 ; 000 inhabitants, 0.0404, 2, 2 ; took place, 0.0152, 1, 1 ; energy project, 0.0135, 3, 5 ; rural areas, 0.0130, 2, 6",0.1333,0.0,bornholm offshore wind ; 000 inhabitants ; took place ; energy project ; rural areas
sci,48,1,7.0412264,7.867523,"create new, 0.0190, 4, 4 ; green business park, 0.0150, 11, 31 ; sustainable energy, 0.0142, 3, 4 ; green energy, 0.0129, 14, 38 ; social democracy, 0.0122, 5, 37",0.2524,1.0,create new ; green business park ; sustainable energy ; green energy ; social democracy
sci,51,1,9.694641,5.9512305,"district heating, 0.0406, 1, 4 ; danish energy agency, 0.0372, 4, 10 ; danish environmental protection, 0.0369, 2, 13 ; environmental protection agency, 0.0347, 2, 13 ; environmental assessment, 0.0282, 5, 7",0.4,1.0,district heating ; danish energy agency ; danish environmental protection ; environmental protection agency ; environmental assessment
sci,54,1,12.027336,3.4162803,"baltic sea, 0.2319, 3, 22 ; bornholm zealand, 0.0835, 3, 8 ; environmental impact, 0.0559, 3, 11 ; marine environment, 0.0527, 3, 7 ; cable connection, 0.0483, 2, 4",0.7333,1.0,baltic sea ; bornholm zealand ; environmental impact ; marine environment ; cable connection
sci,59,1,7.533406,4.7922893,"energy sector, 0.0324, 1, 2 ; transport sector, 0.0178, 1, 1 ; energy islands north, 0.0174, 4, 11 ; islands north sea, 0.0171, 4, 11 ; paris agreement, 0.0171, 1, 4",0.1667,0.0,energy sector ; transport sector ; energy islands north ; islands north sea ; paris agreement
sci,66,2,12.277919,4.362753,"power plant, 0.1573, 1, 5 ; sustainable energy, 0.0812, 1, 1 ; young people, 0.0806, 2, 15 ; energy sources, 0.0636, 1, 1 ; rights reserved, 0.0604, 1, 1",0.3,1.0,power plant ; sustainable energy ; young people ; energy sources ; rights reserved
sci,68,37,13.683168,3.2132316,"ac grid, 0.0280, 7, 13 ; offshore grid, 0.0266, 29, 43 ; dc grid, 0.0266, 9, 17 ; hvdc transmission, 0.0234, 6, 8 ; offshore ac, 0.0231, 5, 12",0.3514,1.0,ac grid ; offshore grid ; dc grid ; hvdc transmission ; offshore ac
sci,69,26,13.731451,3.243645,"vsc hvdc, 0.0645, 0, 0 ; five years, 0.0321, 1, 2 ; reactive power, 0.0246, 5, 13 ; offshore grid, 0.0239, 16, 21 ; multi terminal, 0.0232, 0, 0",0.1308,0.0,vsc hvdc ; five years ; reactive power ; offshore grid ; multi terminal
sci,70,6,12.724503,2.9605424,"wave energy, 0.2177, 2, 4 ; offshore grid, 0.1853, 2, 5 ; energy island, 0.1676, 3, 3 ; energy energy, 0.1229, 0, 0 ; energy storage, 0.0764, 2, 3",0.3222,1.0,wave energy ; offshore grid ; energy island ; energy energy ; energy storage
sci,71,14,11.420428,4.6512985,"hydrogen production, 0.0748, 12, 24 ; green hydrogen, 0.0594, 8, 16 ; energy system, 0.0316, 6, 16 ; offshore energy, 0.0230, 3, 5 ; case study, 0.0222, 2, 2",0.4917,1.0,hydrogen production ; green hydrogen ; energy system ; offshore energy ; case study
sci,72,14,11.466259,3.9215555,"energy island, 0.0895, 7, 19 ; even though, 0.0467, 1, 1 ; energy conversion, 0.0447, 3, 3 ; renewable energy, 0.0391, 7, 9 ; power generation, 0.0324, 5, 6",0.2978,1.0,energy island ; even though ; energy conversion ; renewable energy ; power generation
sci,73,4,11.398691,4.314765,"energy consumption, 0.1034, 2, 2 ; vsc hvdc, 0.1011, 0, 0 ; results show, 0.0638, 1, 1 ; hvdc grid, 0.0563, 1, 5 ; use energy, 0.0541, 1, 1",0.2667,1.0,energy consumption ; vsc hvdc ; results show ; hvdc grid ; use energy
sci,74,3,11.002594,4.045706,"island energy, 0.0554, 1, 1 ; energy system, 0.0529, 2, 3 ; green electricity, 0.0501, 1, 1 ; paris agreement, 0.0457, 2, 7 ; elsevier ltd, 0.0452, 1, 1",0.28,1.0,island energy ; energy system ; green electricity ; paris agreement ; elsevier ltd
sci,75,3,9.16048,6.2021356,"transmission grid, 0.3879, 3, 20 ; 400 kv, 0.1808, 3, 8 ; transmission system, 0.0503, 3, 3 ; case study, 0.0338, 2, 2 ; energy consumption, 0.0287, 2, 2",0.9333,1.0,transmission grid ; 400 kv ; transmission system ; case study ; energy consumption
sci,76,4,11.375197,3.8293412,"energy islands, 0.2341, 1, 1 ; wave energy, 0.1361, 1, 3 ; wind energy, 0.1149, 2, 7 ; storage system, 0.1118, 1, 2 ; wind project, 0.0523, 1, 1",0.3,1.0,energy islands ; wave energy ; wind energy ; storage system ; wind project
sci,77,27,12.095514,3.7515187,"energy system, 0.0532, 10, 28 ; sustainable energy, 0.0524, 5, 13 ; energy transition, 0.0398, 7, 8 ; elsevier ltd, 0.0317, 10, 10 ; energy security, 0.0282, 3, 7",0.2815,1.0,energy system ; sustainable energy ; energy transition ; elsevier ltd ; energy security
sci,78,27,12.339414,5.3679323,"offshore grid, 0.0237, 16, 21 ; north sea, 0.0231, 10, 18 ; renewable energy, 0.0214, 9, 19 ; energy systems, 0.0190, 5, 7 ; european commission, 0.0174, 5, 15",0.3724,1.0,offshore grid ; north sea ; renewable energy ; energy systems ; european commission
sci,79,2,12.518763,5.190853,"energy efficiency, 0.1254, 2, 2 ; support energy, 0.1234, 2, 2 ; transition energy, 0.1222, 2, 2 ; energy transition, 0.1203, 2, 2 ; decision making, 0.1185, 0, 0",0.9333,1.0,energy efficiency ; support energy ; transition energy ; energy transition ; decision making
sci,80,24,12.221977,4.8320174,"energy islands, 0.0612, 11, 15 ; energy systems, 0.0594, 7, 10 ; energy system, 0.0461, 8, 14 ; rights reserved, 0.0386, 4, 4 ; energy consumption, 0.0371, 1, 6",0.3222,1.0,energy islands ; energy systems ; energy system ; rights reserved ; energy consumption
sci,81,3,12.855384,4.1484327,"energy systems, 0.4450, 3, 3 ; energy island, 0.2735, 2, 4 ; development energy, 0.0895, 1, 1 ; among others, 0.0840, 1, 1 ; long time, 0.0820, 1, 1",0.6444,1.0,energy systems ; energy island ; development energy ; among others ; long time
sci,82,28,13.330964,3.1753418,"reactive power, 0.0356, 5, 6 ; energy storage, 0.0355, 7, 9 ; power systems, 0.0258, 7, 8 ; hvdc system, 0.0246, 5, 10 ; control strategy, 0.0219, 3, 10",0.2071,1.0,reactive power ; energy storage ; power systems ; hvdc system ; control strategy
sci,83,14,12.797328,5.4244113,"offshore wind, 0.0398, 11, 24 ; offshore grid, 0.0391, 11, 15 ; wind farms, 0.0266, 4, 11 ; cross border, 0.0265, 0, 0 ; wind farm, 0.0258, 4, 18",0.5476,1.0,offshore wind ; offshore grid ; wind farms ; cross border ; wind farm
sci,84,12,11.504979,3.9008274,"oil gas, 0.0904, 6, 7 ; offshore grid, 0.0866, 5, 6 ; co2 emissions, 0.0687, 4, 7 ; rights reserved, 0.0439, 3, 3 ; results show, 0.0427, 2, 2",0.3889,1.0,oil gas ; offshore grid ; co2 emissions ; rights reserved ; results show
sci,85,18,12.318683,5.1181083,"offshore grid, 0.0568, 13, 36 ; offshore wind power, 0.0524, 7, 20 ; power system, 0.0346, 8, 15 ; renewable energy, 0.0332, 4, 5 ; power transmission, 0.0329, 6, 8",0.4852,1.0,offshore grid ; offshore wind power ; power system ; renewable energy ; power transmission
sci,86,3,12.662928,4.140791,"electricity prices, 0.2438, 1, 1 ; potential energy, 0.1156, 2, 2 ; support energy, 0.1138, 2, 2 ; renewable energy sources, 0.0916, 2, 2 ; energy islands, 0.0904, 2, 6",0.5556,1.0,electricity prices ; potential energy ; support energy ; renewable energy sources ; energy islands
sci,87,20,12.591572,5.3629823,"multi terminal, 0.0312, 0, 0 ; offshore grid, 0.0298, 12, 19 ; planned offshore, 0.0287, 2, 3 ; high voltage, 0.0269, 5, 8 ; dc grid, 0.0260, 5, 19",0.23,1.0,multi terminal ; offshore grid ; planned offshore ; high voltage ; dc grid
sci,88,20,13.40872,3.0942533,"energy storage, 0.0599, 7, 16 ; results show, 0.0352, 5, 5 ; wave energy, 0.0308, 3, 7 ; power system, 0.0304, 5, 6 ; energy system, 0.0288, 3, 7",0.2567,1.0,energy storage ; results show ; wave energy ; power system ; energy system
sci,89,20,12.535526,4.7461023,"offshore grids, 0.0499, 9, 14 ; offshore grid, 0.0475, 15, 32 ; offshore wind, 0.0244, 11, 25 ; north sea, 0.0233, 10, 17 ; meshed offshore, 0.0219, 5, 6",0.5175,1.0,offshore grids ; offshore grid ; offshore wind ; north sea ; meshed offshore
sci,90,5,12.998351,4.795927,"offshore wind energy, 0.1191, 3, 9 ; north sea, 0.1182, 4, 5 ; rights reserved, 0.1030, 3, 3 ; oil gas, 0.0946, 3, 3 ; transmission grid, 0.0783, 2, 2",0.64,1.0,offshore wind energy ; north sea ; rights reserved ; oil gas ; transmission grid
sci,91,19,13.77764,2.9752154,"grid frequency, 0.0611, 3, 9 ; hvdc converter, 0.0468, 5, 10 ; power system, 0.0426, 6, 12 ; dc grid, 0.0345, 4, 9 ; multi terminal, 0.0321, 0, 0",0.214,1.0,grid frequency ; hvdc converter ; power system ; dc grid ; multi terminal
sci,92,14,13.73841,2.819169,"control strategy, 0.0500, 4, 4 ; power supply, 0.0458, 2, 3 ; new energy, 0.0407, 2, 3 ; simulation results, 0.0396, 6, 6 ; hvdc system, 0.0387, 4, 7",0.2381,1.0,control strategy ; power supply ; new energy ; simulation results ; hvdc system
sci,93,17,13.430416,2.7961729,"real time, 0.0682, 3, 3 ; energy island, 0.0371, 6, 13 ; power systems, 0.0369, 3, 5 ; reactive power, 0.0343, 1, 4 ; short time, 0.0320, 1, 1",0.1789,0.0,real time ; energy island ; power systems ; reactive power ; short time
sci,94,3,12.937692,5.520438,"energy resources, 0.0941, 2, 3 ; onshore grid, 0.0864, 1, 1 ; development offshore, 0.0849, 1, 1 ; offshore grids, 0.0756, 1, 1 ; cost effective, 0.0749, 2, 2",0.4667,1.0,energy resources ; onshore grid ; development offshore ; offshore grids ; cost effective
sci,95,18,11.696773,4.10066,"future energy, 0.0833, 1, 1 ; renewable energy sources, 0.0546, 6, 8 ; local community, 0.0484, 1, 1 ; grid connection, 0.0365, 3, 3 ; energy resources, 0.0331, 2, 3",0.1481,0.0,future energy ; renewable energy sources ; local community ; grid connection ; energy resources
sci,96,17,13.516852,3.935038,"offshore grid, 0.0943, 11, 21 ; offshore wind power, 0.0548, 7, 7 ; offshore hvdc, 0.0510, 3, 5 ; wind turbines, 0.0432, 6, 9 ; onshore grid, 0.0406, 3, 3",0.4196,1.0,offshore grid ; offshore wind power ; offshore hvdc ; wind turbines ; onshore grid
sci,97,17,12.662671,5.3141985,"offshore grid, 0.0693, 12, 21 ; offshore wind power, 0.0648, 7, 8 ; expansion planning, 0.0592, 2, 6 ; offshore wind energy, 0.0282, 3, 5 ; north sea offshore, 0.0243, 4, 4",0.4078,1.0,offshore grid ; offshore wind power ; expansion planning ; offshore wind energy ; north sea offshore
sci,98,12,11.860397,3.5557272,"real time, 0.0511, 0, 0 ; elsevier ltd, 0.0365, 3, 3 ; hydrogen production, 0.0363, 2, 9 ; danish energy, 0.0324, 3, 3 ; energy system, 0.0304, 6, 9",0.1538,0.0,real time ; elsevier ltd ; hydrogen production ; danish energy ; energy system
sci,99,10,9.069331,6.37355,"wind turbine, 0.0531, 3, 5 ; offshore ac, 0.0406, 1, 1 ; ac grid, 0.0322, 1, 1 ; onshore grid, 0.0246, 1, 1 ; expansion planning, 0.0239, 1, 3",0.1515,0.0,wind turbine ; offshore ac ; ac grid ; onshore grid ; expansion planning
sci,100,25,13.2493725,3.8611002,"offshore grid, 0.0516, 16, 24 ; north sea, 0.0464, 8, 16 ; transmission system, 0.0457, 6, 12 ; energy conversion, 0.0367, 2, 3 ; offshore grids, 0.0340, 3, 3",0.3653,1.0,offshore grid ; north sea ; transmission system ; energy conversion ; offshore grids
sci,101,3,11.846303,3.4893298,"feasibility study, 0.2333, 2, 2 ; power grid, 0.2188, 2, 2 ; natural gas, 0.2107, 2, 2 ; power production, 0.1220, 1, 1 ; energy consumption, 0.1106, 1, 1",0.6,1.0,feasibility study ; power grid ; natural gas ; power production ; energy consumption
sci,102,3,12.174115,3.5813832,"form basis, 0.2490, 1, 1 ; energy system, 0.2021, 1, 2 ; district heating, 0.1323, 1, 2 ; results show, 0.1206, 1, 1 ; energy island, 0.0918, 2, 2",0.3556,1.0,form basis ; energy system ; district heating ; results show ; energy island
sci,103,1,11.146843,3.572247,"preliminary study, 0.5206, 1, 1 ; green energy, 0.3081, 0, 0 ; energy island, 0.1464, 1, 1",0.6667,1.0,preliminary study ; green energy ; energy island
sci,104,7,12.740792,2.7807,"energy island, 0.2343, 2, 3 ; rights reserved, 0.1360, 1, 1 ; elsevier ltd, 0.1232, 2, 2 ; take place, 0.1199, 1, 2 ; energy system, 0.0920, 1, 1",0.219,1.0,energy island ; rights reserved ; elsevier ltd ; take place ; energy system
sci,105,7,13.093396,3.549831,"offshore grid, 0.1889, 5, 5 ; long term, 0.0891, 0, 0 ; wave energy, 0.0674, 1, 1 ; data center, 0.0626, 1, 1 ; coastal offshore, 0.0578, 1, 1",0.2952,1.0,offshore grid ; long term ; wave energy ; data center ; coastal offshore
sci,106,1,14.072791,3.6614056,"energy production, 0.5236, 1, 1 ; power plants, 0.4714, 1, 1",1.0,1.0,energy production ; power plants
sci,107,4,12.534579,2.748692,"energy islands, 0.3498, 0, 0 ; rights reserved, 0.3223, 3, 3 ; elsevier ltd, 0.1637, 2, 2 ; long term, 0.0914, 0, 0 ; offshore grid, 0.0248, 0, 0",0.3,1.0,energy islands ; rights reserved ; elsevier ltd ; long term ; offshore grid
