cluster,Source,x,y
30,pro,-7.4278154,8.497603
29,pro,-8.793259,8.698917
5,pro,-8.560193,8.301083
15,pro,-7.4488316,7.015091
1,pro,-8.533327,8.771102
18,pro,-7.919394,8.060801
30,pro,-8.378122,8.034986
4,pro,-7.2597075,8.332225
30,pro,-7.887444,8.239525
19,pro,-8.937195,6.6932216
29,pro,-9.084874,8.336888
9,pro,-7.4634295,8.159265
12,pro,-8.368411,9.13444
26,pro,-7.828874,9.125158
1,pro,-8.086271,8.671625
1,pro,-8.683144,8.155653
4,pro,-7.28937,6.8312397
10,pro,-9.105225,6.6313276
25,reg,-8.919168,5.997688
8,reg,-9.732126,6.933726
6,reg,-7.516193,8.764458
11,reg,-8.384774,5.509361
22,reg,-9.158358,5.8522916
16,reg,-8.043019,7.3532662
1,reg,-9.129034,7.928591
30,reg,-8.48075,7.6234503
22,reg,-9.132105,6.356204
30,reg,-7.9920683,8.040092
11,reg,-8.750094,5.740771
15,reg,-7.5853095,6.4904056
26,reg,-7.7449503,9.110192
22,reg,-9.530904,7.3164964
28,reg,-7.935178,6.2604666
30,reg,-8.547214,7.6131268
14,reg,-8.252921,7.4471364
11,reg,-8.739619,5.5246887
23,reg,-8.869387,6.8383245
12,reg,-8.547293,8.848171
28,reg,-7.943494,6.307366
17,reg,-9.012389,5.8440666
21,reg,-8.343684,7.83679
14,reg,-8.308849,7.411645
24,reg,-9.476138,6.1232777
27,reg,-9.256545,8.428674
19,reg,-9.43125,7.0466504
16,reg,-7.864241,8.447502
15,reg,-8.130976,6.857815
12,reg,-8.410751,9.051292
11,reg,-8.558585,5.488579
15,reg,-7.465399,6.6064897
25,reg,-8.933209,5.5965786
25,reg,-8.918587,5.7065063
19,reg,-8.887876,7.369253
23,reg,-8.97408,7.5533514
29,reg,-9.118553,8.255244
27,reg,-8.331285,7.464126
15,reg,-8.383599,7.588407
14,reg,-8.391449,7.2222857
11,reg,-8.443444,5.510356
11,reg,-8.388734,5.4636974
11,reg,-8.697474,5.5601716
25,reg,-9.202962,5.738836
25,reg,-9.163853,5.7385516
2,reg,-7.013728,7.558364
10,reg,-8.276522,6.197485
30,reg,-8.14581,8.690558
26,reg,-8.011164,8.99477
11,reg,-8.572494,5.438883
16,reg,-7.845644,7.38807
14,reg,-7.611557,8.047861
25,reg,-8.923679,5.575176
19,reg,-9.306753,6.898874
25,reg,-8.906587,5.628342
17,reg,-9.455555,5.656679
16,reg,-9.143431,5.582394
16,reg,-8.619371,6.866827
19,reg,-9.457212,7.7833753
10,reg,-9.240318,6.388716
26,reg,-7.8668747,9.135037
21,reg,-9.069969,8.208913
11,reg,-8.50797,5.525377
23,reg,-9.296438,7.000208
19,reg,-8.7725,7.1199594
15,reg,-7.4304743,6.6922317
30,reg,-8.050708,8.240101
16,reg,-8.224558,6.718709
27,reg,-10.155421,7.2783127
1,reg,-8.088882,8.19064
21,reg,-9.209302,8.287656
17,reg,-9.341879,5.932147
25,reg,-9.527128,6.0006485
14,reg,-8.346313,7.4922614
24,reg,-8.970962,6.3919888
15,reg,-7.882694,6.410495
1,reg,-8.546605,6.8466077
17,reg,-9.044409,5.6817555
3,reg,-9.15232,8.227838
3,reg,-7.9860806,8.079764
4,reg,-7.6757894,7.8720775
22,reg,-9.581611,6.261218
14,reg,-8.42595,7.6695294
25,reg,-9.18021,6.144034
22,reg,-9.12583,6.257935
13,reg,-9.086619,6.964213
11,reg,-8.461826,5.554153
29,reg,-9.096086,7.4696364
21,reg,-8.775251,7.271417
16,reg,-8.007348,7.377961
10,reg,-9.054111,6.587276
14,reg,-8.28533,7.4589605
24,reg,-9.015282,5.800202
11,reg,-8.060525,5.8571663
12,reg,-8.392143,9.043875
13,reg,-8.97091,7.3228135
14,reg,-8.357385,7.1669774
10,reg,-8.781576,7.0477047
1,reg,-8.359084,8.4963665
30,reg,-7.880147,8.202234
13,reg,-8.748443,6.4131703
15,reg,-7.8847075,6.357035
25,reg,-9.527481,6.4525447
23,reg,-8.407123,8.301149
14,reg,-8.7427025,6.356631
16,reg,-8.278983,7.548489
18,reg,-8.489611,7.657387
1,reg,-8.545752,8.870285
14,reg,-8.219361,7.6180634
3,reg,-7.972414,8.480835
14,reg,-7.87388,7.5117774
14,reg,-8.35056,6.816652
22,reg,-9.408349,6.036932
29,reg,-8.4820385,7.8066754
29,reg,-7.9185863,6.1728177
25,reg,-9.432513,5.6830726
19,reg,-9.08648,6.8572226
29,reg,-8.62962,7.9391747
16,reg,-8.522537,6.2332377
12,reg,-8.416885,8.935551
21,reg,-7.9793625,9.082836
25,reg,-8.535772,6.753376
14,reg,-8.489084,7.8625426
18,reg,-7.814376,7.6510997
10,reg,-9.031521,5.8401055
21,reg,-8.967031,7.9265676
19,reg,-9.24685,6.951551
21,reg,-8.798911,8.193843
14,reg,-8.456978,7.453882
1,reg,-8.435961,8.294357
14,reg,-8.610647,6.952435
18,reg,-8.698726,6.7944174
14,reg,-8.390853,7.171657
16,reg,-7.948694,7.1597075
25,reg,-8.542603,6.9320154
18,reg,-8.788989,6.8647685
14,reg,-8.431601,6.573336
6,reg,-6.9878197,8.595866
14,reg,-8.615921,7.724395
24,reg,-9.533913,6.2029905
17,reg,-9.567937,6.4273634
30,reg,-7.386574,7.740625
4,reg,-7.291384,8.228554
11,reg,-8.376863,5.561134
20,reg,-7.018851,7.4750137
16,reg,-7.5453753,7.916071
23,reg,-8.623964,7.3736
11,reg,-8.479974,5.509926
17,reg,-9.355115,6.048462
15,reg,-7.4616446,6.7302384
24,reg,-9.077535,6.894523
25,reg,-8.939934,5.8339124
17,reg,-8.852755,5.986975
17,reg,-9.4215975,6.590952
24,reg,-9.079846,5.8597264
17,reg,-8.74823,6.234175
29,reg,-9.1104145,8.091335
23,reg,-9.359295,7.664211
16,reg,-8.033776,7.0654745
10,reg,-9.171955,6.94043
10,reg,-8.521558,5.7411985
15,reg,-7.437325,6.594735
14,reg,-8.284216,7.132535
10,reg,-9.237003,6.524318
17,reg,-7.810792,6.4538016
15,reg,-7.5112467,6.720006
3,reg,-8.294009,8.676039
10,reg,-8.994358,6.2733836
18,reg,-8.711279,6.350311
16,reg,-8.264256,7.8982615
16,reg,-9.0602455,6.0626035
11,reg,-8.507654,5.6096077
26,reg,-7.981499,9.045292
17,reg,-9.491066,7.870783
10,reg,-8.297776,7.7516804
27,reg,-9.735113,7.9904704
17,reg,-9.188331,5.8917794
16,reg,-8.57121,6.458036
20,reg,-7.202677,7.7379217
23,reg,-9.764522,7.951399
3,reg,-9.736057,7.94154
24,reg,-8.754788,6.864822
30,reg,-7.950634,8.132837
17,reg,-9.467795,6.3027277
21,reg,-9.029169,8.318766
16,reg,-8.035745,7.0346756
16,reg,-7.9579353,7.0841193
2,reg,-6.9819536,7.6865473
24,reg,-9.641294,6.079411
17,reg,-9.460196,6.1044946
17,reg,-9.649067,6.439977
13,reg,-9.466895,7.6365037
17,reg,-9.548214,6.3911204
22,reg,-8.781243,6.211101
24,reg,-9.1319275,6.526207
25,reg,-8.483425,5.686355
15,reg,-7.853165,6.4708714
21,reg,-9.149719,8.597483
18,reg,-7.8932805,7.626664
13,reg,-8.715027,7.514443
22,reg,-9.3282795,5.8576937
13,reg,-7.7804127,7.649742
29,reg,-9.128735,7.0108676
18,reg,-9.346244,6.546084
2,reg,-7.724392,7.877554
10,reg,-9.121713,5.9502926
10,reg,-9.022606,6.422979
18,reg,-8.565632,5.9792175
13,reg,-8.967421,6.8567157
14,reg,-8.143504,7.9284067
10,reg,-9.225971,6.4092793
10,reg,-8.667797,6.864346
18,reg,-8.533381,6.425177
13,reg,-9.092593,6.959764
24,reg,-9.53664,7.767547
24,reg,-9.23958,6.7050495
10,reg,-8.919033,7.0410295
27,reg,-10.077176,7.0143933
22,reg,-9.398882,7.787206
26,reg,-8.143939,6.34541
18,reg,-7.9019537,7.577729
25,reg,-8.775631,5.7575946
17,reg,-9.29685,5.966466
30,reg,-7.4635158,8.165197
8,reg,-8.432979,8.502214
29,reg,-9.521887,7.0265865
24,reg,-9.437728,5.7800517
17,reg,-9.378286,7.1493754
10,reg,-8.613882,7.2988153
22,reg,-9.4822445,5.8669634
21,reg,-9.36777,8.4507
16,reg,-8.030491,6.975341
25,reg,-8.934694,5.760498
17,reg,-9.174033,5.7907543
19,reg,-9.094628,6.824652
13,reg,-9.396119,7.4661202
30,reg,-7.6950026,7.950456
16,reg,-7.1574464,7.302219
21,reg,-8.557004,8.077869
30,reg,-7.888881,8.00263
1,reg,-8.864625,7.2346854
13,reg,-8.907185,6.955884
29,reg,-8.898102,8.677342
19,reg,-8.511247,7.3703303
13,reg,-9.187258,7.021821
14,reg,-8.227353,7.862126
17,reg,-7.8137107,6.712003
24,reg,-9.603131,5.7962813
13,reg,-8.92277,7.436336
1,reg,-9.24128,7.700644
17,reg,-9.164366,6.1054583
23,reg,-9.249842,7.368147
19,reg,-9.757568,6.6075025
14,reg,-9.03441,6.9538193
20,reg,-7.076962,7.3621807
3,reg,-7.721158,8.263548
10,reg,-9.422515,6.512721
29,reg,-9.5323925,6.9037433
17,reg,-9.662028,6.87066
25,reg,-9.028669,6.275229
24,reg,-9.205925,7.4345355
27,reg,-7.4557734,6.7191057
19,reg,-9.740912,7.23942
21,reg,-10.074486,7.2619276
17,reg,-9.284832,7.316906
17,reg,-9.209745,5.772978
22,reg,-9.7635765,6.5406137
19,reg,-9.869039,7.1128287
17,reg,-9.649653,5.8200097
21,reg,-9.389909,8.515081
29,reg,-7.5188336,6.878518
20,reg,-7.145608,7.325542
6,reg,-7.063305,8.721679
19,reg,-9.879403,6.7871656
19,reg,-9.302648,6.9310985
25,reg,-9.337686,5.7591295
16,reg,-8.849277,6.6610956
16,reg,-8.706041,6.3621454
19,reg,-9.773239,6.496074
25,reg,-8.734468,5.814767
24,reg,-9.777442,5.9734106
10,reg,-9.037152,6.6280875
23,reg,-8.507054,8.708543
24,reg,-9.3910265,6.4819374
30,reg,-7.9901767,8.002072
1,reg,-8.894343,8.888002
1,reg,-8.458212,7.720937
29,reg,-8.869708,8.781607
1,reg,-8.681502,8.770146
1,reg,-8.438697,8.22204
23,reg,-9.098448,7.5856767
22,reg,-9.904265,7.2727995
