cluster,Source,x,y
13,pro,7.4821725,-1.5545446
5,pro,8.968543,-0.42503008
4,pro,7.234113,-1.2272424
0,pro,7.331178,-1.0629838
10,pro,8.349807,-1.6854359
15,pro,8.312867,-2.261926
86,pro,9.085854,-0.1471397
4,pro,7.4591146,-0.9978992
12,pro,8.417753,-1.7560847
15,pro,7.4132776,-3.4982934
13,pro,7.506793,-1.2956381
14,pro,8.6877985,-1.032166
0,pro,7.3821077,-1.157135
11,pro,8.153978,-1.8150721
11,pro,8.740689,-1.9007754
4,pro,7.296333,-1.1442406
2,pro,7.4168253,-3.4338439
15,pro,7.8265038,-3.6078777
40,reg,7.435363,-5.0567856
25,reg,7.609227,-5.844853
3,reg,7.8152103,-0.8994686
26,reg,7.314738,-5.175743
43,reg,7.2979007,-5.1169996
23,reg,8.757239,-2.9938445
17,reg,9.102394,-3.323325
21,reg,8.462987,-3.4678817
46,reg,7.988492,-2.717981
8,reg,7.716199,-2.0818644
23,reg,7.84054,-2.5907893
47,reg,8.891327,-2.3989587
47,reg,8.958567,-2.5311365
40,reg,7.1070886,-5.2300105
21,reg,7.7178297,-5.04732
21,reg,8.45073,-3.4860702
46,reg,7.650506,-4.7139235
46,reg,7.715879,-2.7323031
47,reg,9.084383,-3.0778909
25,reg,7.3142295,-5.1292896
40,reg,6.8556223,-5.3491125
47,reg,8.949728,-2.197892
35,reg,8.496967,-3.6211424
26,reg,7.2405915,-5.4572234
18,reg,8.184312,-2.682397
40,reg,7.102005,-5.374451
17,reg,9.213088,-3.3284223
26,reg,6.967348,-5.228339
17,reg,8.69501,-2.3099718
26,reg,6.8427725,-5.212256
26,reg,6.973416,-5.2059484
16,reg,8.954025,-3.4035008
21,reg,8.671769,-3.0247982
1,reg,8.856906,-3.1364195
1,reg,9.018393,-3.0245535
47,reg,8.989155,-3.0657055
47,reg,8.889095,-3.0409374
47,reg,8.382869,-3.229637
1,reg,8.742014,-3.0273175
16,reg,8.846593,-3.7152405
16,reg,8.929988,-3.6623995
1,reg,9.017175,-3.3247201
47,reg,8.990943,-3.110001
25,reg,7.571258,-5.5127997
47,reg,8.723446,-3.2570627
15,reg,8.134691,-2.7137413
15,reg,8.253454,-2.3251932
16,reg,8.853333,-3.7737036
9,reg,7.8901377,-1.9606036
91,reg,9.394194,0.51646006
16,reg,8.960185,-3.6040123
16,reg,8.665802,-3.527303
16,reg,8.770189,-3.7247043
40,reg,7.3602085,-4.8851724
46,reg,7.880852,-2.7408535
35,reg,7.91345,-4.6121726
27,reg,8.042096,-5.0260925
27,reg,8.175044,-4.9760604
10,reg,8.583845,-2.196483
21,reg,8.27003,-4.349082
16,reg,8.873522,-3.700163
46,reg,7.732226,-4.9863515
35,reg,8.308963,-4.2790384
15,reg,8.042895,-4.2385254
17,reg,9.092186,-3.3913734
42,reg,7.36531,-4.3819537
41,reg,7.2034054,-6.567676
2,reg,8.372517,-2.3997355
18,reg,8.2529745,-2.8640132
43,reg,7.3626375,-5.2903657
40,reg,7.279437,-5.515139
1,reg,8.760122,-2.8581622
46,reg,8.156334,-3.5699399
28,reg,7.4977274,-3.5737584
21,reg,7.501393,-5.176222
42,reg,7.364999,-4.2939515
41,reg,7.210857,-6.6041183
15,reg,8.092879,-3.4237485
16,reg,9.039815,-3.1975656
34,reg,7.787525,-5.72863
29,reg,9.001307,-5.2510285
34,reg,8.144019,-3.7892456
1,reg,8.75811,-2.9111412
21,reg,8.651172,-4.371226
16,reg,9.034926,-3.5350893
47,reg,8.859288,-3.8830702
28,reg,8.142094,-3.3818462
15,reg,8.03559,-3.5151334
40,reg,7.0571394,-5.4277616
1,reg,8.714684,-2.954374
46,reg,7.419714,-4.2112513
42,reg,7.368685,-4.180804
46,reg,8.521821,-3.670496
29,reg,9.044521,-5.0843186
21,reg,8.333301,-4.769289
27,reg,8.942274,-5.0196133
47,reg,8.824651,-2.2057545
35,reg,7.348531,-4.1814423
19,reg,7.2639694,-4.0866
35,reg,7.3371305,-3.916451
34,reg,7.8933353,-5.5241446
2,reg,8.791562,-2.2670379
19,reg,7.215035,-4.371245
29,reg,9.114621,-5.11225
29,reg,9.025593,-5.2260065
3,reg,7.91497,-0.87528116
29,reg,9.099655,-5.143999
15,reg,7.9103622,-4.7557387
31,reg,9.011957,-5.020606
46,reg,8.425083,-3.672659
1,reg,8.630583,-4.23586
21,reg,8.323096,-4.660863
35,reg,7.597178,-4.1206117
25,reg,8.000435,-5.530419
36,reg,8.02702,-3.5802844
21,reg,8.677929,-4.928693
1,reg,9.058692,-3.1381147
17,reg,9.120663,-3.2373211
28,reg,8.505776,-4.067047
1,reg,8.642823,-2.805665
23,reg,8.695394,-2.5592237
31,reg,8.91585,-5.378436
1,reg,8.603689,-4.0892262
29,reg,8.91789,-5.2228055
47,reg,8.957782,-2.7026377
21,reg,8.551404,-2.938186
21,reg,8.411788,-3.950173
29,reg,8.850643,-5.473346
21,reg,9.055873,-5.0623136
15,reg,8.524599,-3.984519
1,reg,8.985365,-3.1090968
23,reg,8.25454,-1.7826165
21,reg,8.666144,-4.2552814
26,reg,8.282714,-4.957547
21,reg,8.787389,-4.828613
32,reg,7.317444,-2.7223854
25,reg,8.126973,-5.508976
25,reg,7.769556,-5.6401153
21,reg,7.858061,-5.604058
2,reg,8.410134,-2.4843936
2,reg,8.117139,-1.6299899
16,reg,8.644489,-3.569889
46,reg,7.6279836,-2.6497533
36,reg,8.077759,-3.411954
47,reg,8.838906,-2.6519232
26,reg,7.145365,-5.2781634
35,reg,7.7172856,-5.0855575
15,reg,8.014604,-3.1071618
1,reg,8.958968,-3.068941
47,reg,9.015495,-3.0662565
27,reg,7.9018126,-5.287033
40,reg,6.994158,-5.824564
17,reg,7.68108,-4.232814
33,reg,8.639121,-5.7897897
36,reg,8.539216,-4.533209
20,reg,7.121345,-4.139262
47,reg,8.984166,-2.8730698
36,reg,8.026746,-3.506633
35,reg,7.4959435,-4.2184367
32,reg,6.741957,-5.5067625
1,reg,8.625013,-3.3292906
15,reg,7.630942,-3.4993076
1,reg,8.425339,-3.4640784
15,reg,7.461135,-3.4851592
31,reg,8.79235,-5.2057805
15,reg,8.001176,-5.368636
33,reg,8.683579,-5.7848616
23,reg,8.974871,-2.6689813
35,reg,9.084629,-2.7726772
37,reg,6.7854767,-5.899973
1,reg,8.80003,-2.813926
20,reg,7.2463923,-6.430302
15,reg,7.914937,-2.896393
24,reg,7.1023965,-6.5892615
25,reg,7.774918,-5.816409
23,reg,8.95962,-2.6115963
16,reg,8.96623,-4.8207994
20,reg,7.283814,-6.4238176
20,reg,7.216718,-6.441923
20,reg,7.096893,-6.585437
20,reg,7.229185,-6.373367
73,reg,7.0534325,-1.3632015
23,reg,9.153883,-2.983781
35,reg,9.085702,-3.2456524
23,reg,9.000362,-2.5927358
20,reg,7.588596,-6.1871815
35,reg,8.357633,-4.2307124
25,reg,7.2860804,-6.151186
25,reg,7.598112,-6.1255116
43,reg,8.044601,-5.166653
19,reg,7.8671355,-3.7443666
36,reg,8.307801,-4.2961845
21,reg,8.564806,-4.352681
35,reg,7.861805,-2.9303172
34,reg,7.58631,-3.2992861
25,reg,8.053389,-5.999028
25,reg,7.992802,-6.0132117
16,reg,8.62483,-4.2508454
22,reg,9.309646,-5.183188
21,reg,8.829155,-5.124201
25,reg,7.9697933,-5.547938
49,reg,7.9062753,-2.1781352
35,reg,8.733493,-4.446179
43,reg,8.237129,-4.7806177
21,reg,8.30548,-4.771822
22,reg,9.301275,-5.170491
22,reg,9.219389,-5.115142
26,reg,7.5889697,-5.1770372
29,reg,9.170674,-5.1373973
22,reg,9.319151,-5.162265
22,reg,9.277739,-5.184722
1,reg,9.109722,-3.1127353
23,reg,7.8052096,-2.3416748
16,reg,9.083808,-3.5000072
24,reg,7.2048354,-6.5218716
21,reg,8.397111,-4.650146
40,reg,6.925207,-5.529548
26,reg,7.880277,-5.967585
25,reg,7.738708,-5.801577
37,reg,6.994904,-5.821364
26,reg,8.822692,-4.547708
46,reg,8.694239,-3.7738993
15,reg,8.462123,-4.2136536
26,reg,7.3258348,-5.4968204
30,reg,7.7705746,-4.2757845
26,reg,7.38715,-5.4312196
25,reg,7.6459618,-5.773108
73,reg,7.1155066,-1.3913934
47,reg,9.096282,-3.027746
46,reg,7.621602,-2.725294
25,reg,7.368848,-5.412091
34,reg,7.9705715,-5.400197
24,reg,7.1244817,-6.498718
26,reg,7.3999114,-5.5196123
21,reg,8.605217,-4.1755238
21,reg,8.657219,-4.4414177
43,reg,8.41461,-4.783904
28,reg,7.79468,-3.8626897
22,reg,9.314237,-5.201134
21,reg,9.178418,-4.980907
22,reg,9.309707,-5.1838374
22,reg,9.316297,-5.182966
22,reg,9.269575,-5.170017
46,reg,8.589202,-3.3885233
25,reg,7.6332684,-5.568988
21,reg,8.67827,-5.281313
47,reg,8.995295,-2.467953
47,reg,8.942924,-2.7067502
47,reg,8.90283,-2.767706
25,reg,8.020317,-5.9811726
23,reg,8.64737,-2.3863478
40,reg,7.2235894,-5.1614876
25,reg,7.7088356,-5.8841367
25,reg,7.682671,-5.9308662
24,reg,7.473941,-6.25003
28,reg,8.04172,-3.4743361
2,reg,8.767594,-2.3565192
24,reg,7.3283772,-6.1790233
34,reg,7.308417,-5.701795
24,reg,7.3318477,-6.3688283
25,reg,7.7806187,-5.8110223
