Source,cluster,count,x,y,TF_IDF_topic_name,percentage_of_documents,percentage_limit,Topic_terms
sci,10,4,2.888751,7.8608513,"north sea, 0.0407, 20, 128 ; island north, 0.0182, 15, 34 ; island north sea, 0.0182, 15, 34 ; energy islands north, 0.0138, 10, 26 ; islands north sea, 0.0136, 10, 26",0.7121,1.0,north sea ; island north ; island north sea ; energy islands north ; islands north sea
sci,21,1,-0.9295987,7.09444,"land plant, 0.0225, 25, 82 ; land facility, 0.0109, 24, 47 ; consultation response, 0.0095, 9, 18 ; green energy, 0.0095, 18, 33 ; land facilities, 0.0091, 8, 9",0.3973,1.0,land plant ; land facility ; consultation response ; green energy ; land facilities
sci,28,2,4.694405,7.3885593,"electricity prices, 0.0416, 7, 10 ; electricity grid, 0.0354, 14, 76 ; bornholm electricity, 0.0321, 12, 48 ; bornholm electricity grid, 0.0238, 12, 35 ; el net, 0.0213, 2, 2",0.51,1.0,electricity prices ; electricity grid ; bornholm electricity ; bornholm electricity grid ; el net
sci,49,7,3.7034004,6.941846,"even though, 0.1012, 1, 1 ; energy island, 0.1007, 6, 12 ; elsevier ltd, 0.0775, 2, 2 ; wave energy, 0.0723, 1, 2 ; real time, 0.0651, 0, 0",0.3524,1.0,even though ; energy island ; elsevier ltd ; wave energy ; real time
sci,50,21,3.9434364,7.1982236,"wave energy, 0.1071, 4, 11 ; renewable energy, 0.0879, 14, 28 ; energy conversion, 0.0471, 2, 2 ; energy energy, 0.0398, 0, 0 ; wind energy, 0.0344, 4, 9",0.2606,1.0,wave energy ; renewable energy ; energy conversion ; energy energy ; wind energy
sci,51,3,3.8333902,6.797738,"energy island, 0.3228, 3, 3 ; wind power, 0.0878, 1, 5 ; energy consumption, 0.0802, 1, 1 ; results show, 0.0764, 1, 1 ; rights reserved, 0.0649, 1, 1",0.5556,1.0,energy island ; wind power ; energy consumption ; results show ; rights reserved
sci,52,6,6.3674016,10.158344,"new energy, 0.1300, 4, 4 ; control strategy, 0.1194, 2, 3 ; reactive power, 0.0888, 3, 4 ; power grid, 0.0620, 2, 2 ; grid frequency, 0.0553, 2, 3",0.4778,1.0,new energy ; control strategy ; reactive power ; power grid ; grid frequency
sci,53,14,4.445239,9.244488,"offshore energy, 0.0810, 8, 26 ; energy hubs, 0.0797, 7, 21 ; offshore energy hubs, 0.0628, 5, 17 ; oil gas, 0.0400, 4, 7 ; energy hub, 0.0391, 10, 31",0.481,1.0,offshore energy ; energy hubs ; offshore energy hubs ; oil gas ; energy hub
sci,54,3,4.533006,7.5691533,"case studies, 0.1545, 2, 2 ; paper proposes, 0.1172, 2, 2 ; danish energy, 0.1150, 3, 3 ; energy island bornholm, 0.0971, 2, 2 ; island bornholm, 0.0911, 2, 2",0.7333,1.0,case studies ; paper proposes ; danish energy ; energy island bornholm ; island bornholm
sci,55,19,3.919614,8.574221,"hydrogen production, 0.0770, 13, 27 ; green hydrogen, 0.0640, 11, 21 ; energy system, 0.0288, 7, 17 ; offshore wind, 0.0222, 15, 33 ; wind power, 0.0218, 6, 13",0.527,1.0,hydrogen production ; green hydrogen ; energy system ; offshore wind ; wind power
sci,56,15,4.55064,7.508779,"energy systems, 0.1001, 6, 10 ; energy system, 0.0686, 7, 12 ; power systems, 0.0582, 5, 5 ; energy island, 0.0569, 9, 12 ; results show, 0.0438, 6, 6",0.4311,1.0,energy systems ; energy system ; power systems ; energy island ; results show
sci,57,27,3.6495988,7.1922398,"energy system, 0.0652, 16, 37 ; renewable energy, 0.0605, 17, 29 ; elsevier ltd, 0.0403, 13, 13 ; energy sources, 0.0360, 9, 11 ; energy transition, 0.0303, 8, 9",0.5071,1.0,energy system ; renewable energy ; elsevier ltd ; energy sources ; energy transition
sci,58,15,6.233917,11.081127,"high voltage direct, 0.0311, 4, 5 ; voltage direct, 0.0311, 8, 11 ; voltage direct current, 0.0311, 7, 10 ; power supply, 0.0308, 2, 3 ; offshore grid, 0.0306, 13, 18",0.4,1.0,high voltage direct ; voltage direct ; voltage direct current ; power supply ; offshore grid
sci,59,6,3.501532,7.359147,"sustainable energy, 0.0875, 4, 5 ; energy sources, 0.0685, 4, 4 ; renewable energy, 0.0656, 4, 8 ; energy production, 0.0553, 2, 3 ; renewable energy sources, 0.0524, 3, 3",0.6111,1.0,sustainable energy ; energy sources ; renewable energy ; energy production ; renewable energy sources
sci,60,1,3.236007,6.4354753,"important role, 0.2178, 1, 1 ; first time, 0.1943, 1, 1 ; simulation results, 0.1878, 1, 1 ; elsevier ltd, 0.1738, 1, 1 ; long term, 0.1406, 0, 0",0.9333,1.0,important role ; first time ; simulation results ; elsevier ltd ; long term
sci,61,3,5.827722,10.119604,"transmission grid, 0.3997, 3, 20 ; 400 kv, 0.1861, 3, 8 ; transmission system, 0.0523, 3, 3 ; case study, 0.0358, 2, 2 ; energy consumption, 0.0287, 2, 2",0.9333,1.0,transmission grid ; 400 kv ; transmission system ; case study ; energy consumption
sci,62,3,2.3178387,6.3013597,"north sea, 0.1356, 5, 23 ; million ton, 0.0481, 1, 1 ; construction work, 0.0412, 2, 2 ; united states, 0.0411, 1, 1 ; wave energy, 0.0401, 1, 1",0.4222,1.0,north sea ; million ton ; construction work ; united states ; wave energy
sci,63,1,3.19827,6.599805,"island energy, 0.3833, 1, 1 ; results show, 0.3404, 1, 1 ; energy island, 0.2499, 1, 2",1.0,1.0,island energy ; results show ; energy island
sci,64,1,3.2208312,6.4382205,"elsevier ltd, 0.7111, 1, 1 ; energy island, 0.2629, 0, 0",0.6667,1.0,elsevier ltd ; energy island
sci,65,16,4.811105,7.8024774,"energy island, 0.0514, 8, 8 ; simulation results, 0.0453, 3, 3 ; energy resources, 0.0405, 4, 5 ; paper proposes, 0.0404, 3, 3 ; power system, 0.0391, 4, 7",0.3083,1.0,energy island ; simulation results ; energy resources ; paper proposes ; power system
sci,66,3,4.0959907,9.626719,"kriegers flak, 0.1068, 5, 15 ; reactive power, 0.0513, 2, 5 ; offshore wind power, 0.0303, 3, 4 ; wind power, 0.0263, 3, 5 ; meshed offshore, 0.0226, 2, 2",0.6667,1.0,kriegers flak ; reactive power ; offshore wind power ; wind power ; meshed offshore
sci,67,6,3.9397852,7.646937,"energy production, 0.1589, 4, 4 ; renewable energy, 0.0955, 4, 4 ; support energy, 0.0771, 3, 3 ; renewable energy sources, 0.0612, 3, 3 ; energy islands, 0.0594, 4, 9",0.6111,1.0,energy production ; renewable energy ; support energy ; renewable energy sources ; energy islands
sci,68,3,3.30131,7.461264,"future energy, 0.3323, 1, 1 ; energy efficiency, 0.0833, 2, 2 ; support energy, 0.0820, 2, 2 ; transition energy, 0.0812, 2, 2 ; energy transition, 0.0796, 2, 2",0.5556,1.0,future energy ; energy efficiency ; support energy ; transition energy ; energy transition
sci,69,21,6.286932,10.774707,"hvdc converter, 0.0563, 8, 15 ; wind power, 0.0404, 11, 17 ; hvdc system, 0.0386, 5, 10 ; offshore wind power, 0.0358, 8, 10 ; offshore hvdc, 0.0353, 5, 8",0.381,1.0,hvdc converter ; wind power ; hvdc system ; offshore wind power ; offshore hvdc
sci,70,2,3.9527419,7.654842,"energy systems, 0.5549, 2, 2 ; energy island, 0.4207, 2, 4",1.0,1.0,energy systems ; energy island
sci,71,11,3.3507636,7.433639,"sustainable energy, 0.1556, 2, 2 ; energy islands, 0.1438, 5, 7 ; local community, 0.0545, 1, 1 ; results show, 0.0413, 2, 2 ; rights reserved, 0.0363, 2, 2",0.2364,1.0,sustainable energy ; energy islands ; local community ; results show ; rights reserved
sci,72,3,3.4032652,7.127498,"five years, 0.2827, 1, 2 ; power plant, 0.2106, 1, 5 ; sustainable energy, 0.1092, 1, 1 ; energy island, 0.0890, 3, 3 ; energy sources, 0.0863, 1, 1",0.4222,1.0,five years ; power plant ; sustainable energy ; energy island ; energy sources
sci,73,1,5.244688,10.62287,"important role, 0.2577, 1, 1 ; power supply, 0.2440, 1, 1 ; power transmission, 0.2389, 1, 1 ; large scale, 0.1661, 0, 0 ; energy island, 0.0625, 0, 0",0.8,1.0,important role ; power supply ; power transmission ; large scale ; energy island
sci,74,4,1.0951164,7.833371,"renewable energy, 0.1308, 6, 15 ; create new, 0.0558, 1, 1 ; wind farm, 0.0555, 1, 3 ; sustainable energy, 0.0519, 1, 1 ; make sense, 0.0346, 1, 1",0.381,1.0,renewable energy ; create new ; wind farm ; sustainable energy ; make sense
sci,75,3,4.36825,8.088055,"co2 emissions, 0.1263, 2, 3 ; power supply, 0.1001, 2, 2 ; environmental impact, 0.0995, 2, 2 ; oil gas, 0.0962, 2, 2 ; case study, 0.0929, 2, 2",0.6667,1.0,co2 emissions ; power supply ; environmental impact ; oil gas ; case study
sci,76,8,5.599479,10.913132,"vsc hvdc, 0.2019, 0, 0 ; reactive power, 0.1241, 2, 10 ; new energy, 0.0578, 3, 10 ; converter station, 0.0556, 2, 8 ; hvdc system, 0.0543, 3, 6",0.2,0.0,vsc hvdc ; reactive power ; new energy ; converter station ; hvdc system
sci,77,7,3.1038575,7.702097,"energy security, 0.2432, 5, 13 ; energy policy, 0.0949, 3, 3 ; european countries, 0.0829, 2, 3 ; case study, 0.0661, 3, 3 ; energy sector, 0.0582, 2, 2",0.4857,1.0,energy security ; energy policy ; european countries ; case study ; energy sector
sci,78,12,6.0105257,10.349137,"reactive power, 0.0862, 8, 24 ; offshore ac, 0.0555, 6, 13 ; wind power, 0.0476, 9, 20 ; wind power plants, 0.0439, 7, 13 ; active power, 0.0348, 9, 31",0.6333,1.0,reactive power ; offshore ac ; wind power ; wind power plants ; active power
sci,79,28,5.208947,10.336047,"dc grid, 0.0447, 8, 18 ; power transmission, 0.0349, 6, 8 ; paper presents, 0.0296, 6, 6 ; power system, 0.0249, 9, 14 ; wind farms, 0.0240, 12, 17",0.2667,1.0,dc grid ; power transmission ; paper presents ; power system ; wind farms
sci,80,46,5.427893,10.65414,"multi terminal, 0.0297, 0, 0 ; vsc hvdc, 0.0289, 2, 3 ; voltage source, 0.0280, 13, 13 ; offshore grids, 0.0242, 12, 14 ; offshore ac, 0.0206, 6, 11",0.1116,0.0,multi terminal ; vsc hvdc ; voltage source ; offshore grids ; offshore ac
sci,81,4,6.4948874,10.744062,"dc grid, 0.1409, 2, 3 ; power system, 0.1131, 3, 6 ; multi terminal, 0.1082, 0, 0 ; dc voltage, 0.0895, 1, 1 ; large scale, 0.0776, 0, 0",0.4,1.0,dc grid ; power system ; multi terminal ; dc voltage ; large scale
sci,82,7,4.609814,7.3760858,"long term, 0.1497, 1, 2 ; vsc hvdc, 0.0629, 1, 2 ; case study, 0.0533, 4, 4 ; north sea offshore, 0.0530, 3, 3 ; offshore grid, 0.0506, 5, 5",0.3048,1.0,long term ; vsc hvdc ; case study ; north sea offshore ; offshore grid
sci,83,11,4.36061,8.758926,"offshore grid, 0.0964, 10, 16 ; offshore wind, 0.0496, 7, 17 ; power system, 0.0495, 2, 3 ; cost effective, 0.0409, 2, 2 ; wind farms, 0.0356, 5, 6",0.5636,1.0,offshore grid ; offshore wind ; power system ; cost effective ; wind farms
sci,84,8,3.9926362,9.561962,"offshore wind, 0.1071, 8, 39 ; offshore wind energy, 0.1040, 5, 12 ; wind energy, 0.0842, 5, 14 ; north sea, 0.0484, 5, 7 ; oil gas, 0.0406, 3, 3",0.6519,1.0,offshore wind ; offshore wind energy ; wind energy ; north sea ; oil gas
sci,85,18,6.103559,11.133275,"ac grid, 0.0365, 2, 7 ; offshore grid, 0.0340, 13, 19 ; grid forming, 0.0284, 0, 0 ; offshore wind power, 0.0268, 8, 10 ; paper proposes, 0.0251, 5, 6",0.3074,1.0,ac grid ; offshore grid ; grid forming ; offshore wind power ; paper proposes
sci,86,18,4.0012827,8.834971,"north sea, 0.0406, 16, 36 ; offshore wind, 0.0300, 15, 40 ; renewable energy, 0.0271, 12, 16 ; offshore grid, 0.0257, 14, 23 ; offshore grids, 0.0190, 5, 7",0.6058,1.0,north sea ; offshore wind ; renewable energy ; offshore grid ; offshore grids
sci,87,15,4.2619762,9.11324,"offshore grid, 0.0874, 13, 20 ; offshore wind, 0.0675, 12, 26 ; wind farm, 0.0403, 7, 11 ; expansion planning, 0.0390, 4, 8 ; north sea, 0.0337, 7, 7",0.6622,1.0,offshore grid ; offshore wind ; wind farm ; expansion planning ; north sea
sci,88,5,3.8577068,7.216808,"energy consumption, 0.2210, 2, 7 ; energy system, 0.1187, 1, 2 ; results show, 0.0708, 1, 1 ; energy sources, 0.0466, 1, 2 ; energy hub, 0.0428, 1, 1",0.2667,1.0,energy consumption ; energy system ; results show ; energy sources ; energy hub
sci,89,2,4.5897384,9.67224,"real time, 0.4978, 1, 1",0.5,1.0,real time
sci,90,9,5.1382666,9.432029,"large scale, 0.0764, 1, 1 ; transmission system, 0.0724, 3, 9 ; offshore wind, 0.0530, 6, 12 ; vsc hvdc, 0.0428, 1, 1 ; power flow, 0.0413, 2, 5",0.2889,1.0,large scale ; transmission system ; offshore wind ; vsc hvdc ; power flow
sci,91,30,4.5168614,8.977076,"offshore grid, 0.1417, 25, 59 ; north sea, 0.0627, 18, 40 ; cross border, 0.0172, 0, 0 ; electricity infrastructure, 0.0170, 2, 2 ; transmission system, 0.0169, 6, 8",0.4182,1.0,offshore grid ; north sea ; cross border ; electricity infrastructure ; transmission system
sci,92,3,6.277644,10.717277,"offshore grids, 0.2545, 3, 3 ; simulation results, 0.2269, 2, 2 ; paper presents, 0.2122, 2, 2 ; grid forming, 0.0448, 1, 1 ; meshed offshore, 0.0429, 1, 1",0.7111,1.0,offshore grids ; simulation results ; paper presents ; grid forming ; meshed offshore
sci,93,1,3.148416,6.5105653,"rights reserved, 0.6974, 1, 1 ; energy islands, 0.2791, 0, 0",0.6667,1.0,rights reserved ; energy islands
sci,94,2,4.04922,7.3055224,"feasibility study, 0.3502, 2, 2 ; power grid, 0.3292, 2, 2 ; natural gas, 0.3168, 2, 2",1.0,1.0,feasibility study ; power grid ; natural gas
sci,95,2,2.9415433,6.7271857,"offshore grid, 0.3726, 1, 1 ; long term, 0.1235, 0, 0 ; energy projects, 0.0743, 1, 4 ; elsevier ltd, 0.0738, 1, 1 ; rights reserved, 0.0639, 1, 1",0.2444,1.0,offshore grid ; long term ; energy projects ; elsevier ltd ; rights reserved
sci,96,2,3.6404836,6.667545,"form basis, 0.3737, 1, 1 ; district heating, 0.1995, 1, 2 ; energy island, 0.1483, 2, 2 ; energy park, 0.1321, 1, 1 ; electricity generation, 0.1208, 1, 1",0.6,1.0,form basis ; district heating ; energy island ; energy park ; electricity generation
sci,97,35,4.819254,9.649381,"offshore wind, 0.0567, 31, 82 ; wind power, 0.0500, 15, 49 ; offshore grid, 0.0484, 26, 59 ; wind farms, 0.0456, 21, 35 ; offshore wind power, 0.0333, 12, 27",0.661,1.0,offshore wind ; wind power ; offshore grid ; wind farms ; offshore wind power
sci,98,1,-1.924694,7.4981656,"preliminary study, 0.5205, 1, 1 ; green energy, 0.3081, 0, 0 ; energy island, 0.1464, 1, 1",0.6667,1.0,preliminary study ; green energy ; energy island
sci,99,7,6.286068,10.550374,"grid frequency, 0.1676, 3, 9 ; wind farm, 0.1240, 7, 13 ; offshore grid, 0.0712, 5, 8 ; power flow, 0.0707, 4, 4 ; control strategy, 0.0465, 1, 4",0.6381,1.0,grid frequency ; wind farm ; offshore grid ; power flow ; control strategy
sci,100,5,3.2447379,6.431972,"energy island, 0.4112, 1, 1 ; energy islands, 0.2465, 0, 0 ; take place, 0.1681, 1, 2 ; energy system, 0.1314, 1, 1",0.14,0.0,energy island ; energy islands ; take place ; energy system
sci,101,2,2.1951745,7.825201,"energy islands, 0.4842, 1, 1 ; potential energy, 0.3784, 1, 1 ; energy island, 0.0996, 2, 2",0.5833,1.0,energy islands ; potential energy ; energy island
sci,102,1,3.1663733,6.491071,"rights reserved, 0.9931, 1, 1",1.0,1.0,rights reserved
sci,103,10,4.386401,6.9042754,"energy storage, 0.2064, 9, 17 ; storage system, 0.0491, 3, 4 ; energy system, 0.0472, 3, 10 ; power generation, 0.0441, 3, 3 ; power grid, 0.0301, 1, 4",0.4424,1.0,energy storage ; storage system ; energy system ; power generation ; power grid
sci,104,1,2.32203,6.305329,"energy island, 0.9792, 1, 1",1.0,1.0,energy island
sci,105,6,4.575104,9.942751,"offshore grid, 0.3557, 4, 7 ; wave energy, 0.0791, 1, 1 ; coastal offshore, 0.0675, 1, 1 ; one year, 0.0671, 1, 2 ; well known, 0.0609, 0, 0",0.3222,1.0,offshore grid ; wave energy ; coastal offshore ; one year ; well known
sci,106,1,3.3620822,6.661954,"short time, 0.6140, 1, 1 ; energy islands, 0.3695, 1, 2",1.0,1.0,short time ; energy islands
sci,107,1,3.331175,6.602145,"elsevier ltd, 0.4324, 1, 1 ; rights reserved, 0.3891, 1, 1 ; energy islands, 0.1498, 0, 0",0.8333,1.0,elsevier ltd ; rights reserved ; energy islands
sci,108,2,4.4575586,9.922527,"data center, 0.2211, 1, 1 ; long term, 0.1950, 0, 0 ; 42 000, 0.1738, 0, 0 ; km coast, 0.1539, 1, 1 ; short term, 0.1446, 0, 0",0.2333,1.0,data center ; long term ; 42 000 ; km coast ; short term
