Source,cluster,count,x,y,TF_IDF_topic_name,percentage_of_documents,percentage_limit,Topic_terms
sci,28,2,7.4313927,1.5896953,"electricity prices, 0.0417, 7, 10 ; electricity grid, 0.0359, 14, 76 ; bornholm electricity grid, 0.0322, 12, 35 ; net east, 0.0240, 6, 15 ; connected energy, 0.0235, 8, 11",0.49,1.0,electricity prices ; electricity grid ; bornholm electricity grid ; net east ; connected energy
sci,48,7,7.313134,0.5566712,"even though, 0.1012, 1, 1 ; energy island, 0.0993, 6, 12 ; elsevier ltd, 0.0774, 2, 2 ; wave energy, 0.0723, 1, 2 ; real time, 0.0651, 0, 0",0.3524,1.0,even though ; energy island ; elsevier ltd ; wave energy ; real time
sci,49,21,8.238486,0.56975305,"wave energy, 0.1071, 4, 11 ; renewable energy, 0.0879, 14, 28 ; energy conversion, 0.0472, 2, 2 ; energy energy, 0.0398, 0, 0 ; wind energy, 0.0345, 4, 9",0.2606,1.0,wave energy ; renewable energy ; energy conversion ; energy energy ; wind energy
sci,50,3,7.45822,0.6306471,"energy island, 0.3229, 3, 3 ; energy consumption, 0.0878, 1, 1 ; results show, 0.0802, 1, 1 ; rights reserved, 0.0764, 1, 1 ; energy system, 0.0650, 2, 2",0.5778,1.0,energy island ; energy consumption ; results show ; rights reserved ; energy system
sci,51,6,9.541804,3.4680214,"new energy, 0.1289, 4, 4 ; control strategy, 0.1168, 2, 3 ; reactive power, 0.0782, 3, 4 ; grid frequency, 0.0553, 2, 3 ; power grid, 0.0536, 2, 2",0.4778,1.0,new energy ; control strategy ; reactive power ; grid frequency ; power grid
sci,52,14,9.571043,1.3653288,"offshore energy, 0.0810, 8, 26 ; energy hubs, 0.0798, 7, 21 ; offshore energy hubs, 0.0628, 5, 17 ; oil gas, 0.0400, 4, 7 ; energy hub, 0.0391, 10, 31",0.481,1.0,offshore energy ; energy hubs ; offshore energy hubs ; oil gas ; energy hub
sci,53,3,7.664525,1.4910748,"danish energy, 0.1424, 3, 3 ; paper proposes, 0.1325, 2, 2 ; waste heat, 0.1212, 1, 1 ; energy island bornholm, 0.1096, 2, 2 ; paper presents, 0.1028, 1, 1",0.6889,1.0,danish energy ; paper proposes ; waste heat ; energy island bornholm ; paper presents
sci,54,19,8.8034725,0.6955567,"hydrogen production, 0.0762, 13, 27 ; green hydrogen, 0.0631, 11, 21 ; energy system, 0.0288, 7, 17 ; offshore wind, 0.0217, 15, 33 ; offshore energy, 0.0215, 4, 6",0.5206,1.0,hydrogen production ; green hydrogen ; energy system ; offshore wind ; offshore energy
sci,55,15,7.4571257,1.491794,"energy systems, 0.1001, 6, 10 ; energy system, 0.0686, 7, 12 ; power systems, 0.0583, 5, 5 ; energy island, 0.0570, 9, 12 ; results show, 0.0438, 6, 6",0.4311,1.0,energy systems ; energy system ; power systems ; energy island ; results show
sci,56,27,7.2352624,0.5732085,"energy system, 0.0671, 16, 37 ; renewable energy, 0.0607, 17, 29 ; elsevier ltd, 0.0406, 13, 13 ; energy transition, 0.0363, 8, 9 ; sustainable energy, 0.0307, 4, 11",0.4929,1.0,energy system ; renewable energy ; elsevier ltd ; energy transition ; sustainable energy
sci,57,15,10.471193,3.7336867,"voltage direct current, 0.0312, 7, 10 ; high voltage direct, 0.0312, 4, 5 ; power supply, 0.0312, 2, 3 ; offshore grid, 0.0308, 13, 18 ; dc voltage, 0.0305, 2, 6",0.3778,1.0,voltage direct current ; high voltage direct ; power supply ; offshore grid ; dc voltage
sci,58,6,7.245815,0.32933977,"sustainable energy, 0.0877, 4, 5 ; energy production, 0.0684, 2, 3 ; renewable energy sources, 0.0656, 3, 3 ; district heating, 0.0553, 1, 4 ; energy planning, 0.0524, 2, 2",0.4556,1.0,sustainable energy ; energy production ; renewable energy sources ; district heating ; energy planning
sci,59,1,6.839135,-0.38282636,"important role, 0.2178, 1, 1 ; first time, 0.1943, 1, 1 ; simulation results, 0.1880, 1, 1 ; elsevier ltd, 0.1738, 1, 1 ; long term, 0.1406, 0, 0",0.9333,1.0,important role ; first time ; simulation results ; elsevier ltd ; long term
sci,60,3,9.658077,2.9233117,"transmission grid, 0.3879, 3, 20 ; 400 kv, 0.1808, 3, 8 ; transmission system, 0.0503, 3, 3 ; case study, 0.0338, 2, 2 ; energy consumption, 0.0287, 2, 2",0.9333,1.0,transmission grid ; 400 kv ; transmission system ; case study ; energy consumption
sci,61,3,8.708703,-0.7938639,"north sea, 0.1353, 5, 23 ; million ton, 0.0481, 1, 1 ; construction work, 0.0412, 2, 2 ; united states, 0.0411, 1, 1 ; wave energy, 0.0401, 1, 1",0.4222,1.0,north sea ; million ton ; construction work ; united states ; wave energy
sci,62,1,6.944581,-0.44333604,"island energy, 0.3834, 1, 1 ; results show, 0.3405, 1, 1 ; energy island, 0.2499, 1, 2",1.0,1.0,island energy ; results show ; energy island
sci,63,1,6.8305416,-0.42348963,"elsevier ltd, 0.7111, 1, 1 ; energy island, 0.2629, 0, 0",0.6667,1.0,elsevier ltd ; energy island
sci,64,16,8.335382,1.6988738,"energy island, 0.0508, 8, 8 ; energy resources, 0.0405, 4, 5 ; paper proposes, 0.0404, 3, 3 ; simulation results, 0.0375, 3, 3 ; power system, 0.0363, 4, 7",0.3125,1.0,energy island ; energy resources ; paper proposes ; simulation results ; power system
sci,65,3,9.547741,0.60260916,"kriegers flak, 0.1073, 5, 15 ; reactive power, 0.0512, 2, 5 ; offshore wind power, 0.0303, 3, 4 ; meshed offshore, 0.0262, 2, 2 ; electricity market, 0.0226, 3, 6",0.6533,1.0,kriegers flak ; reactive power ; offshore wind power ; meshed offshore ; electricity market
sci,66,6,6.924467,1.1662318,"energy production, 0.1589, 4, 4 ; support energy, 0.0955, 3, 3 ; renewable energy sources, 0.0771, 3, 3 ; energy islands, 0.0612, 4, 9 ; potential energy, 0.0593, 2, 2",0.5667,1.0,energy production ; support energy ; renewable energy sources ; energy islands ; potential energy
sci,67,21,10.301483,3.5619464,"hvdc converter, 0.0563, 8, 15 ; wind power, 0.0404, 11, 17 ; hvdc system, 0.0375, 5, 10 ; offshore wind power, 0.0357, 8, 10 ; offshore hvdc, 0.0353, 5, 8",0.381,1.0,hvdc converter ; wind power ; hvdc system ; offshore wind power ; offshore hvdc
sci,68,2,6.9424,1.1856289,"energy systems, 0.5550, 2, 2 ; energy island, 0.4207, 2, 4",1.0,1.0,energy systems ; energy island
sci,69,11,7.243478,0.106416255,"energy islands, 0.1437, 5, 7 ; sustainable energy, 0.1250, 2, 2 ; local community, 0.0545, 1, 1 ; results show, 0.0413, 2, 2 ; land sea, 0.0407, 1, 1",0.2485,1.0,energy islands ; sustainable energy ; local community ; results show ; land sea
sci,70,3,7.4223485,0.35203356,"five years, 0.2827, 1, 2 ; power plant, 0.2106, 1, 5 ; sustainable energy, 0.1094, 1, 1 ; energy island, 0.0890, 3, 3 ; energy sources, 0.0862, 1, 1",0.4222,1.0,five years ; power plant ; sustainable energy ; energy island ; energy sources
sci,71,3,7.2837358,0.1316986,"future energy, 0.3323, 1, 1 ; energy efficiency, 0.0833, 2, 2 ; support energy, 0.0820, 2, 2 ; transition energy, 0.0812, 2, 2 ; energy transition, 0.0796, 2, 2",0.5556,1.0,future energy ; energy efficiency ; support energy ; transition energy ; energy transition
sci,72,1,10.10917,2.4710875,"important role, 0.2577, 1, 1 ; power supply, 0.2440, 1, 1 ; power transmission, 0.2389, 1, 1 ; large scale, 0.1660, 0, 0 ; energy island, 0.0625, 0, 0",0.8,1.0,important role ; power supply ; power transmission ; large scale ; energy island
sci,73,4,7.049792,-2.0433054,"renewable energy, 0.1300, 6, 15 ; create new, 0.0558, 1, 1 ; wind farm, 0.0555, 1, 3 ; sustainable energy, 0.0521, 1, 1 ; make sense, 0.0346, 1, 1",0.381,1.0,renewable energy ; create new ; wind farm ; sustainable energy ; make sense
sci,74,3,8.404193,1.1497933,"co2 emissions, 0.1263, 2, 3 ; power supply, 0.1001, 2, 2 ; environmental impact, 0.0995, 2, 2 ; oil gas, 0.0962, 2, 2 ; case study, 0.0929, 2, 2",0.6667,1.0,co2 emissions ; power supply ; environmental impact ; oil gas ; case study
sci,75,8,10.564216,2.9713247,"vsc hvdc, 0.1973, 0, 0 ; reactive power, 0.1240, 2, 10 ; new energy, 0.0557, 3, 10 ; converter station, 0.0556, 2, 8 ; hvdc system, 0.0493, 3, 6",0.2,0.0,vsc hvdc ; reactive power ; new energy ; converter station ; hvdc system
sci,76,7,7.4245048,-0.008274804,"energy security, 0.2395, 5, 13 ; energy policy, 0.0949, 3, 3 ; european countries, 0.0754, 2, 3 ; case study, 0.0661, 3, 3 ; energy sector, 0.0582, 2, 2",0.4857,1.0,energy security ; energy policy ; european countries ; case study ; energy sector
sci,77,12,9.919798,3.3086133,"reactive power, 0.0862, 8, 24 ; offshore ac, 0.0555, 6, 13 ; wind power, 0.0476, 9, 20 ; wind power plants, 0.0439, 7, 13 ; active power, 0.0348, 9, 31",0.6333,1.0,reactive power ; offshore ac ; wind power ; wind power plants ; active power
sci,78,28,10.00131,2.2578478,"dc grid, 0.0447, 8, 18 ; power transmission, 0.0332, 6, 8 ; paper presents, 0.0284, 6, 6 ; power system, 0.0249, 9, 14 ; wind power, 0.0239, 11, 18",0.2643,1.0,dc grid ; power transmission ; paper presents ; power system ; wind power
sci,79,2,7.129117,-0.89525753,"energy islands, 0.4841, 1, 1 ; potential energy, 0.3784, 1, 1 ; energy island, 0.0996, 2, 2",0.5833,1.0,energy islands ; potential energy ; energy island
sci,80,46,10.320143,2.6358306,"multi terminal, 0.0297, 0, 0 ; vsc hvdc, 0.0289, 2, 3 ; offshore grids, 0.0283, 12, 14 ; offshore ac, 0.0243, 6, 11 ; grid forming, 0.0206, 2, 4",0.0841,0.0,multi terminal ; vsc hvdc ; offshore grids ; offshore ac ; grid forming
sci,81,4,10.106751,3.8007593,"dc grid, 0.1468, 2, 3 ; power system, 0.1131, 3, 6 ; multi terminal, 0.1110, 0, 0 ; dc voltage, 0.0895, 1, 1 ; power systems, 0.0816, 2, 3",0.4333,1.0,dc grid ; power system ; multi terminal ; dc voltage ; power systems
sci,82,7,7.428926,1.4560423,"long term, 0.1497, 1, 2 ; vsc hvdc, 0.0629, 1, 2 ; case study, 0.0533, 4, 4 ; north sea offshore, 0.0530, 3, 3 ; offshore grid, 0.0506, 5, 5",0.3048,1.0,long term ; vsc hvdc ; case study ; north sea offshore ; offshore grid
sci,83,11,8.930964,1.1577631,"offshore grid, 0.0978, 10, 16 ; offshore wind, 0.0513, 7, 17 ; power system, 0.0496, 2, 3 ; cost effective, 0.0409, 2, 2 ; offshore wind farms, 0.0368, 4, 5",0.5576,1.0,offshore grid ; offshore wind ; power system ; cost effective ; offshore wind farms
sci,84,8,9.969442,1.0132974,"offshore wind, 0.1071, 8, 39 ; offshore wind energy, 0.1040, 5, 12 ; north sea, 0.0842, 5, 7 ; oil gas, 0.0482, 3, 3 ; rights reserved, 0.0406, 3, 3",0.6222,1.0,offshore wind ; offshore wind energy ; north sea ; oil gas ; rights reserved
sci,85,18,10.523509,3.5792973,"ac grid, 0.0365, 2, 7 ; offshore grid, 0.0341, 13, 19 ; grid forming, 0.0285, 0, 0 ; offshore wind power, 0.0270, 8, 10 ; paper proposes, 0.0251, 5, 6",0.3074,1.0,ac grid ; offshore grid ; grid forming ; offshore wind power ; paper proposes
sci,86,18,9.018005,0.9154267,"north sea, 0.0413, 16, 36 ; offshore wind, 0.0304, 15, 40 ; renewable energy, 0.0271, 12, 16 ; offshore grid, 0.0259, 14, 23 ; offshore grids, 0.0193, 5, 7",0.6058,1.0,north sea ; offshore wind ; renewable energy ; offshore grid ; offshore grids
sci,87,15,9.270949,1.3337536,"offshore grid, 0.0874, 13, 20 ; offshore wind, 0.0675, 12, 26 ; wind farm, 0.0403, 7, 11 ; expansion planning, 0.0390, 4, 8 ; north sea, 0.0336, 7, 7",0.6622,1.0,offshore grid ; offshore wind ; wind farm ; expansion planning ; north sea
sci,88,5,7.141104,0.4871342,"energy consumption, 0.2211, 2, 7 ; energy system, 0.1187, 1, 2 ; results show, 0.0708, 1, 1 ; energy hub, 0.0466, 1, 1 ; 2012 ieee, 0.0428, 1, 1",0.2667,1.0,energy consumption ; energy system ; results show ; energy hub ; 2012 ieee
sci,89,2,9.8406,1.4636935,"real time, 0.4978, 1, 1",0.5,1.0,real time
sci,90,9,9.318554,2.0538836,"large scale, 0.0764, 1, 1 ; transmission system, 0.0724, 3, 9 ; offshore wind, 0.0529, 6, 12 ; vsc hvdc, 0.0428, 1, 1 ; power flow, 0.0414, 2, 5",0.2889,1.0,large scale ; transmission system ; offshore wind ; vsc hvdc ; power flow
sci,91,30,9.214788,1.421481,"offshore grid, 0.1409, 25, 59 ; north sea, 0.0664, 18, 40 ; cross border, 0.0173, 0, 0 ; transmission system, 0.0171, 6, 8 ; electricity infrastructure, 0.0170, 2, 2",0.4263,1.0,offshore grid ; north sea ; cross border ; transmission system ; electricity infrastructure
sci,92,3,10.292272,3.4641256,"offshore grids, 0.2545, 3, 3 ; simulation results, 0.2271, 2, 2 ; paper presents, 0.2122, 2, 2 ; grid forming, 0.0448, 1, 1 ; meshed offshore, 0.0430, 1, 1",0.7111,1.0,offshore grids ; simulation results ; paper presents ; grid forming ; meshed offshore
sci,93,1,6.968526,-0.55408883,"rights reserved, 0.6976, 1, 1 ; energy islands, 0.2789, 0, 0",0.6667,1.0,rights reserved ; energy islands
sci,94,2,6.911695,0.27443314,"feasibility study, 0.3502, 2, 2 ; power grid, 0.3292, 2, 2 ; natural gas, 0.3168, 2, 2",1.0,1.0,feasibility study ; power grid ; natural gas
sci,95,2,8.468206,-0.11552154,"offshore grid, 0.3726, 1, 1 ; long term, 0.1234, 0, 0 ; elsevier ltd, 0.0737, 1, 1 ; energy projects, 0.0697, 1, 4 ; rights reserved, 0.0640, 1, 1",0.2444,1.0,offshore grid ; long term ; elsevier ltd ; energy projects ; rights reserved
sci,96,35,9.773824,1.7296028,"offshore wind, 0.0560, 31, 82 ; wind power, 0.0483, 15, 49 ; offshore grid, 0.0475, 26, 59 ; wind farms, 0.0452, 21, 35 ; offshore wind power, 0.0326, 12, 27",0.661,1.0,offshore wind ; wind power ; offshore grid ; wind farms ; offshore wind power
sci,97,1,7.192412,-5.024652,"preliminary study, 0.5206, 1, 1 ; green energy, 0.3081, 0, 0 ; energy island, 0.1464, 1, 1",0.6667,1.0,preliminary study ; green energy ; energy island
sci,98,7,10.05882,3.6461442,"grid frequency, 0.1676, 3, 9 ; wind farm, 0.1240, 7, 13 ; offshore grid, 0.0712, 5, 8 ; power flow, 0.0707, 4, 4 ; control strategy, 0.0465, 1, 4",0.6381,1.0,grid frequency ; wind farm ; offshore grid ; power flow ; control strategy
sci,99,2,9.9577265,1.6957409,"data center, 0.2211, 1, 1 ; long term, 0.1949, 0, 0 ; 42 000, 0.1738, 0, 0 ; km coast, 0.1539, 1, 1 ; short term, 0.1446, 0, 0",0.2333,1.0,data center ; long term ; 42 000 ; km coast ; short term
sci,100,5,6.829398,-0.39391,"energy island, 0.4112, 1, 1 ; energy islands, 0.2464, 0, 0 ; take place, 0.1681, 1, 2 ; energy system, 0.1314, 1, 1",0.14,0.0,energy island ; energy islands ; take place ; energy system
sci,101,2,7.516931,0.64236766,"form basis, 0.3737, 1, 1 ; district heating, 0.1995, 1, 2 ; energy island, 0.1483, 2, 2 ; energy park, 0.1321, 1, 1 ; electricity generation, 0.1208, 1, 1",0.6,1.0,form basis ; district heating ; energy island ; energy park ; electricity generation
sci,102,1,6.887071,-0.4517637,"rights reserved, 0.9932, 1, 1",1.0,1.0,rights reserved
sci,103,10,7.7189927,1.206764,"energy storage, 0.2041, 9, 17 ; storage system, 0.0488, 3, 4 ; power generation, 0.0448, 3, 3 ; energy system, 0.0445, 3, 10 ; power grid, 0.0335, 1, 4",0.4424,1.0,energy storage ; storage system ; power generation ; energy system ; power grid
sci,104,1,8.795057,-0.71988565,"energy island, 0.9792, 1, 1",1.0,1.0,energy island
sci,105,6,9.886352,1.6450632,"offshore grid, 0.3557, 4, 7 ; wave energy, 0.0791, 1, 1 ; coastal offshore, 0.0675, 1, 1 ; one year, 0.0671, 1, 2 ; well known, 0.0609, 0, 0",0.3222,1.0,offshore grid ; wave energy ; coastal offshore ; one year ; well known
sci,106,1,6.9038935,-0.22916587,"short time, 0.6141, 1, 1 ; energy islands, 0.3693, 1, 2",1.0,1.0,short time ; energy islands
sci,107,1,6.9688783,-0.2769909,"elsevier ltd, 0.4324, 1, 1 ; rights reserved, 0.3893, 1, 1 ; energy islands, 0.1497, 0, 0",0.8333,1.0,elsevier ltd ; rights reserved ; energy islands
