Source,cluster,x,y,TF_IDF_topic_name,BERTopic_topic_name
sci,15,10.203136,6.0534816,co2 emiss oil ga power hub,energi power offshor
sci,3,8.882798,4.570524,sustain energi long term energi island,energi island system
sci,4,11.157475,6.1248817,renew energi small island energi storag,energi island system
sci,3,10.3155985,5.0210686,sustain energi long term energi island,energi island system
sci,8,5.2499332,4.6936917,wind farm wind turbin ac grid,power grid wind
sci,1,7.1739793,3.150188,wind farm offshor wind offshor grid,offshor grid wind
sci,0,8.874334,3.2543752,north sea offshor grid baltic sea,offshor grid energi
sci,0,9.633683,3.2451646,north sea offshor grid baltic sea,offshor grid energi
sci,1,6.6952696,3.4470725,wind farm offshor wind offshor grid,offshor grid wind
sci,1,7.594803,3.117978,wind farm offshor wind offshor grid,offshor grid wind
sci,6,10.0661545,3.8989847,energi secur renew energi energi system,energi system island
sci,6,10.146918,4.341303,energi secur renew energi energi system,energi system island
sci,12,6.7145333,5.7125835,power system critic mode vsc hvdc,system power energi
sci,2,5.255276,5.638737,sourc convert vsc hvdc hvdc link,offshor grid power
sci,1,7.6060467,4.237546,wind farm offshor wind offshor grid,offshor grid wind
sci,16,5.4531016,6.3333726,vsc hvdc fault ride new energi,power system grid
sci,9,9.111436,6.158443,energi system energi storag multi vector,energi system power
sci,11,4.7010493,5.2120667,time domain hvdc convert domain simul,control system grid
sci,15,10.44962,5.7069144,co2 emiss oil ga power hub,energi power offshor
sci,0,8.975989,2.26006,north sea offshor grid baltic sea,offshor grid energi
sci,5,8.875762,1.977709,offshor wind wind power wind farm,wind offshor grid
sci,5,7.82019,2.4879293,offshor wind wind power wind farm,wind offshor grid
sci,10,10.755929,6.509408,hydrogen product green hydrogen green hydrogen product,hydrogen energi offshor
sci,4,11.210066,5.8308573,renew energi small island energi storag,energi island system
sci,5,8.331585,2.1589272,offshor wind wind power wind farm,wind offshor grid
sci,16,5.725106,6.1130595,vsc hvdc fault ride new energi,power system grid
sci,6,10.441402,4.6195703,energi secur renew energi energi system,energi system island
sci,11,4.719462,5.174198,time domain hvdc convert domain simul,control system grid
sci,6,10.250022,4.4257536,energi secur renew energi energi system,energi system island
sci,3,9.590932,5.2525244,sustain energi long term energi island,energi island system
sci,0,9.043166,2.2060866,north sea offshor grid baltic sea,offshor grid energi
sci,1,7.6452923,2.827087,wind farm offshor wind offshor grid,offshor grid wind
sci,2,4.8627214,5.935,sourc convert vsc hvdc hvdc link,offshor grid power
sci,2,5.09166,6.005376,sourc convert vsc hvdc hvdc link,offshor grid power
sci,5,7.7154913,2.3191493,offshor wind wind power wind farm,wind offshor grid
sci,4,11.224055,5.5864387,renew energi small island energi storag,energi island system
sci,8,5.339268,4.556374,wind farm wind turbin ac grid,power grid wind
sci,16,5.5688305,5.7558084,vsc hvdc fault ride new energi,power system grid
sci,0,9.313091,3.1615124,north sea offshor grid baltic sea,offshor grid energi
sci,12,6.2426085,5.761667,power system critic mode vsc hvdc,system power energi
sci,0,9.443192,3.4864352,north sea offshor grid baltic sea,offshor grid energi
sci,2,4.5475807,5.652912,sourc convert vsc hvdc hvdc link,offshor grid power
sci,4,11.070914,5.9606175,renew energi small island energi storag,energi island system
sci,8,5.5000954,4.860811,wind farm wind turbin ac grid,power grid wind
sci,0,8.701662,2.8796542,north sea offshor grid baltic sea,offshor grid energi
sci,11,4.719616,5.1078115,time domain hvdc convert domain simul,control system grid
sci,11,4.625622,5.325346,time domain hvdc convert domain simul,control system grid
sci,2,4.8222556,6.048225,sourc convert vsc hvdc hvdc link,offshor grid power
sci,1,8.095071,2.6710086,wind farm offshor wind offshor grid,offshor grid wind
sci,4,11.152506,6.08805,renew energi small island energi storag,energi island system
sci,3,8.245318,5.018675,sustain energi long term energi island,energi island system
sci,12,6.468231,5.8645325,power system critic mode vsc hvdc,system power energi
sci,6,10.451079,4.8993974,energi secur renew energi energi system,energi system island
sci,7,8.0339985,6.205958,island microgrid smart grid microgrid structur,energi system power
sci,8,6.05283,4.6631703,wind farm wind turbin ac grid,power grid wind
sci,11,4.7708097,5.2355075,time domain hvdc convert domain simul,control system grid
sci,7,7.9622264,6.273538,island microgrid smart grid microgrid structur,energi system power
sci,1,8.221878,2.847634,wind farm offshor wind offshor grid,offshor grid wind
sci,1,8.189659,2.8578868,wind farm offshor wind offshor grid,offshor grid wind
sci,2,5.104006,5.8773293,sourc convert vsc hvdc hvdc link,offshor grid power
sci,2,5.087145,4.957331,sourc convert vsc hvdc hvdc link,offshor grid power
sci,0,9.615034,3.8844585,north sea offshor grid baltic sea,offshor grid energi
sci,2,4.7912564,5.5624948,sourc convert vsc hvdc hvdc link,offshor grid power
sci,0,9.211432,3.6406329,north sea offshor grid baltic sea,offshor grid energi
sci,3,9.966281,4.8344145,sustain energi long term energi island,energi island system
sci,8,5.0839496,4.588339,wind farm wind turbin ac grid,power grid wind
sci,4,11.206415,5.747134,renew energi small island energi storag,energi island system
sci,0,9.277483,3.5885146,north sea offshor grid baltic sea,offshor grid energi
sci,11,4.730765,5.1353455,time domain hvdc convert domain simul,control system grid
sci,1,7.971192,3.9027908,wind farm offshor wind offshor grid,offshor grid wind
sci,2,4.815968,5.8028765,sourc convert vsc hvdc hvdc link,offshor grid power
sci,1,7.7002892,3.6728768,wind farm offshor wind offshor grid,offshor grid wind
sci,1,7.769676,3.099362,wind farm offshor wind offshor grid,offshor grid wind
sci,2,5.160062,5.83713,sourc convert vsc hvdc hvdc link,offshor grid power
sci,8,5.482412,4.7624135,wind farm wind turbin ac grid,power grid wind
sci,11,4.7315407,5.2769194,time domain hvdc convert domain simul,control system grid
sci,7,8.246691,6.2492876,island microgrid smart grid microgrid structur,energi system power
sci,3,8.324039,5.119384,sustain energi long term energi island,energi island system
sci,5,8.336008,1.9752088,offshor wind wind power wind farm,wind offshor grid
sci,1,7.5886335,3.766572,wind farm offshor wind offshor grid,offshor grid wind
sci,0,9.635263,3.8497078,north sea offshor grid baltic sea,offshor grid energi
sci,14,11.26508,5.100129,energi island wave energi energi convers,island energi wind
sci,2,4.5374823,5.830381,sourc convert vsc hvdc hvdc link,offshor grid power
sci,11,5.714609,5.9087105,time domain hvdc convert domain simul,control system grid
sci,6,10.522758,5.0644693,energi secur renew energi energi system,energi system island
sci,15,9.97513,5.907441,co2 emiss oil ga power hub,energi power offshor
sci,0,9.166845,2.592475,north sea offshor grid baltic sea,offshor grid energi
sci,7,7.7031565,6.2784886,island microgrid smart grid microgrid structur,energi system power
sci,0,9.226208,3.677865,north sea offshor grid baltic sea,offshor grid energi
sci,1,7.619585,2.762371,wind farm offshor wind offshor grid,offshor grid wind
sci,12,6.090939,6.0024095,power system critic mode vsc hvdc,system power energi
sci,2,4.944668,6.044549,sourc convert vsc hvdc hvdc link,offshor grid power
sci,1,7.838466,3.7632504,wind farm offshor wind offshor grid,offshor grid wind
sci,0,8.625748,3.183872,north sea offshor grid baltic sea,offshor grid energi
sci,2,5.2903333,5.8014402,sourc convert vsc hvdc hvdc link,offshor grid power
sci,14,9.412111,4.389162,energi island wave energi energi convers,island energi wind
sci,0,9.468887,2.8148665,north sea offshor grid baltic sea,offshor grid energi
sci,0,9.091153,2.3994904,north sea offshor grid baltic sea,offshor grid energi
sci,11,4.6117764,5.2184114,time domain hvdc convert domain simul,control system grid
sci,9,9.722513,6.2822723,energi system energi storag multi vector,energi system power
sci,7,7.777966,6.1362967,island microgrid smart grid microgrid structur,energi system power
sci,3,7.7241063,4.776888,sustain energi long term energi island,energi island system
sci,0,8.964115,2.301545,north sea offshor grid baltic sea,offshor grid energi
sci,16,5.6470795,5.6889744,vsc hvdc fault ride new energi,power system grid
sci,1,7.7569103,3.9002912,wind farm offshor wind offshor grid,offshor grid wind
sci,2,4.720816,5.6601157,sourc convert vsc hvdc hvdc link,offshor grid power
sci,7,8.315892,6.052601,island microgrid smart grid microgrid structur,energi system power
sci,5,7.9933443,2.3263915,offshor wind wind power wind farm,wind offshor grid
sci,5,8.757678,2.2476022,offshor wind wind power wind farm,wind offshor grid
sci,5,8.528013,1.9326707,offshor wind wind power wind farm,wind offshor grid
sci,1,7.6165586,4.1290903,wind farm offshor wind offshor grid,offshor grid wind
sci,8,5.239213,4.901177,wind farm wind turbin ac grid,power grid wind
sci,11,4.692297,5.1064477,time domain hvdc convert domain simul,control system grid
sci,4,11.007253,5.943966,renew energi small island energi storag,energi island system
sci,12,6.7913947,6.2668424,power system critic mode vsc hvdc,system power energi
sci,0,9.1380825,4.1251483,north sea offshor grid baltic sea,offshor grid energi
sci,0,9.53289,3.3785691,north sea offshor grid baltic sea,offshor grid energi
sci,9,9.430478,5.9371877,energi system energi storag multi vector,energi system power
sci,14,11.5294695,5.3299603,energi island wave energi energi convers,island energi wind
sci,0,9.364486,3.4461792,north sea offshor grid baltic sea,offshor grid energi
sci,15,10.34572,5.713584,co2 emiss oil ga power hub,energi power offshor
sci,5,8.32104,2.143683,offshor wind wind power wind farm,wind offshor grid
sci,2,5.119544,5.199914,sourc convert vsc hvdc hvdc link,offshor grid power
sci,11,6.0599866,5.406909,time domain hvdc convert domain simul,control system grid
sci,8,5.2306585,4.729984,wind farm wind turbin ac grid,power grid wind
sci,8,5.274352,4.700179,wind farm wind turbin ac grid,power grid wind
sci,9,9.155972,6.0991855,energi system energi storag multi vector,energi system power
sci,0,9.15345,4.105517,north sea offshor grid baltic sea,offshor grid energi
sci,1,7.929378,3.9631684,wind farm offshor wind offshor grid,offshor grid wind
sci,0,9.279988,2.4932995,north sea offshor grid baltic sea,offshor grid energi
sci,1,7.823983,3.4704242,wind farm offshor wind offshor grid,offshor grid wind
sci,1,7.6694283,3.8158965,wind farm offshor wind offshor grid,offshor grid wind
sci,5,8.434066,2.1961348,offshor wind wind power wind farm,wind offshor grid
sci,4,10.804929,6.0154004,renew energi small island energi storag,energi island system
sci,2,4.713509,5.9853005,sourc convert vsc hvdc hvdc link,offshor grid power
sci,8,5.812009,4.1453247,wind farm wind turbin ac grid,power grid wind
sci,2,5.015466,4.9890275,sourc convert vsc hvdc hvdc link,offshor grid power
sci,9,8.860032,6.029791,energi system energi storag multi vector,energi system power
sci,0,9.334151,2.6732283,north sea offshor grid baltic sea,offshor grid energi
sci,1,7.760655,3.4005935,wind farm offshor wind offshor grid,offshor grid wind
sci,3,8.25473,4.733264,sustain energi long term energi island,energi island system
sci,0,8.945144,3.5367506,north sea offshor grid baltic sea,offshor grid energi
sci,2,5.47665,5.8528547,sourc convert vsc hvdc hvdc link,offshor grid power
sci,9,9.003964,6.14682,energi system energi storag multi vector,energi system power
sci,3,9.469514,5.464705,sustain energi long term energi island,energi island system
sci,1,7.4868045,3.1703072,wind farm offshor wind offshor grid,offshor grid wind
sci,1,7.6351824,4.1085076,wind farm offshor wind offshor grid,offshor grid wind
