topic_int,topic_names,labels_layer,Source
1,renew energi,1: renew energi,Pro Media
7,wind turbin,7: wind turbin,Pro Media
4,energiø bornholm,4: energiø bornholm,Pro Media
4,energiø bornholm,4: energiø bornholm,Pro Media
3,offshor wind,3: offshor wind,Pro Media
7,wind turbin,7: wind turbin,Pro Media
7,wind turbin,7: wind turbin,Pro Media
4,energiø bornholm,4: energiø bornholm,Pro Media
4,energiø bornholm,4: energiø bornholm,Pro Media
7,wind turbin,7: wind turbin,Pro Media
8,energi system,8: energi system,Pro Media
5,baltic sea,5: baltic sea,Pro Media
7,wind turbin,7: wind turbin,Pro Media
7,wind turbin,7: wind turbin,Pro Media
1,renew energi,1: renew energi,Pro Media
7,wind turbin,7: wind turbin,Pro Media
3,offshor wind,3: offshor wind,Pro Media
3,offshor wind,3: offshor wind,Pro Media
9,offshor grid,9: offshor grid,Pro Media
5,baltic sea,5: baltic sea,Pro Media
1,renew energi,1: renew energi,Pro Media
4,energiø bornholm,4: energiø bornholm,Pro Media
4,energiø bornholm,4: energiø bornholm,Pro Media
3,offshor wind,3: offshor wind,Pro Media
3,offshor wind,3: offshor wind,Pro Media
3,offshor wind,3: offshor wind,Pro Media
4,energiø bornholm,4: energiø bornholm,Pro Media
1,renew energi,1: renew energi,Pro Media
8,energi system,8: energi system,Pro Media
0,energi island,0: energi island,Pro Media
4,energiø bornholm,4: energiø bornholm,Pro Media
7,wind turbin,7: wind turbin,Pro Media
1,renew energi,1: renew energi,Pro Media
4,energiø bornholm,4: energiø bornholm,Pro Media
4,energiø bornholm,4: energiø bornholm,Pro Media
5,baltic sea,5: baltic sea,Reg Media
6,municip council,6: municip council,Reg Media
3,offshor wind,3: offshor wind,Reg Media
5,baltic sea,5: baltic sea,Reg Media
5,baltic sea,5: baltic sea,Reg Media
7,wind turbin,7: wind turbin,Reg Media
7,wind turbin,7: wind turbin,Reg Media
7,wind turbin,7: wind turbin,Reg Media
7,wind turbin,7: wind turbin,Reg Media
3,offshor wind,3: offshor wind,Reg Media
7,wind turbin,7: wind turbin,Reg Media
7,wind turbin,7: wind turbin,Reg Media
3,offshor wind,3: offshor wind,Reg Media
0,energi island,0: energi island,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
7,wind turbin,7: wind turbin,Reg Media
5,baltic sea,5: baltic sea,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
3,offshor wind,3: offshor wind,Reg Media
7,wind turbin,7: wind turbin,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
5,baltic sea,5: baltic sea,Reg Media
3,offshor wind,3: offshor wind,Reg Media
7,wind turbin,7: wind turbin,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
1,renew energi,1: renew energi,Reg Media
6,municip council,6: municip council,Reg Media
7,wind turbin,7: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
7,wind turbin,7: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
5,baltic sea,5: baltic sea,Reg Media
3,offshor wind,3: offshor wind,Reg Media
7,wind turbin,7: wind turbin,Reg Media
7,wind turbin,7: wind turbin,Reg Media
7,wind turbin,7: wind turbin,Reg Media
6,municip council,6: municip council,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
7,wind turbin,7: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
7,wind turbin,7: wind turbin,Reg Media
7,wind turbin,7: wind turbin,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
3,offshor wind,3: offshor wind,Reg Media
5,baltic sea,5: baltic sea,Reg Media
7,wind turbin,7: wind turbin,Reg Media
7,wind turbin,7: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
9,offshor grid,9: offshor grid,Reg Media
5,baltic sea,5: baltic sea,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
5,baltic sea,5: baltic sea,Reg Media
5,baltic sea,5: baltic sea,Reg Media
7,wind turbin,7: wind turbin,Reg Media
5,baltic sea,5: baltic sea,Reg Media
5,baltic sea,5: baltic sea,Reg Media
5,baltic sea,5: baltic sea,Reg Media
7,wind turbin,7: wind turbin,Reg Media
1,renew energi,1: renew energi,Reg Media
0,energi island,0: energi island,Reg Media
5,baltic sea,5: baltic sea,Reg Media
7,wind turbin,7: wind turbin,Reg Media
6,municip council,6: municip council,Reg Media
7,wind turbin,7: wind turbin,Reg Media
5,baltic sea,5: baltic sea,Reg Media
6,municip council,6: municip council,Reg Media
7,wind turbin,7: wind turbin,Reg Media
1,renew energi,1: renew energi,Reg Media
5,baltic sea,5: baltic sea,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
7,wind turbin,7: wind turbin,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
5,baltic sea,5: baltic sea,Reg Media
7,wind turbin,7: wind turbin,Reg Media
5,baltic sea,5: baltic sea,Reg Media
0,energi island,0: energi island,Reg Media
3,offshor wind,3: offshor wind,Reg Media
7,wind turbin,7: wind turbin,Reg Media
6,municip council,6: municip council,Reg Media
7,wind turbin,7: wind turbin,Reg Media
5,baltic sea,5: baltic sea,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
7,wind turbin,7: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
5,baltic sea,5: baltic sea,Reg Media
0,energi island,0: energi island,Reg Media
3,offshor wind,3: offshor wind,Reg Media
5,baltic sea,5: baltic sea,Reg Media
0,energi island,0: energi island,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
5,baltic sea,5: baltic sea,Reg Media
3,offshor wind,3: offshor wind,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
3,offshor wind,3: offshor wind,Reg Media
7,wind turbin,7: wind turbin,Reg Media
8,energi system,8: energi system,Reg Media
0,energi island,0: energi island,Reg Media
7,wind turbin,7: wind turbin,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
5,baltic sea,5: baltic sea,Reg Media
5,baltic sea,5: baltic sea,Reg Media
6,municip council,6: municip council,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
7,wind turbin,7: wind turbin,Reg Media
7,wind turbin,7: wind turbin,Reg Media
6,municip council,6: municip council,Reg Media
7,wind turbin,7: wind turbin,Reg Media
7,wind turbin,7: wind turbin,Reg Media
6,municip council,6: municip council,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
7,wind turbin,7: wind turbin,Reg Media
1,renew energi,1: renew energi,Reg Media
5,baltic sea,5: baltic sea,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
5,baltic sea,5: baltic sea,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
7,wind turbin,7: wind turbin,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
1,renew energi,1: renew energi,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
7,wind turbin,7: wind turbin,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
3,offshor wind,3: offshor wind,Reg Media
9,offshor grid,9: offshor grid,Reg Media
7,wind turbin,7: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
5,baltic sea,5: baltic sea,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
7,wind turbin,7: wind turbin,Reg Media
7,wind turbin,7: wind turbin,Reg Media
5,baltic sea,5: baltic sea,Reg Media
6,municip council,6: municip council,Reg Media
5,baltic sea,5: baltic sea,Reg Media
0,energi island,0: energi island,Reg Media
5,baltic sea,5: baltic sea,Reg Media
5,baltic sea,5: baltic sea,Reg Media
7,wind turbin,7: wind turbin,Reg Media
5,baltic sea,5: baltic sea,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
5,baltic sea,5: baltic sea,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
7,wind turbin,7: wind turbin,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
5,baltic sea,5: baltic sea,Reg Media
0,energi island,0: energi island,Reg Media
7,wind turbin,7: wind turbin,Reg Media
7,wind turbin,7: wind turbin,Reg Media
6,municip council,6: municip council,Reg Media
3,offshor wind,3: offshor wind,Reg Media
6,municip council,6: municip council,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
7,wind turbin,7: wind turbin,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
7,wind turbin,7: wind turbin,Reg Media
7,wind turbin,7: wind turbin,Reg Media
3,offshor wind,3: offshor wind,Reg Media
6,municip council,6: municip council,Reg Media
5,baltic sea,5: baltic sea,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
5,baltic sea,5: baltic sea,Reg Media
1,renew energi,1: renew energi,Reg Media
5,baltic sea,5: baltic sea,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
3,offshor wind,3: offshor wind,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
1,renew energi,1: renew energi,Reg Media
5,baltic sea,5: baltic sea,Reg Media
5,baltic sea,5: baltic sea,Reg Media
5,baltic sea,5: baltic sea,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
5,baltic sea,5: baltic sea,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
7,wind turbin,7: wind turbin,Reg Media
3,offshor wind,3: offshor wind,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
1,renew energi,1: renew energi,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
5,baltic sea,5: baltic sea,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
5,baltic sea,5: baltic sea,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
5,baltic sea,5: baltic sea,Reg Media
3,offshor wind,3: offshor wind,Reg Media
3,offshor wind,3: offshor wind,Reg Media
5,baltic sea,5: baltic sea,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
7,wind turbin,7: wind turbin,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
7,wind turbin,7: wind turbin,Reg Media
7,wind turbin,7: wind turbin,Reg Media
3,offshor wind,3: offshor wind,Reg Media
6,municip council,6: municip council,Reg Media
5,baltic sea,5: baltic sea,Reg Media
3,offshor wind,3: offshor wind,Reg Media
1,renew energi,1: renew energi,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
7,wind turbin,7: wind turbin,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
5,baltic sea,5: baltic sea,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
5,baltic sea,5: baltic sea,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
1,renew energi,1: renew energi,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
5,baltic sea,5: baltic sea,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
5,baltic sea,5: baltic sea,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
5,baltic sea,5: baltic sea,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
5,baltic sea,5: baltic sea,Reg Media
5,baltic sea,5: baltic sea,Reg Media
7,wind turbin,7: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
3,offshor wind,3: offshor wind,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
5,baltic sea,5: baltic sea,Reg Media
5,baltic sea,5: baltic sea,Reg Media
7,wind turbin,7: wind turbin,Reg Media
5,baltic sea,5: baltic sea,Reg Media
0,energi island,0: energi island,Reg Media
5,baltic sea,5: baltic sea,Reg Media
5,baltic sea,5: baltic sea,Reg Media
5,baltic sea,5: baltic sea,Reg Media
5,baltic sea,5: baltic sea,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
3,offshor wind,3: offshor wind,Reg Media
0,energi island,0: energi island,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
3,offshor wind,3: offshor wind,Reg Media
3,offshor wind,3: offshor wind,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
5,baltic sea,5: baltic sea,Reg Media
6,municip council,6: municip council,Reg Media
3,offshor wind,3: offshor wind,Reg Media
6,municip council,6: municip council,Reg Media
5,baltic sea,5: baltic sea,Reg Media
0,energi island,0: energi island,Reg Media
7,wind turbin,7: wind turbin,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
5,baltic sea,5: baltic sea,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
5,baltic sea,5: baltic sea,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
1,renew energi,1: renew energi,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
5,baltic sea,5: baltic sea,Reg Media
0,energi island,0: energi island,Reg Media
5,baltic sea,5: baltic sea,Reg Media
6,municip council,6: municip council,Reg Media
5,baltic sea,5: baltic sea,Reg Media
1,renew energi,1: renew energi,Reg Media
0,energi island,0: energi island,Reg Media
5,baltic sea,5: baltic sea,Reg Media
3,offshor wind,3: offshor wind,Reg Media
0,energi island,0: energi island,Reg Media
3,offshor wind,3: offshor wind,Reg Media
5,baltic sea,5: baltic sea,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
5,baltic sea,5: baltic sea,Reg Media
0,energi island,0: energi island,Reg Media
5,baltic sea,5: baltic sea,Reg Media
1,renew energi,1: renew energi,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
7,wind turbin,7: wind turbin,Reg Media
5,baltic sea,5: baltic sea,Reg Media
5,baltic sea,5: baltic sea,Reg Media
3,offshor wind,3: offshor wind,Reg Media
6,municip council,6: municip council,Reg Media
3,offshor wind,3: offshor wind,Reg Media
7,wind turbin,7: wind turbin,Reg Media
3,offshor wind,3: offshor wind,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
7,wind turbin,7: wind turbin,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
5,baltic sea,5: baltic sea,Reg Media
0,energi island,0: energi island,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
3,offshor wind,3: offshor wind,Reg Media
1,renew energi,1: renew energi,Reg Media
7,wind turbin,7: wind turbin,Reg Media
6,municip council,6: municip council,Reg Media
5,baltic sea,5: baltic sea,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
5,baltic sea,5: baltic sea,Reg Media
6,municip council,6: municip council,Reg Media
3,offshor wind,3: offshor wind,Reg Media
5,baltic sea,5: baltic sea,Reg Media
5,baltic sea,5: baltic sea,Reg Media
5,baltic sea,5: baltic sea,Reg Media
5,baltic sea,5: baltic sea,Reg Media
5,baltic sea,5: baltic sea,Reg Media
6,municip council,6: municip council,Reg Media
5,baltic sea,5: baltic sea,Reg Media
6,municip council,6: municip council,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
7,wind turbin,7: wind turbin,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
5,baltic sea,5: baltic sea,Reg Media
6,municip council,6: municip council,Reg Media
5,baltic sea,5: baltic sea,Reg Media
6,municip council,6: municip council,Reg Media
5,baltic sea,5: baltic sea,Reg Media
5,baltic sea,5: baltic sea,Reg Media
5,baltic sea,5: baltic sea,Reg Media
6,municip council,6: municip council,Reg Media
7,wind turbin,7: wind turbin,Reg Media
7,wind turbin,7: wind turbin,Reg Media
5,baltic sea,5: baltic sea,Reg Media
3,offshor wind,3: offshor wind,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
5,baltic sea,5: baltic sea,Reg Media
3,offshor wind,3: offshor wind,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
7,wind turbin,7: wind turbin,Reg Media
3,offshor wind,3: offshor wind,Reg Media
3,offshor wind,3: offshor wind,Reg Media
3,offshor wind,3: offshor wind,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
3,offshor wind,3: offshor wind,Reg Media
7,wind turbin,7: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
5,baltic sea,5: baltic sea,Reg Media
0,energi island,0: energi island,Reg Media
7,wind turbin,7: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
5,baltic sea,5: baltic sea,Reg Media
3,offshor wind,3: offshor wind,Reg Media
0,energi island,0: energi island,Reg Media
5,baltic sea,5: baltic sea,Reg Media
5,baltic sea,5: baltic sea,Reg Media
7,wind turbin,7: wind turbin,Reg Media
7,wind turbin,7: wind turbin,Reg Media
7,wind turbin,7: wind turbin,Reg Media
7,wind turbin,7: wind turbin,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
5,baltic sea,5: baltic sea,Reg Media
5,baltic sea,5: baltic sea,Reg Media
5,baltic sea,5: baltic sea,Reg Media
6,municip council,6: municip council,Reg Media
3,offshor wind,3: offshor wind,Reg Media
6,municip council,6: municip council,Reg Media
5,baltic sea,5: baltic sea,Reg Media
