UMAP1,UMAP2,cluster
0.17286235,2.4752977,0
1.018514,3.5150845,0
-1.6505628,2.9489791,0
-1.536965,3.6174593,0
-0.37718463,3.544459,0
-0.33779866,4.2022777,0
1.3631706,4.5372605,0
3.215809,4.9404774,-1
0.90574354,4.0164323,0
5.057162,5.4125333,2
-1.110104,4.579729,0
2.2805433,3.6021214,0
-1.7177273,3.4841318,0
0.14056492,2.2690372,0
-1.1733853,3.8092906,0
-1.5946933,3.8263679,0
1.1835898,1.9255891,0
-0.4597435,3.614179,0
-1.7333945,3.3401818,0
1.4079303,3.078716,0
0.21768726,3.6380768,0
0.5312617,4.7290316,0
-0.6419783,2.126605,0
1.3420879,4.1369767,0
-0.69793206,4.4358473,0
4.5176897,5.177276,2
3.0932317,1.8516749,-1
1.4609673,4.236789,0
0.7459784,2.2353935,0
0.58946055,4.8007364,0
-1.3288379,2.890748,0
-1.2156429,4.3576927,0
-1.1195251,2.4240296,0
-1.0467141,2.681712,0
1.656102,2.6074493,-1
-1.0634606,3.8833084,0
-0.6766937,3.9730976,0
0.15417045,2.1375456,0
-1.3491867,2.7591047,0
-1.1138864,2.7767453,0
0.810357,4.4754596,0
1.1420563,3.3499289,0
0.5259993,1.9135585,0
-0.003853332,4.5204096,0
0.94533706,3.3467412,0
-1.8636725,3.2744408,0
0.8260991,2.5620763,0
-1.3031228,4.1882815,0
3.2807395,1.9813122,-1
3.9086747,2.3921292,1
-1.5773836,3.4005938,0
-1.6739906,3.8708456,0
1.1410488,1.87789,0
1.3167772,4.1136804,0
0.46681008,4.171557,0
0.8190097,4.584323,0
-0.66817886,3.4505053,0
1.2922415,4.667324,0
-0.22832145,4.277844,0
-0.95599216,2.819952,0
-0.28525645,2.120305,0
0.6898741,1.9325907,0
0.6878122,2.2631357,0
-1.0640781,2.4211016,0
-0.63160783,2.5860293,0
0.96339464,2.62081,0
1.6980768,2.145217,-1
-0.9963153,3.9393811,0
-1.6890913,2.9898953,0
-0.7589067,2.4127846,0
-0.9627576,4.694539,0
0.9819133,4.5946417,0
-1.1687075,2.9738648,0
-1.9292924,3.2570162,0
1.1174294,3.791228,0
1.2027212,1.7157326,0
0.95097435,2.5723717,0
-0.56935805,2.2305748,0
1.2454214,4.231939,0
0.70513654,4.645807,0
0.78553504,2.2806273,0
0.34232235,3.3021448,0
1.043671,3.4296043,0
-1.433135,2.9861498,0
3.4310095,1.8910547,1
5.8717666,6.0384207,2
1.1730735,1.9694209,0
-1.248885,2.652806,0
-0.11734142,2.1389914,0
-0.7031262,2.6332273,0
1.8024158,3.9358022,0
1.1581081,4.0754704,0
-0.65363824,2.2613728,0
-1.5385712,3.7412653,0
0.6316453,2.391358,0
-0.90835553,3.9013526,0
0.784498,3.0989482,0
-1.3092003,2.6846864,0
1.3381302,4.18468,0
-0.88577497,2.7644336,0
-1.8703829,3.2076638,0
0.42163017,2.0961847,0
-1.5860515,2.6350973,0
-1.604034,3.244918,0
-1.602222,3.4788888,0
-1.2663785,3.1571164,0
0.31704774,2.2084122,0
1.7294468,4.162816,0
-0.6356773,3.8756886,0
-0.57473683,4.0236154,0
1.1627585,3.0955844,0
-0.42481357,3.9072433,0
0.4446233,4.5563345,0
-1.3713331,2.9171486,0
-0.32170552,4.318094,0
0.07958552,2.1897128,0
3.0790062,1.8403696,-1
-0.9617985,2.2600696,0
-1.6799433,3.0785854,0
0.42422363,3.8524535,0
-1.9215218,3.0912168,0
3.61566,5.158137,-1
6.462916,4.544421,2
-0.64084053,2.6134727,0
1.2622392,4.2797613,0
-0.49167913,3.3866513,0
-1.892583,3.4052272,0
-0.5151237,3.7131596,0
-1.6431266,3.054597,0
-0.19590598,2.2440832,0
-1.4805621,2.5430949,0
-1.6306274,3.6939642,0
-0.74175,2.4879045,0
-1.9568937,3.0904818,0
1.5532581,4.192827,0
-0.7064657,3.779735,0
-1.0067334,2.5582812,0
-0.467134,2.5277362,0
0.5142575,3.9158058,0
6.745212,3.8717687,2
-1.5693439,2.8166208,0
-1.6794107,3.7414348,0
-0.7893921,3.911986,0
0.4971364,4.31485,0
0.74065226,2.114713,0
-1.0878716,4.0112977,0
0.4440171,2.5854712,0
3.2083693,2.0185661,-1
-1.1931607,3.789906,0
-1.8341218,3.3018348,0
-0.24205911,3.1489418,0
0.124317154,2.255744,0
-1.676195,2.9675982,0
-0.026234536,4.1013856,0
3.7604637,1.9515312,1
1.2586257,1.7846652,0
-1.622575,3.4064503,0
0.7353177,4.843426,0
-0.17746906,3.6394145,0
-0.6186258,3.4401503,0
2.1710293,2.7096858,-1
-1.3367677,3.3625946,0
0.8611916,2.3019328,0
-1.0356311,3.8049767,0
1.3441362,4.50456,0
2.4749925,3.9199014,0
2.7009296,2.5156183,-1
-0.12935315,2.4852207,0
-0.77678007,2.1846066,0
-1.4920901,2.8423023,0
-1.9290756,3.1429698,0
1.2858026,4.437556,0
-1.2468044,3.781047,0
0.11934782,3.852787,0
0.651724,2.398657,0
5.720327,2.5972939,2
1.4209085,4.7598343,0
0.5537675,2.2998087,0
1.7344067,4.301847,0
1.1192033,2.312118,0
-1.3484017,3.0653334,0
-0.9081677,3.8348024,0
-1.5233054,2.8280916,0
-1.0045451,2.7902985,0
1.0590038,4.64736,0
-0.5586158,3.5482237,0
-0.7355289,2.4194934,0
1.5595745,2.0595994,0
0.35950673,2.2539108,0
-0.61343926,2.238944,0
1.1275984,2.4521832,0
1.5968784,4.2886987,0
-0.81603146,2.5887887,0
0.10247074,3.2350912,0
3.5547283,1.9589474,1
1.8537147,3.5186336,0
1.4792199,2.0748594,0
-0.26499277,2.976871,0
-0.41282663,3.317228,0
0.84030163,2.0331924,0
-1.679531,3.1454916,0
-1.4072405,3.2656288,0
2.0427394,3.8066256,0
0.72124547,3.7969415,0
-0.5919546,2.201035,0
-0.7893999,2.3094199,0
-1.0842631,3.8739016,0
0.5063342,2.2499287,0
-0.18962659,2.2466154,0
-1.6677412,3.3151588,0
0.11287187,2.4238358,0
1.2465224,2.2338378,0
1.1631727,2.8489206,0
1.2124836,2.7378464,0
-1.3103241,4.342841,0
1.0672208,2.629321,0
0.057174213,4.158611,0
0.8016323,2.212994,0
0.7990075,4.628674,0
-0.48489496,2.9877503,0
-0.79932237,2.1897514,0
-0.2510907,2.4692972,0
-0.36584327,2.1907256,0
1.9926338,4.264116,0
-0.058743153,2.1058407,0
0.19810636,2.3218253,0
0.3057518,2.9618225,0
-0.95865816,3.9127693,0
0.99417245,4.3372517,0
-0.86348104,2.711162,0
0.35935095,2.800683,0
0.83269155,2.5878026,0
1.1394889,3.17505,0
-1.0187783,3.8124118,0
0.122528754,2.115242,0
-1.4495448,3.2144063,0
-1.4536064,3.0093732,0
0.907094,2.430329,0
2.6378264,2.4907293,-1
0.8161418,1.9626967,0
2.1017306,4.166549,0
0.41817296,2.652795,0
-0.920294,3.8128493,0
-0.54923207,2.3525023,0
0.20617251,2.190795,0
0.3814398,4.323924,0
1.0728464,2.9977107,0
1.1656718,2.4589407,0
1.1192689,2.7441156,0
0.09997635,2.3446472,0
1.0293772,2.4465897,0
0.2249965,2.7065797,0
1.439611,4.091597,0
1.3360779,3.5330625,0
-0.47486225,2.4793527,0
-0.9626127,3.9026246,0
0.9949048,2.3548644,0
6.257022,6.2345867,2
0.98360795,1.8374794,0
-0.9909861,3.4173195,0
-0.24168083,3.1342869,0
1.0873353,1.9567515,0
-0.9106821,2.5943208,0
0.20794903,2.743193,0
1.0808657,2.6717215,0
1.1287307,2.76823,0
-0.4713575,3.150575,0
0.90489113,2.5040514,0
-0.5497593,2.867437,0
-0.26594588,4.633072,0
-0.55308586,4.593387,0
-0.6552013,3.2333024,0
-0.08744241,4.597392,0
0.7378964,4.826546,0
0.41168767,4.2028375,0
-0.73495954,3.8750691,0
2.425118,3.8849328,0
0.08852844,2.1934361,0
5.694613,6.187096,2
0.3820403,4.0698743,0
0.9853438,2.401177,0
-1.8132621,2.9839392,0
-1.2864412,2.4999804,0
0.90586025,4.04599,0
1.3390926,2.5718837,0
-0.39481896,3.92047,0
0.38331217,3.2600412,0
-0.7365328,4.503615,0
1.0512506,5.0214486,-1
-1.4622976,2.6700137,0
2.3345568,3.9362724,0
-0.3518871,4.413746,0
0.80162895,2.1383133,0
1.4908524,4.0824704,0
0.761701,4.033099,0
0.27476385,2.8593585,0
-0.6525243,4.436787,0
0.30345827,4.54492,0
0.25997782,4.135132,0
1.1877165,2.6210802,0
-0.036066152,4.0127845,0
-0.19417419,3.6654484,0
-0.52216864,4.590833,0
0.60526204,4.8172436,0
-0.6390269,4.431509,0
-0.8735699,2.2285907,0
1.6034425,2.2401738,0
4.697707,2.7604973,2
0.15541324,4.4987893,0
-1.1998494,2.9318097,0
-0.7803302,4.2877216,0
0.6818621,4.3766356,0
0.22386129,4.532847,0
-0.50151646,4.669228,0
0.8003658,4.796707,0
-0.4699064,3.5821445,0
0.7481743,3.9063113,0
-0.52744526,4.7063026,0
-1.2101341,2.4208286,0
-0.050902825,3.9317882,0
0.5913508,4.7263064,0
1.4002594,2.7348878,0
1.7987387,4.260771,0
-1.5404451,2.5808492,0
-0.14208487,2.0957785,0
0.14967206,3.7931669,0
