Source,cluster,x,y
Pro Media,1,12.652527,7.3268304
Pro Media,1,12.6936035,7.326516
Pro Media,7,-4.903772,1.1514239
Pro Media,2,11.174074,6.9574943
Pro Media,8,14.722228,9.451991
Pro Media,1,12.718929,7.325676
Pro Media,2,10.958648,7.098101
Pro Media,2,10.925944,7.200832
Pro Media,1,12.736372,7.3294725
Pro Media,2,11.40107,7.311208
Pro Media,1,13.201182,7.087358
Pro Media,1,12.664707,7.2970877
Reg Media,6,14.073118,9.65079
Reg Media,18,14.720075,7.3613033
Reg Media,24,14.377026,8.116704
Reg Media,24,14.345995,8.5742
Reg Media,25,14.376967,7.56002
Reg Media,18,14.707768,7.398137
Reg Media,18,14.605732,7.399063
Reg Media,2,11.597028,7.097387
Reg Media,18,14.631526,7.4130797
Reg Media,25,14.32821,7.0585027
Reg Media,14,14.419252,9.316055
Reg Media,24,14.216216,8.032305
Reg Media,18,14.714787,7.3999376
Reg Media,34,13.522565,8.468621
Reg Media,2,11.468812,7.164521
Reg Media,21,12.88048,8.002868
Reg Media,14,14.353147,9.782739
Reg Media,35,14.899348,9.087576
Reg Media,19,11.867701,8.486128
Reg Media,18,14.72833,7.374421
Reg Media,1,12.604745,7.676222
Reg Media,4,13.677341,9.656401
Reg Media,18,14.710624,7.5763803
Reg Media,18,14.704334,7.534981
Reg Media,25,14.120814,7.1993537
Reg Media,18,14.673615,7.538706
Reg Media,18,14.713986,7.622095
Reg Media,35,14.826522,8.9170065
Reg Media,38,11.532848,7.8322515
Reg Media,21,12.684173,7.9744864
Reg Media,21,12.694143,8.1166
Reg Media,21,12.781059,8.138492
Reg Media,30,13.191641,9.225549
Reg Media,24,14.530385,8.245469
Reg Media,12,12.96093,7.723811
Reg Media,35,14.794288,8.88038
Reg Media,35,14.526201,8.575757
Reg Media,31,13.791746,8.306926
Reg Media,31,13.701762,8.229028
Reg Media,24,14.374774,8.425399
Reg Media,2,11.608524,7.368566
Reg Media,26,11.913159,6.608293
Reg Media,22,13.821666,7.0457306
Reg Media,35,14.596217,8.571806
Reg Media,0,12.408448,10.029059
Reg Media,12,12.197405,6.7429824
Reg Media,35,14.819796,8.878103
Reg Media,24,14.338886,8.111126
Reg Media,35,14.932008,9.005333
Reg Media,34,13.669798,8.503682
Reg Media,22,13.9474535,7.575663
Reg Media,30,13.442311,9.336636
Reg Media,25,13.984135,6.9432507
Reg Media,35,14.633905,8.658663
Reg Media,25,14.563909,7.2705235
Reg Media,29,13.399996,9.095724
Reg Media,18,14.673402,7.4052415
Reg Media,12,12.294617,7.1453953
Reg Media,22,14.325575,7.3566575
Reg Media,30,13.184361,9.250627
Reg Media,19,12.053918,8.019055
Reg Media,25,14.148927,7.434426
Reg Media,30,13.75378,9.875447
Reg Media,34,13.685024,8.34186
Reg Media,19,11.836814,8.266799
Reg Media,12,12.022817,6.57605
Reg Media,30,13.33958,9.726894
Reg Media,22,13.796177,7.3841896
Reg Media,6,14.123962,9.799823
Reg Media,12,12.180362,6.8858643
Reg Media,31,13.970316,7.9805145
Reg Media,0,11.907278,9.538276
Reg Media,29,12.755758,8.978973
Reg Media,19,12.010708,8.048159
Reg Media,8,14.072348,8.989804
Reg Media,35,14.017094,8.2558975
Reg Media,37,13.265836,8.90423
Reg Media,26,12.181338,6.391975
Reg Media,26,12.022923,6.5106964
Reg Media,14,14.150084,9.353574
Reg Media,0,12.030917,9.172892
Reg Media,22,13.813563,7.374977
Reg Media,22,13.453114,7.2302938
Reg Media,31,13.567445,8.041619
Reg Media,0,11.928846,9.735879
Reg Media,0,11.82682,9.639824
Reg Media,0,11.762418,9.235004
Reg Media,0,11.929514,8.957697
Reg Media,22,13.967067,7.3319077
Reg Media,18,14.599609,7.524418
Reg Media,22,13.897296,7.4057674
Reg Media,19,12.205782,8.818387
Reg Media,24,14.39269,7.686306
Reg Media,0,11.837615,9.435905
Reg Media,0,11.875423,9.738626
Reg Media,0,12.498426,9.88634
Reg Media,6,13.775305,9.1470995
Reg Media,0,11.905133,9.377092
Reg Media,21,13.817451,7.8288703
Reg Media,30,13.076774,8.87647
Reg Media,12,12.286107,7.204137
Reg Media,34,13.641712,8.689441
Reg Media,29,12.994294,8.338493
Reg Media,0,12.225585,9.399951
Reg Media,21,12.860987,8.071202
Reg Media,31,13.678951,8.119693
Reg Media,0,11.84336,9.409606
Reg Media,1,11.880498,8.024884
Reg Media,1,12.284452,7.341997
Reg Media,29,13.115063,8.807912
Reg Media,0,12.286134,9.640807
Reg Media,0,11.905668,8.965
Reg Media,29,13.012023,8.889636
Reg Media,25,14.469064,7.1761794
Reg Media,24,14.310887,8.064605
Reg Media,0,11.912913,9.727719
Reg Media,0,12.014466,9.472068
Reg Media,21,12.817572,8.2427635
Reg Media,18,14.5293045,7.3522253
Reg Media,0,12.334752,8.736079
Reg Media,0,12.237015,9.382135
Reg Media,22,13.812275,7.433408
Reg Media,28,12.933818,9.939276
Reg Media,30,13.11308,8.702816
Reg Media,26,11.843084,6.666264
Reg Media,22,13.388186,7.148821
Reg Media,24,14.464633,8.184905
Reg Media,22,13.833509,7.389042
Reg Media,26,12.255102,6.44002
Reg Media,1,12.122413,7.168114
Reg Media,35,14.458799,8.537112
Reg Media,34,13.614472,8.438382
Reg Media,12,12.172052,6.8261356
Reg Media,21,12.602842,8.215522
Reg Media,21,13.079483,8.190584
Reg Media,24,14.405754,7.9235005
Reg Media,6,13.691589,10.191972
Reg Media,22,14.18021,7.3132763
Reg Media,0,12.178076,10.164357
Reg Media,0,11.88587,9.328192
Reg Media,6,13.749116,9.246689
Reg Media,31,13.904071,8.3504925
Reg Media,27,13.253623,7.558209
Reg Media,22,13.88857,7.496658
Reg Media,6,14.169229,9.851921
Reg Media,1,12.965577,7.1248593
Reg Media,34,13.5978,8.441148
Reg Media,1,12.918105,7.1363964
Reg Media,0,11.878244,9.730139
Reg Media,35,14.906822,9.021342
Reg Media,0,12.184762,10.259804
Reg Media,0,11.830889,9.219022
Reg Media,28,12.030118,9.403361
Reg Media,6,13.974428,10.167249
Reg Media,0,12.105125,9.648726
Reg Media,1,11.732054,8.140382
Reg Media,4,13.569036,9.930312
Reg Media,6,14.063673,9.715991
Reg Media,29,12.816955,9.277483
Reg Media,4,13.723015,9.779788
Reg Media,4,13.805544,9.924798
Reg Media,30,13.439255,9.718728
