Source,cluster,x,y,TF_IDF_topic_name,BERTopic_topic_name
pro,1,8.072667,4.2167745,million tonn nuclear power natur ga,energi climat green
pro,0,8.676524,3.1829119,energi island offshor wind north sea,energi island wind
pro,1,8.302481,4.7167373,million tonn nuclear power natur ga,energi climat green
pro,0,7.3342104,3.1002555,energi island offshor wind north sea,energi island wind
pro,1,10.013035,4.719383,million tonn nuclear power natur ga,energi climat green
pro,1,10.315686,4.46261,million tonn nuclear power natur ga,energi climat green
pro,0,9.400838,1.3349562,energi island offshor wind north sea,energi island wind
pro,1,10.114608,4.9929204,million tonn nuclear power natur ga,energi climat green
pro,0,7.3884187,3.8590794,energi island offshor wind north sea,energi island wind
pro,1,8.722082,5.16383,million tonn nuclear power natur ga,energi climat green
pro,1,9.226391,3.103915,million tonn nuclear power natur ga,energi climat green
pro,0,6.8643355,1.285452,energi island offshor wind north sea,energi island wind
pro,1,9.867987,3.3554935,million tonn nuclear power natur ga,energi climat green
pro,1,9.209203,4.6299996,million tonn nuclear power natur ga,energi climat green
pro,1,9.611121,5.487174,million tonn nuclear power natur ga,energi climat green
pro,1,8.514243,4.8981752,million tonn nuclear power natur ga,energi climat green
pro,0,8.991855,2.2622254,energi island offshor wind north sea,energi island wind
pro,0,8.073941,2.1302805,energi island offshor wind north sea,energi island wind
pro,0,8.236779,0.3511459,energi island offshor wind north sea,energi island wind
pro,0,8.612177,2.2654555,energi island offshor wind north sea,energi island wind
pro,0,8.173193,2.0255983,energi island offshor wind north sea,energi island wind
pro,0,9.031479,1.5617414,energi island offshor wind north sea,energi island wind
pro,0,8.490697,3.414883,energi island offshor wind north sea,energi island wind
pro,0,7.89869,4.514156,energi island offshor wind north sea,energi island wind
pro,1,8.340614,4.705014,million tonn nuclear power natur ga,energi climat green
pro,0,8.059239,2.783499,energi island offshor wind north sea,energi island wind
pro,0,7.3519497,2.3093774,energi island offshor wind north sea,energi island wind
pro,0,7.6506834,2.2924716,energi island offshor wind north sea,energi island wind
pro,0,8.261682,3.2862139,energi island offshor wind north sea,energi island wind
pro,0,7.3389964,2.4217224,energi island offshor wind north sea,energi island wind
pro,0,6.486647,0.30485508,energi island offshor wind north sea,energi island wind
pro,0,8.866729,2.4356425,energi island offshor wind north sea,energi island wind
pro,1,9.500733,5.1812387,million tonn nuclear power natur ga,energi climat green
pro,1,10.505361,4.4681134,million tonn nuclear power natur ga,energi climat green
pro,0,7.0529933,0.2713626,energi island offshor wind north sea,energi island wind
pro,0,7.206484,1.4945254,energi island offshor wind north sea,energi island wind
pro,1,8.190158,4.733089,million tonn nuclear power natur ga,energi climat green
pro,1,8.184933,4.718067,million tonn nuclear power natur ga,energi climat green
pro,0,8.842115,2.4713607,energi island offshor wind north sea,energi island wind
pro,0,7.534444,3.9622374,energi island offshor wind north sea,energi island wind
pro,1,9.268692,4.072579,million tonn nuclear power natur ga,energi climat green
pro,0,7.6480474,4.4438777,energi island offshor wind north sea,energi island wind
pro,1,8.962583,3.9180837,million tonn nuclear power natur ga,energi climat green
pro,1,9.974645,5.265513,million tonn nuclear power natur ga,energi climat green
pro,1,9.946975,2.6844857,million tonn nuclear power natur ga,energi climat green
pro,0,6.855582,2.4588504,energi island offshor wind north sea,energi island wind
pro,0,7.0152407,1.8317645,energi island offshor wind north sea,energi island wind
pro,0,9.501626,2.3076253,energi island offshor wind north sea,energi island wind
pro,1,9.166791,4.7395525,million tonn nuclear power natur ga,energi climat green
pro,0,7.917332,2.8683956,energi island offshor wind north sea,energi island wind
pro,0,9.622719,1.7678659,energi island offshor wind north sea,energi island wind
pro,0,8.142817,2.2555978,energi island offshor wind north sea,energi island wind
pro,1,9.623238,4.9302845,million tonn nuclear power natur ga,energi climat green
pro,0,7.780823,2.7838917,energi island offshor wind north sea,energi island wind
pro,0,7.1818643,1.2599149,energi island offshor wind north sea,energi island wind
pro,0,8.491301,0.75855774,energi island offshor wind north sea,energi island wind
pro,0,8.4754925,2.234669,energi island offshor wind north sea,energi island wind
pro,1,9.679346,3.1747422,million tonn nuclear power natur ga,energi climat green
pro,0,7.401378,3.1073177,energi island offshor wind north sea,energi island wind
pro,0,6.811206,0.24770531,energi island offshor wind north sea,energi island wind
pro,0,8.764363,0.54430383,energi island offshor wind north sea,energi island wind
pro,0,8.544104,0.3028836,energi island offshor wind north sea,energi island wind
pro,1,9.213207,4.22025,million tonn nuclear power natur ga,energi climat green
pro,0,6.6306777,0.8115451,energi island offshor wind north sea,energi island wind
pro,0,6.875301,1.6541457,energi island offshor wind north sea,energi island wind
pro,0,8.35137,0.9334194,energi island offshor wind north sea,energi island wind
pro,0,8.052993,0.20238793,energi island offshor wind north sea,energi island wind
pro,0,7.167195,0.93181324,energi island offshor wind north sea,energi island wind
pro,1,8.22829,4.7977214,million tonn nuclear power natur ga,energi climat green
pro,0,7.5913053,0.38144755,energi island offshor wind north sea,energi island wind
pro,0,7.8927784,2.7049754,energi island offshor wind north sea,energi island wind
pro,0,8.341731,2.5135317,energi island offshor wind north sea,energi island wind
pro,1,9.816378,4.77718,million tonn nuclear power natur ga,energi climat green
pro,1,9.745884,4.959263,million tonn nuclear power natur ga,energi climat green
pro,0,7.019259,2.3059525,energi island offshor wind north sea,energi island wind
pro,1,9.450326,5.232619,million tonn nuclear power natur ga,energi climat green
pro,1,10.636323,4.7541027,million tonn nuclear power natur ga,energi climat green
pro,0,9.251654,1.7656187,energi island offshor wind north sea,energi island wind
pro,0,8.48923,0.34818476,energi island offshor wind north sea,energi island wind
pro,0,8.231585,3.2973366,energi island offshor wind north sea,energi island wind
pro,1,10.004902,2.9360294,million tonn nuclear power natur ga,energi climat green
pro,1,9.726973,3.007784,million tonn nuclear power natur ga,energi climat green
pro,0,9.517377,1.5221711,energi island offshor wind north sea,energi island wind
pro,1,10.012575,5.244402,million tonn nuclear power natur ga,energi climat green
pro,0,7.4067416,3.8610458,energi island offshor wind north sea,energi island wind
pro,1,10.514697,5.022802,million tonn nuclear power natur ga,energi climat green
pro,0,9.5789995,1.7953776,energi island offshor wind north sea,energi island wind
pro,1,9.41186,5.36701,million tonn nuclear power natur ga,energi climat green
pro,0,9.421432,1.3115915,energi island offshor wind north sea,energi island wind
pro,0,9.308194,1.9762148,energi island offshor wind north sea,energi island wind
