UMAP1,UMAP2,cluster
7.031916,7.5809245,3
2.462932,9.398684,0
2.802854,9.127678,0
3.3010256,11.056624,-1
4.6121106,9.272542,0
2.9900377,8.377229,-1
3.2226532,9.3531885,0
0.27426684,9.547005,0
3.3162036,9.731149,0
6.4071665,10.680479,-1
2.6769247,11.232368,0
5.2616973,10.477069,0
5.4586115,10.55922,0
2.0669756,10.604769,0
4.896138,10.368005,0
3.318522,8.778049,0
4.655199,9.179497,0
4.426549,8.907937,0
1.8768547,10.242395,0
3.0555558,10.667621,0
3.301889,9.292191,0
3.1524253,9.311494,0
4.8281603,10.07706,0
2.2544372,11.020554,0
3.2416997,10.786052,0
2.861915,11.05969,0
5.3039904,10.680678,0
2.935671,9.991601,0
3.0299582,8.836642,0
3.5397995,8.545625,0
5.8884726,10.625017,0
2.0063946,8.604381,0
2.7273908,11.183396,0
2.3932898,11.011333,0
3.028278,11.185738,0
7.6093097,8.212214,3
2.8991506,11.231664,0
4.3809967,10.425583,0
3.8980522,9.715311,0
3.2451375,10.017858,0
3.39402,9.88581,0
1.0583028,10.092514,0
4.1899467,9.569978,0
2.3761172,10.512202,0
5.2682886,11.028622,0
4.4862666,10.391715,0
2.0244567,10.795546,0
5.7993345,10.773629,0
6.008977,10.760045,0
3.6346695,9.698027,0
2.5267773,11.251942,0
5.6808157,10.908769,0
3.1130385,9.911218,0
3.6898284,10.572043,0
2.2781568,10.431804,0
2.3462346,10.5275135,0
1.2365253,10.398085,0
2.6118224,10.330802,0
4.150861,9.171754,0
4.0422335,10.403852,0
1.120781,10.18208,0
2.436701,9.906822,0
5.9376945,7.100345,-1
2.082882,9.914091,0
1.5318063,9.6429825,0
1.7436564,9.920611,0
4.834081,9.871995,0
4.100129,8.280561,0
2.4138756,8.746852,0
5.5863347,8.800906,-1
8.089649,8.822148,-1
5.7632275,10.730884,0
2.4579718,8.733702,0
2.653884,9.398357,0
4.400375,8.341164,0
5.3126264,10.964506,0
5.4347496,10.91917,0
3.23537,10.375779,0
1.2481459,8.923614,0
3.509846,10.485838,0
2.1209443,11.564672,0
3.450342,10.668905,0
2.964094,8.734887,0
6.064254,10.841376,0
3.839656,10.312211,0
3.2103918,9.135061,0
3.2558725,8.200947,0
3.8833551,8.123355,0
5.283349,9.851371,0
3.7881618,8.026874,0
2.4357512,10.938222,0
2.1536107,8.294035,0
2.055256,11.613529,-1
3.3004026,11.208918,-1
5.303759,10.927505,0
0.9992862,8.887622,0
5.2406907,10.162764,0
3.9980524,8.035574,0
0.21009715,9.535066,0
2.2782238,9.315853,0
4.0016394,8.639084,0
0.424638,9.70643,0
0.29382136,9.531552,0
0.27939975,9.583922,0
0.69537014,9.941286,0
3.0020502,9.530188,0
4.562332,10.527583,0
4.089079,10.115211,0
0.96976125,9.124715,0
2.834188,9.624509,0
0.36110008,9.633639,0
2.0998256,10.516426,0
2.3747,10.387329,0
7.1730933,8.298467,3
2.4376743,10.63966,0
4.0673165,9.236768,0
5.8728194,10.097171,-1
3.7204287,9.156903,0
1.299909,10.302126,0
1.3787955,10.309824,0
3.8879116,9.735934,0
2.0081542,10.819101,0
2.6064456,11.211506,0
1.419537,10.010437,0
7.87175,7.2131553,3
2.307051,8.731854,0
2.4142067,10.526896,0
3.1049538,10.386236,0
2.2369485,11.199638,0
2.311119,11.122614,0
2.4834979,9.612967,0
3.0837147,10.733081,0
2.544722,10.788155,0
2.2055268,11.261187,0
5.0250797,10.206208,0
5.5902715,9.585951,-1
3.3186061,8.897393,0
0.23322365,9.515282,0
6.7665796,6.711539,3
1.7935696,8.742643,0
2.2671096,9.862564,0
2.5610092,8.831276,0
2.7029426,11.381542,0
4.152386,9.586637,0
4.3767524,8.844415,0
2.0239983,9.250212,0
3.6527345,10.415123,0
2.2973957,9.680625,0
1.94846,9.570835,0
2.7970126,9.685608,0
6.088697,10.35492,0
5.8246126,8.777114,2
2.546745,9.222186,0
2.7535682,8.715009,0
0.75243664,9.296246,0
2.3525946,9.660884,0
2.971642,10.97889,0
2.510417,10.796979,0
2.9899478,10.970026,0
3.2999997,8.45587,0
2.245102,11.270633,0
2.3562005,11.198239,0
1.9527557,10.6206875,0
2.405222,11.175506,0
5.2216954,9.759211,0
1.2361264,9.911728,0
2.3808472,10.568582,0
5.878805,10.590105,0
4.1131034,10.382327,0
5.233071,10.543087,0
1.0393527,10.247357,0
5.962283,10.326658,0
5.7515364,7.5745792,1
2.328944,9.639999,0
1.5702481,9.722281,0
1.4916327,9.822861,0
5.830446,10.826515,0
1.1974423,9.845988,0
0.963783,9.659976,0
1.1081705,9.454768,0
3.501277,10.379993,0
2.2027788,9.613717,0
1.5111939,9.801521,0
3.1491323,10.304666,0
1.3599732,9.191057,0
1.2236079,9.431707,0
1.1126242,9.411132,0
6.017648,7.1080875,-1
2.9179196,10.415703,0
1.2948049,10.002975,0
4.3863893,8.776498,0
4.3318505,8.707591,0
4.236,8.736116,0
1.0541707,9.951914,0
3.3834052,9.252498,0
2.9747164,9.471449,0
4.348022,8.294843,0
2.2610326,10.274603,0
2.400748,8.638051,0
2.4493036,11.223083,0
2.1010482,10.095948,0
2.391651,11.066283,0
2.3524156,11.089198,0
2.2586796,11.207675,0
2.3603506,11.078292,0
1.1446129,10.288817,0
1.1664308,9.384575,0
2.553799,9.970809,0
0.8289322,9.814285,0
1.2745472,10.042501,0
2.169323,9.442102,0
2.7823646,9.024539,0
3.835956,10.381786,0
4.44684,10.3609,0
2.7922063,11.325224,0
1.3858496,10.377395,0
2.1964781,11.053421,0
5.0169783,9.342994,0
0.47282755,9.371675,0
2.6748157,9.323875,0
2.7216978,11.31475,0
1.3145839,10.236556,0
2.2369013,9.003162,0
1.8673655,9.613435,0
4.4398503,10.306385,0
2.819345,10.161037,0
3.5823815,8.744529,0
3.4463317,10.102535,0
3.1079957,10.290848,0
3.893771,10.126929,0
4.4006333,9.015965,0
6.9421277,8.829022,-1
4.4689035,9.322564,0
5.698088,9.193987,-1
2.4360168,8.468561,0
3.6118758,8.176878,0
1.3022212,10.270139,0
1.3286039,9.964231,0
5.5022197,8.882872,-1
5.5980287,8.82787,-1
4.8362074,9.564008,0
2.7563248,9.098309,0
1.0075365,9.279347,0
5.606016,8.830335,0
1.1657534,10.083627,0
2.9435825,9.973782,0
2.755297,11.296311,0
5.217096,10.269219,0
0.99425936,9.954795,0
1.7116988,8.817813,0
0.46706372,9.6149025,0
2.1508358,11.50389,0
1.2946053,9.550125,0
4.293096,8.384558,0
2.431557,8.671401,0
4.027878,8.288979,0
4.366832,8.778851,0
4.262282,8.390697,0
5.549832,7.8999195,1
3.9524977,8.185744,0
2.4855127,10.74354,0
4.285179,8.655036,0
1.9708949,8.933241,0
3.3904526,10.367113,0
2.5725524,11.252669,0
3.64884,10.138841,0
1.4996679,9.94142,0
2.9015758,10.277987,0
6.9893417,7.3303704,3
2.1074123,11.57058,0
3.2583282,10.43449,0
2.311191,9.4513235,0
5.3771467,8.812586,0
3.5537796,10.170159,0
0.9756106,9.950158,0
2.109018,11.68583,-1
2.1931403,11.377735,0
3.5940282,10.121519,0
2.460982,10.04941,0
2.9052484,10.275239,0
6.77616,6.856456,3
0.4219465,9.583137,0
1.6206042,9.673818,0
4.9393463,10.304061,0
3.8543098,10.528643,0
2.6518748,10.135259,0
5.5373025,9.5106125,-1
1.6143181,9.90018,0
5.248741,10.401471,0
4.1686287,9.804689,0
5.950969,8.791352,2
3.6778772,8.793084,0
4.4419584,8.208405,0
5.5157504,10.309727,0
5.362688,10.348163,0
1.8519952,10.324476,0
5.81779,10.643205,0
5.134355,7.57509,-1
4.524161,9.914133,0
1.4087788,9.473828,0
3.085029,10.970381,0
3.9326386,9.2802305,0
4.3228917,8.197915,0
3.708636,10.427333,0
0.5743413,9.823695,0
5.1396027,9.431253,0
2.743782,9.319589,0
3.3395286,9.780342,0
3.2409306,10.527434,0
1.5873063,10.8146925,-1
3.694035,9.954714,0
0.93704873,8.846162,0
3.449424,10.325626,0
1.2696233,9.065785,0
4.0957537,8.380497,0
5.6859245,10.7408905,0
1.6480104,10.117003,0
1.1223276,9.962746,0
2.3045847,8.404554,0
1.6057447,9.222307,0
2.7419374,9.709045,0
0.93366104,8.828056,0
2.9413018,9.481438,0
2.7238052,9.611266,0
2.3672717,9.017286,0
1.1837859,8.842186,0
4.1521077,10.584913,0
5.6559,10.111358,0
3.0422332,8.913458,0
5.4383574,10.4127865,0
0.37937638,9.421323,0
0.5926787,9.26252,0
2.444738,8.901002,0
2.2735476,9.249045,0
5.242215,8.788967,0
5.6535864,8.798919,-1
1.7858522,10.566741,0
1.8881423,9.340031,0
1.8654765,10.905289,0
4.553848,10.91095,-1
1.0696905,8.967636,0
5.3179336,10.788965,0
5.9544177,8.373472,2
5.8633823,9.893127,-1
6.212911,8.454635,2
0.21551226,9.555647,0
1.0826333,9.042557,0
0.36089578,9.670564,0
6.2890663,8.42927,2
5.0165596,11.093293,0
2.5688076,10.976749,0
2.725313,11.109853,0
2.56195,10.689839,0
1.6386731,10.413174,0
5.9599447,10.711129,0
1.7003078,9.18791,0
2.037222,9.818049,0
2.7672725,9.090682,0
5.546411,8.828215,-1
2.5962996,9.152425,0
2.4841828,9.828045,0
2.5521336,10.693813,0
5.127591,10.857103,0
5.737412,10.73463,0
5.10132,11.014423,0
4.5185833,10.935714,-1
1.9786782,10.701783,0
1.9956886,8.850371,0
3.105963,10.250821,0
2.8847768,9.720199,0
3.8508818,10.541278,0
2.456841,10.357595,0
6.0637345,10.689543,0
1.845836,10.244544,0
1.1380635,9.679146,0
4.9080353,10.763012,0
2.6073904,9.074209,0
1.1566719,8.753381,0
1.7797408,10.2148695,0
2.3555825,8.353129,0
1.6814193,10.135023,0
2.1129043,10.695725,0
1.7113289,9.651953,0
1.63005,9.054276,0
1.5883753,9.986163,0
3.7332923,8.074655,0
0.6583552,9.898649,0
3.0428243,10.092701,0
3.705906,8.137735,0
3.9878268,10.319702,0
3.0121047,8.821832,0
5.0549245,10.9916935,0
5.11027,10.991717,0
5.4109583,10.955569,0
5.2407627,7.468082,1
5.0451484,11.064293,0
5.7525024,10.887365,0
5.381227,10.293551,0
2.9917908,8.445755,-1
4.1689367,10.602264,0
5.3544555,10.355913,0
2.4047093,9.012149,0
5.5577936,7.533101,1
1.2384988,9.26264,0
2.94561,8.440942,-1
0.6440884,9.207248,0
6.743947,8.535758,2
1.1230828,9.82491,0
1.5252306,9.744179,0
3.7378926,10.7389555,-1
2.5056252,9.014039,0
2.1465902,9.798823,0
5.917804,10.79793,0
1.892555,10.028121,0
1.1939954,9.303024,0
3.6710405,10.071678,0
2.729214,10.782727,0
4.064534,9.4772005,0
2.5911715,10.837228,0
2.6621554,10.920881,0
3.8224266,9.693714,0
3.8567052,9.656506,0
1.6669519,10.231572,0
3.036144,9.55816,0
3.7292688,10.145276,0
1.4312409,10.244439,0
1.6236485,10.194813,0
1.3094308,10.350804,0
2.0068378,10.065799,0
2.8298652,11.42358,0
0.25912687,9.565116,0
0.99652696,8.886443,0
1.8918655,9.48938,0
3.8638964,8.574813,0
3.9109964,8.695318,0
1.9918687,10.440083,0
5.098454,8.777568,-1
7.2325406,8.1804285,3
0.9007093,9.061083,0
3.8453803,10.583832,0
4.33885,10.484339,0
2.3011324,11.001184,0
0.39682376,9.621531,0
1.5148269,9.110099,0
2.3087823,8.775821,0
5.0122886,11.157644,0
2.407267,8.605218,0
7.120659,9.050735,-1
3.591499,8.103502,0
1.3048877,10.634395,0
2.7561386,10.810718,0
1.3966255,10.647713,0
3.2329159,9.213748,0
1.2787514,8.825157,0
0.96521884,9.496333,0
3.3415985,10.364145,0
2.0419834,9.413028,0
3.4658463,10.273977,0
3.4004877,10.282753,0
3.2882285,10.488408,0
1.5917095,9.396177,0
2.5416415,10.244466,0
2.532143,10.654355,0
3.2943811,10.050133,0
2.1664677,8.3244295,0
2.7862227,9.668128,0
2.0199513,10.00787,0
4.2748957,9.626508,0
1.2810853,10.289228,0
3.4861097,8.40213,0
3.6691988,8.223559,0
0.60782003,9.894662,0
7.8765264,7.7168345,3
1.4940538,9.977262,0
1.4801928,10.74448,-1
1.6490945,10.195388,0
2.9412293,9.811899,0
3.5658605,8.154661,0
2.0178638,8.695325,0
3.4802506,9.310878,0
1.4845327,10.427797,0
5.8899684,10.259323,0
5.1761513,10.037937,0
2.3933976,9.928526,0
4.9451356,10.998061,0
4.132257,8.629068,0
3.2518923,9.14372,0
1.9408383,8.375717,0
1.8366326,8.810178,0
1.2094374,10.451175,0
3.0769238,9.845887,0
1.9128582,9.8692665,0
0.91376746,9.281933,0
2.8565195,8.824426,0
6.3652573,9.730162,-1
1.0676402,8.869868,0
1.5732478,10.128438,0
2.166142,11.564316,0
1.7322742,9.899808,0
3.734193,10.258643,0
0.8738919,9.043532,0
2.7122996,10.475709,0
3.9486642,9.15088,0
3.6883945,8.2181015,0
3.761486,8.786418,0
3.6773896,8.19569,0
4.367551,9.712012,0
3.86108,8.150848,0
1.789609,9.184047,0
1.1485488,8.973416,0
0.9791979,8.921044,0
3.1830893,8.9611845,0
2.5384195,9.32839,0
2.523855,8.778995,0
4.7032957,10.465093,0
5.3329196,7.65733,1
2.5039766,9.155789,0
2.8359842,9.826997,0
2.209126,9.542049,0
2.3193443,9.246883,0
1.6066507,10.14797,0
2.490886,9.386246,0
2.1063135,9.371315,0
6.4827356,10.683196,-1
2.2086327,9.209934,0
4.1789556,9.447056,0
2.5159204,9.553182,0
5.2449837,11.067598,0
1.997474,8.9774885,0
2.7047517,9.21013,0
1.9612542,9.574914,0
1.9675504,9.362461,0
1.9154509,9.557251,0
1.9454194,9.761624,0
0.6576366,9.207043,0
0.6950019,9.265892,0
0.5775544,9.423094,0
2.041584,9.470168,0
2.0562541,9.509158,0
1.7956675,9.484518,0
2.5364418,10.235959,0
2.5775397,8.754182,0
4.1216083,10.414153,0
3.6154246,8.285519,0
2.047173,9.842944,0
2.5212212,9.85012,0
0.85041475,9.982406,0
1.8188229,9.642711,0
3.8110046,8.556437,0
0.25659844,9.53966,0
4.3918095,8.691144,0
3.8691535,9.190587,0
2.2421572,9.825899,0
3.7219498,9.357576,0
4.895271,9.568885,0
3.1217651,8.6938305,0
3.8803306,8.093286,0
1.521877,9.362966,0
2.3755534,8.672961,0
2.0983095,11.595356,0
2.114464,11.566143,0
3.6705158,8.067628,0
1.3443236,9.295865,0
1.7803758,8.715936,0
3.7715585,8.037832,0
3.612578,8.221768,0
0.9305052,8.962263,0
5.645247,10.109988,0
3.5387416,7.9940844,0
5.7835546,10.784931,0
3.5065596,9.53101,0
5.2852044,10.548804,0
4.474994,10.057402,0
0.36182964,9.6368475,0
4.8107553,10.043473,0
4.050632,8.058257,0
0.19525363,9.585644,0
5.108351,8.743819,-1
2.3480196,11.021664,0
4.957968,10.841415,0
0.21180095,9.532059,0
10.431061,9.183556,4
6.5576687,8.839929,-1
7.672654,7.704797,3
7.72285,7.554321,3
6.778256,6.961124,3
8.762015,9.297231,5
8.268765,8.128019,3
8.534042,9.801927,5
9.203266,9.02601,-1
8.107071,8.795092,-1
7.841745,7.6879663,3
6.3787985,8.7465105,2
10.435105,9.219226,4
10.423487,9.308867,4
9.694001,9.074994,4
6.424841,8.175018,2
10.352499,9.165036,4
7.8392787,9.416259,5
6.885252,6.8405805,3
9.270957,7.636912,3
6.7349553,7.2838335,3
6.3562684,8.387802,2
6.278601,7.600183,-1
7.448382,7.6673517,3
3.3689733,10.152887,0
6.7462177,6.866355,3
6.4658833,9.867672,-1
7.9027295,10.302856,5
7.1837745,7.502034,3
7.851586,7.982532,3
10.126802,9.336732,4
7.1949034,6.8093076,3
7.56886,8.955699,5
9.044699,8.330281,3
7.9571724,7.8581457,3
7.320626,9.967462,5
8.730531,7.779409,3
9.153517,7.651371,3
6.4795537,7.157275,3
6.371414,8.338971,2
6.3643837,8.675714,2
7.398416,9.487125,5
8.396932,10.0024395,5
7.5228415,6.8137054,3
9.964419,9.287091,4
6.295887,8.380828,2
9.847339,8.496923,4
6.8994017,6.76652,3
7.8009286,7.748293,3
6.7548885,6.801579,3
10.214785,9.307194,4
8.21887,7.5772095,3
9.614112,9.485287,4
9.835925,8.461034,4
6.875895,6.7480054,3
9.862273,8.992003,4
7.562148,8.489751,-1
6.284835,8.375328,2
8.356096,9.766647,5
6.29201,8.421565,2
10.030566,9.356521,4
7.611626,10.097972,5
7.8391914,8.234425,-1
7.0334597,9.44755,5
7.7664323,9.826188,5
8.347586,8.396531,-1
8.192379,7.794459,3
9.511511,8.93579,4
8.558028,7.597131,3
9.2841215,9.704277,4
7.972153,10.399612,5
9.889994,9.244895,4
7.5935698,9.839514,5
8.270704,7.841375,3
6.597445,6.9658275,3
7.5308013,7.782015,3
6.765503,7.237566,3
6.9090953,7.978972,3
8.702252,7.912716,3
7.340041,8.087393,3
6.3614435,8.37159,2
10.076308,9.300038,4
6.200224,8.304152,2
8.327396,7.793247,3
9.498036,9.636177,4
7.967094,9.527386,5
6.1997213,8.605501,2
7.012773,7.183532,3
7.596187,9.072746,5
7.0288496,10.450173,5
10.381268,9.115862,4
9.652498,8.322742,-1
8.983687,7.4542713,3
8.093462,10.412812,5
7.333134,6.934512,3
9.676427,9.410573,4
7.378328,6.681638,3
7.480999,7.939976,3
7.337846,9.090027,5
7.656942,7.067769,3
9.510637,9.552624,4
8.466181,7.732742,3
7.669366,7.8940783,3
6.483327,7.662597,-1
7.329526,7.0563293,3
6.74468,6.7524076,3
8.445487,7.4274187,3
6.801677,7.1346774,3
8.394817,8.789656,5
6.53324,8.294302,2
6.327302,8.381517,2
8.122965,7.50702,3
9.041587,8.881288,-1
7.7912135,8.064115,3
6.9932094,7.463751,3
7.5949883,7.4897113,3
9.03021,7.4064045,3
7.9857206,8.892298,-1
9.667598,9.485595,4
6.3105206,8.352806,2
7.6918087,7.7977486,3
7.490028,7.42895,3
7.9302707,9.701529,5
9.280752,8.372529,-1
7.0435495,7.779633,3
6.7707343,9.343244,-1
10.000222,9.620435,4
6.3916287,8.403448,2
8.411735,8.17932,3
7.564025,9.52753,5
7.758869,8.882142,5
9.68788,9.452585,4
9.661112,9.567586,4
7.681169,7.6767325,3
4.793975,9.925934,0
8.493011,9.992398,5
10.235732,8.807806,4
2.5476775,8.816577,0
8.873162,8.141791,3
8.623288,8.016696,3
9.049509,7.5845666,3
2.2363122,10.468194,0
7.256563,6.881283,3
10.1918545,9.302411,4
9.974824,9.856122,4
6.5555167,7.4924736,-1
8.3768,9.818111,5
6.83677,6.9258,3
7.2538986,9.661916,5
9.165585,9.178759,4
7.1568165,7.7638617,3
7.414818,7.5024886,3
5.9236045,7.5741315,1
8.935065,7.390423,3
7.3501277,9.849128,5
7.117605,7.480282,3
7.357763,7.5639057,3
8.8657,8.580717,-1
10.326796,9.29557,4
6.6247416,6.8856688,3
8.619627,7.8829064,3
8.95802,8.046359,3
9.639168,9.183155,4
4.729171,9.918692,0
9.059716,9.912674,-1
6.3970103,7.0737524,-1
8.262162,8.7466,-1
6.9602737,8.601872,-1
6.9675665,8.701226,-1
7.82163,10.0228815,5
7.658617,9.536153,5
9.656125,8.428096,4
7.004272,6.6463804,3
4.175169,9.40802,0
10.185505,8.835132,4
8.159114,9.423192,5
8.519857,7.9462066,3
7.1841297,6.923344,3
9.152315,7.961062,3
7.6776485,7.0366807,3
10.35855,9.275979,4
9.016464,7.442706,3
7.657043,8.952888,5
6.9643483,6.9648147,3
9.769851,9.591821,4
6.4594703,8.485748,2
7.199262,7.339141,3
8.549937,7.2910304,3
8.971463,7.449471,3
9.177134,7.9252806,3
8.631441,7.982073,3
8.834963,7.4055266,3
8.549133,9.377222,5
10.200283,9.178665,4
6.773929,9.121622,-1
6.800346,7.113495,3
9.494493,9.484546,4
6.728763,6.959263,3
6.990814,10.566846,5
6.681349,7.935389,-1
9.487048,9.507844,4
7.836061,7.5227017,3
7.110038,8.196808,3
9.974074,9.462067,4
9.416987,9.594874,4
9.331029,9.46396,4
8.489727,9.073351,5
7.252074,7.418032,3
7.8296485,8.231926,-1
8.138227,7.826129,3
6.991806,6.600843,3
7.0891895,10.471423,5
8.506341,9.503374,5
7.551616,9.776052,5
9.810113,9.38668,4
7.470117,9.9375305,5
7.825734,9.9257145,5
9.697469,8.365691,-1
8.010636,9.443939,5
8.254089,9.286357,-1
10.263669,9.378027,4
10.089416,9.47928,4
8.582318,7.3910513,3
8.319032,9.164129,-1
7.7772226,7.3318896,3
8.013601,7.4597836,3
7.281664,7.6039596,3
8.304654,8.078053,3
9.925955,8.703176,4
9.535115,9.706212,4
9.610622,8.334341,-1
7.523914,10.274768,5
10.296848,9.022729,4
8.911845,7.8012686,3
7.7154193,9.841922,5
8.630706,7.4289684,3
10.285528,9.221957,4
7.8582816,8.232416,-1
7.8539515,7.3486366,3
7.8238215,7.7055764,3
8.32519,9.665442,5
6.8485484,6.8477836,3
9.373996,8.86184,-1
6.615793,7.0287814,3
7.4824553,9.891887,5
6.8956256,6.6906633,3
6.9969974,9.748984,5
7.4853067,7.4093957,3
10.4169235,9.328952,4
10.183896,8.939883,4
9.994228,9.788933,4
10.1847725,9.200037,4
6.7396746,7.08979,3
10.095938,9.123206,4
8.548524,7.3225265,3
8.325533,10.108455,5
9.092353,9.866437,-1
10.279183,9.411235,4
7.325513,8.203151,3
7.1519327,7.1565228,3
8.004962,9.93857,5
8.194138,7.40829,3
7.266689,7.4172378,3
10.423833,9.10106,4
7.0553684,9.532769,5
10.060985,8.764629,4
