Source,cluster,x,y
sci,13,6.4903727,-3.8713074
sci,12,6.4028625,-5.094615
sci,5,6.823778,-4.702421
sci,7,5.4262877,-5.429397
sci,0,4.287534,-4.022391
sci,4,1.7265302,-7.075286
sci,3,3.1810737,-5.034841
sci,3,3.4214456,-5.2277617
sci,1,2.7539544,-8.015869
sci,0,4.7712364,-4.1288166
sci,9,6.263136,-5.573068
sci,2,1.6916449,-7.963499
sci,2,2.0817802,-7.941837
sci,9,6.209676,-5.588334
sci,7,5.896745,-5.2313232
sci,6,7.3811936,-2.7782764
sci,9,6.321931,-5.52387
sci,1,2.7839272,-8.098793
sci,0,3.9824808,-4.843049
sci,2,1.8939098,-8.539284
sci,1,2.3032222,-8.3041935
sci,0,3.7721143,-4.2782393
sci,1,2.4247787,-7.790787
sci,13,6.571682,-3.9189813
sci,5,6.668775,-4.714242
sci,10,7.0910687,-3.9338632
sci,0,5.17117,-3.3983498
sci,5,6.902548,-4.9093914
sci,6,7.3614855,-2.1162317
sci,0,4.2243123,-4.0002584
sci,9,7.088028,-4.875877
sci,0,4.5076146,-3.9875982
sci,9,7.631322,-4.5216885
sci,2,2.1065824,-7.7510066
sci,1,2.8310034,-7.3700986
sci,2,1.5627203,-8.213614
sci,1,2.1428604,-7.3992696
sci,5,6.417846,-4.2518787
sci,1,2.3544118,-8.298979
sci,7,5.9983635,-5.473412
sci,0,4.4463935,-4.0875945
sci,4,1.4513036,-7.0574117
sci,2,2.0466049,-7.7990017
sci,9,7.621791,-4.3412337
sci,5,6.4120607,-4.8367095
sci,3,3.2239313,-4.826172
sci,9,7.2119255,-4.9509225
sci,2,1.6049805,-8.424663
sci,0,3.9380095,-4.3750873
sci,1,2.7253928,-8.05476
sci,3,2.4641085,-5.930016
sci,3,2.5832655,-5.330962
sci,2,1.7110233,-8.425762
sci,1,2.5589123,-7.8727946
sci,0,4.183677,-4.4193974
sci,5,7.090514,-4.6272883
sci,11,6.80043,-1.9358308
sci,9,7.6662364,-4.185304
sci,11,6.8173003,-2.1286097
sci,12,7.2015123,-5.238864
sci,13,6.5412135,-3.823973
sci,2,1.5723447,-8.101401
sci,0,4.463124,-4.479318
sci,0,4.64523,-3.9460804
sci,4,1.6881213,-6.930656
sci,3,2.6238413,-5.6422963
sci,0,5.453723,-4.2097907
sci,5,5.728196,-4.0209446
sci,4,1.8990833,-7.434679
sci,1,2.271196,-6.8361964
sci,1,2.783721,-7.898799
sci,9,7.542654,-4.6006455
sci,2,1.6127107,-7.6238
sci,2,1.8357595,-8.2926655
sci,0,5.5542183,-3.2690485
sci,4,1.5994493,-6.817181
sci,1,2.349759,-7.2515125
sci,2,1.5806739,-8.4721155
sci,8,8.093219,-4.2193055
sci,10,7.3952622,-3.8785312
sci,0,3.8792396,-4.955132
sci,1,2.8599496,-7.771178
sci,13,6.6015024,-4.1310554
sci,2,1.6887116,-8.425941
sci,5,5.749222,-4.5320716
sci,6,7.4495063,-3.502798
sci,0,3.7534337,-4.385363
sci,3,3.7629592,-5.83303
sci,1,2.4098978,-7.4439497
sci,3,2.9442644,-5.8259287
sci,5,6.721542,-4.1982923
sci,2,2.052739,-7.3955665
sci,1,2.627891,-7.592169
sci,7,5.445054,-5.173288
sci,2,2.0526483,-8.650964
sci,0,5.1187377,-3.9795468
sci,5,6.761118,-4.391561
sci,4,2.2029512,-7.5721164
sci,2,1.46436,-7.560161
sci,0,4.4168243,-4.52157
sci,2,1.6835519,-8.3736925
sci,2,1.803241,-8.481588
sci,4,1.9361783,-7.4893036
sci,4,1.6268382,-7.316486
sci,3,3.145947,-4.754534
sci,12,6.439862,-5.4391255
sci,7,5.6274867,-5.4459324
sci,1,2.9053183,-7.5926046
sci,5,6.098545,-4.070595
sci,12,6.784707,-5.742737
sci,3,2.9264183,-5.780541
sci,2,1.7276301,-8.350534
sci,0,4.0117292,-5.438582
sci,0,4.265732,-3.8351421
sci,1,2.4334056,-7.1380653
sci,2,1.6077882,-7.972171
sci,0,4.7498136,-3.654978
sci,4,1.7751507,-6.9757977
sci,0,5.0131893,-3.941409
sci,10,7.10792,-4.5323133
sci,1,2.7101767,-6.9145827
sci,2,1.7804422,-8.430226
sci,7,5.4581685,-5.45104
sci,4,1.7731752,-7.4876604
sci,0,4.5165625,-4.90401
sci,2,1.8663504,-7.9338026
sci,4,2.7804213,-8.124802
sci,2,1.7924467,-7.879358
sci,5,6.6625714,-5.2045655
sci,7,5.584067,-5.476722
sci,1,2.4112449,-7.0779667
sci,7,4.942134,-5.434842
sci,0,4.7533865,-3.6456947
sci,4,1.6360565,-6.830345
sci,1,2.3419185,-7.9356923
sci,7,5.8218527,-5.4386463
sci,7,5.3817034,-5.8072386
sci,0,4.169228,-4.089045
sci,0,4.8424697,-4.119338
sci,3,2.5940647,-5.868148
sci,2,2.1380138,-8.598661
sci,4,2.3159976,-7.7201667
sci,7,5.418769,-5.396246
sci,0,3.7235758,-4.616542
sci,4,1.7550333,-7.3848176
