topic_int,topic_names,labels_layer,Source,topic_names_from_bertopic,main_topic_name
11,bornholm offshor wind,11: bornholm offshor wind,Reg Media,"5, island, connect, energi, bornholm","18, area, energinet, consult, agenc"
8,danish energi,8: danish energi,Reg Media,"8, billion, energi, project, say","0, museum, project, energi, say"
0,energi island,0: energi island,Reg Media,"17, heat, bornholm, green, must","4, green, hydrogen, busi, bornholm"
10,green transit,10: green transit,Reg Media,"13, hydrogen, co2, fund, compani","6, center, bornholm, compani, busi"
8,danish energi,8: danish energi,Reg Media,"0, museum, project, energi, say","0, museum, project, energi, say"
10,green transit,10: green transit,Reg Media,"15, bornholm, municip, climat, energi","6, center, bornholm, compani, busi"
8,danish energi,8: danish energi,Reg Media,"8, billion, energi, project, say","0, museum, project, energi, say"
2,energiø bornholm,2: energiø bornholm,Reg Media,"8, billion, energi, project, say","33, energinet, area, plant, architect"
10,green transit,10: green transit,Reg Media,"24, hydrogen, bornholm, cip, energi","6, center, bornholm, compani, busi"
10,green transit,10: green transit,Reg Media,"0, museum, project, energi, say","6, center, bornholm, compani, busi"
4,municip council,4: municip council,Reg Media,"0, museum, project, energi, say","14, say, democraci, social, municip"
8,danish energi,8: danish energi,Reg Media,"8, billion, energi, project, say","0, museum, project, energi, say"
4,municip council,4: municip council,Reg Media,"7, bornholm, island, energi, cool","14, say, democraci, social, municip"
6,wind turbin,6: wind turbin,Reg Media,"9, bornholm, municip, year, energi","10, bornholm, new, energi, green"
8,danish energi,8: danish energi,Reg Media,"8, billion, energi, project, say","0, museum, project, energi, say"
4,municip council,4: municip council,Reg Media,"15, bornholm, municip, climat, energi","14, say, democraci, social, municip"
4,municip council,4: municip council,Reg Media,"30, bornholm, wind, offshor, also","14, say, democraci, social, municip"
3,north sea,3: north sea,Reg Media,"30, bornholm, wind, offshor, also","5, island, connect, energi, bornholm"
8,danish energi,8: danish energi,Reg Media,"8, billion, energi, project, say","0, museum, project, energi, say"
0,energi island,0: energi island,Reg Media,"15, bornholm, municip, climat, energi","4, green, hydrogen, busi, bornholm"
0,energi island,0: energi island,Reg Media,"6, center, bornholm, compani, busi","4, green, hydrogen, busi, bornholm"
10,green transit,10: green transit,Reg Media,"12, bornholm, year, green, energi","6, center, bornholm, compani, busi"
8,danish energi,8: danish energi,Reg Media,"5, island, connect, energi, bornholm","0, museum, project, energi, say"
4,municip council,4: municip council,Reg Media,"9, bornholm, municip, year, energi","14, say, democraci, social, municip"
8,danish energi,8: danish energi,Reg Media,"10, bornholm, new, energi, green","0, museum, project, energi, say"
0,energi island,0: energi island,Reg Media,"25, comput, say, also, energi","4, green, hydrogen, busi, bornholm"
4,municip council,4: municip council,Reg Media,"30, bornholm, wind, offshor, also","14, say, democraci, social, municip"
6,wind turbin,6: wind turbin,Reg Media,"15, bornholm, municip, climat, energi","10, bornholm, new, energi, green"
2,energiø bornholm,2: energiø bornholm,Reg Media,"18, area, energinet, consult, agenc","33, energinet, area, plant, architect"
11,bornholm offshor wind,11: bornholm offshor wind,Reg Media,"35, bornholm, municip, cultur, think","18, area, energinet, consult, agenc"
4,municip council,4: municip council,Reg Media,"14, say, democraci, social, municip","14, say, democraci, social, municip"
7,wind farm,7: wind farm,Sci Media,"16, control, grid, convert, voltag","16, control, grid, convert, voltag"
1,offshor wind,1: offshor wind,Sci Media,"25, comput, say, also, energi","20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"31, optim, oper, system, heat","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
1,offshor wind,1: offshor wind,Sci Media,"36, grid, offshor, integr, wind","20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
1,offshor wind,1: offshor wind,Sci Media,"20, offshor, grid, legal, regulatori","20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
1,offshor wind,1: offshor wind,Sci Media,"39, say, municip, island, bornholm","20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"4, green, hydrogen, busi, bornholm","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"23, hvdc, convert, grid, control","16, control, grid, convert, voltag"
7,wind farm,7: wind farm,Sci Media,"23, hvdc, convert, grid, control","16, control, grid, convert, voltag"
7,wind farm,7: wind farm,Sci Media,"29, control, convert, system, mmc","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"6, center, bornholm, compani, busi","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"27, control, stabil, convert, power","16, control, grid, convert, voltag"
1,offshor wind,1: offshor wind,Sci Media,"42, grid, north, nsog, supergrid","20, offshor, grid, legal, regulatori"
1,offshor wind,1: offshor wind,Sci Media,"40, grid, offshor, ireland, transmiss","20, offshor, grid, legal, regulatori"
7,wind farm,7: wind farm,Sci Media,"43, microgrid, control, stabil, system","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"45, energi, bornholm, hydrogen, center","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"31, optim, oper, system, heat","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
1,offshor wind,1: offshor wind,Sci Media,"10, bornholm, new, energi, green","20, offshor, grid, legal, regulatori"
1,offshor wind,1: offshor wind,Sci Media,"41, grid, offshor, wind, power","20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"31, optim, oper, system, heat","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"16, control, grid, convert, voltag","16, control, grid, convert, voltag"
9,right reserv,9: right reserv,Sci Media,"1, energi, system, renew, sourc","4, green, hydrogen, busi, bornholm"
1,offshor wind,1: offshor wind,Sci Media,"7, bornholm, island, energi, cool","20, offshor, grid, legal, regulatori"
7,wind farm,7: wind farm,Sci Media,"43, microgrid, control, stabil, system","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
1,offshor wind,1: offshor wind,Sci Media,"40, grid, offshor, ireland, transmiss","20, offshor, grid, legal, regulatori"
1,offshor wind,1: offshor wind,Sci Media,"36, grid, offshor, integr, wind","20, offshor, grid, legal, regulatori"
7,wind farm,7: wind farm,Sci Media,"43, microgrid, control, stabil, system","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"13, hydrogen, co2, fund, compani","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"6, center, bornholm, compani, busi","2, energi, renew, paper, transit"
1,offshor wind,1: offshor wind,Sci Media,"20, offshor, grid, legal, regulatori","20, offshor, grid, legal, regulatori"
1,offshor wind,1: offshor wind,Sci Media,"20, offshor, grid, legal, regulatori","20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"27, control, stabil, convert, power","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"45, energi, bornholm, hydrogen, center","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"23, hvdc, convert, grid, control","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"23, hvdc, convert, grid, control","16, control, grid, convert, voltag"
1,offshor wind,1: offshor wind,Sci Media,Noise,"20, offshor, grid, legal, regulatori"
7,wind farm,7: wind farm,Sci Media,"23, hvdc, convert, grid, control","16, control, grid, convert, voltag"
7,wind farm,7: wind farm,Sci Media,"27, control, stabil, convert, power","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"16, control, grid, convert, voltag","16, control, grid, convert, voltag"
1,offshor wind,1: offshor wind,Sci Media,Noise,"20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"45, energi, bornholm, hydrogen, center","2, energi, renew, paper, transit"
1,offshor wind,1: offshor wind,Sci Media,"20, offshor, grid, legal, regulatori","20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"23, hvdc, convert, grid, control","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"31, optim, oper, system, heat","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
1,offshor wind,1: offshor wind,Sci Media,"10, bornholm, new, energi, green","20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"31, optim, oper, system, heat","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"23, hvdc, convert, grid, control","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"26, grid, power, control, offshor","16, control, grid, convert, voltag"
1,offshor wind,1: offshor wind,Sci Media,"3, risk, system, energi, 111","20, offshor, grid, legal, regulatori"
7,wind farm,7: wind farm,Sci Media,"16, control, grid, convert, voltag","16, control, grid, convert, voltag"
1,offshor wind,1: offshor wind,Sci Media,"40, grid, offshor, ireland, transmiss","20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"31, optim, oper, system, heat","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
1,offshor wind,1: offshor wind,Sci Media,"5, island, connect, energi, bornholm","20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"23, hvdc, convert, grid, control","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"43, microgrid, control, stabil, system","16, control, grid, convert, voltag"
7,wind farm,7: wind farm,Sci Media,"27, control, stabil, convert, power","16, control, grid, convert, voltag"
1,offshor wind,1: offshor wind,Sci Media,"20, offshor, grid, legal, regulatori","20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"4, green, hydrogen, busi, bornholm","2, energi, renew, paper, transit"
1,offshor wind,1: offshor wind,Sci Media,"20, offshor, grid, legal, regulatori","20, offshor, grid, legal, regulatori"
1,offshor wind,1: offshor wind,Sci Media,"44, offshor, grid, power, wind","20, offshor, grid, legal, regulatori"
1,offshor wind,1: offshor wind,Sci Media,"41, grid, offshor, wind, power","20, offshor, grid, legal, regulatori"
7,wind farm,7: wind farm,Sci Media,"27, control, stabil, convert, power","16, control, grid, convert, voltag"
7,wind farm,7: wind farm,Sci Media,"29, control, convert, system, mmc","16, control, grid, convert, voltag"
7,wind farm,7: wind farm,Sci Media,"43, microgrid, control, stabil, system","16, control, grid, convert, voltag"
1,offshor wind,1: offshor wind,Sci Media,"41, grid, offshor, wind, power","20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,Noise,"16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"29, control, convert, system, mmc","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
1,offshor wind,1: offshor wind,Sci Media,"32, transmiss, grid, offshor, system","20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"43, microgrid, control, stabil, system","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
1,offshor wind,1: offshor wind,Sci Media,"8, billion, energi, project, say","20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"45, energi, bornholm, hydrogen, center","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"31, optim, oper, system, heat","2, energi, renew, paper, transit"
1,offshor wind,1: offshor wind,Sci Media,"44, offshor, grid, power, wind","20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"31, optim, oper, system, heat","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"43, microgrid, control, stabil, system","16, control, grid, convert, voltag"
1,offshor wind,1: offshor wind,Sci Media,"36, grid, offshor, integr, wind","20, offshor, grid, legal, regulatori"
1,offshor wind,1: offshor wind,Sci Media,"44, offshor, grid, power, wind","20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
1,offshor wind,1: offshor wind,Sci Media,"44, offshor, grid, power, wind","20, offshor, grid, legal, regulatori"
7,wind farm,7: wind farm,Sci Media,"16, control, grid, convert, voltag","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"4, green, hydrogen, busi, bornholm","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"4, green, hydrogen, busi, bornholm","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"27, control, stabil, convert, power","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"6, center, bornholm, compani, busi","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
3,north sea,3: north sea,Sci Media,"18, area, energinet, consult, agenc","5, island, connect, energi, bornholm"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"26, grid, power, control, offshor","16, control, grid, convert, voltag"
7,wind farm,7: wind farm,Sci Media,"38, grid, offshor, topolog, reliabl","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
3,north sea,3: north sea,Sci Media,"18, area, energinet, consult, agenc","5, island, connect, energi, bornholm"
1,offshor wind,1: offshor wind,Sci Media,"41, grid, offshor, wind, power","20, offshor, grid, legal, regulatori"
7,wind farm,7: wind farm,Sci Media,"26, grid, power, control, offshor","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"29, control, convert, system, mmc","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"43, microgrid, control, stabil, system","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"26, grid, power, control, offshor","16, control, grid, convert, voltag"
7,wind farm,7: wind farm,Sci Media,"16, control, grid, convert, voltag","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
1,offshor wind,1: offshor wind,Sci Media,"36, grid, offshor, integr, wind","20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
1,offshor wind,1: offshor wind,Sci Media,"40, grid, offshor, ireland, transmiss","20, offshor, grid, legal, regulatori"
7,wind farm,7: wind farm,Sci Media,"26, grid, power, control, offshor","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
1,offshor wind,1: offshor wind,Sci Media,"13, hydrogen, co2, fund, compani","20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"31, optim, oper, system, heat","2, energi, renew, paper, transit"
1,offshor wind,1: offshor wind,Sci Media,"44, offshor, grid, power, wind","20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"26, grid, power, control, offshor","16, control, grid, convert, voltag"
7,wind farm,7: wind farm,Sci Media,"27, control, stabil, convert, power","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"16, control, grid, convert, voltag","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"6, center, bornholm, compani, busi","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,Noise,"16, control, grid, convert, voltag"
3,north sea,3: north sea,Sci Media,"5, island, connect, energi, bornholm","5, island, connect, energi, bornholm"
7,wind farm,7: wind farm,Sci Media,"26, grid, power, control, offshor","16, control, grid, convert, voltag"
1,offshor wind,1: offshor wind,Sci Media,"21, energi, island, bornholm, wind","20, offshor, grid, legal, regulatori"
1,offshor wind,1: offshor wind,Sci Media,"5, island, connect, energi, bornholm","20, offshor, grid, legal, regulatori"
1,offshor wind,1: offshor wind,Sci Media,"0, museum, project, energi, say","20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
1,offshor wind,1: offshor wind,Sci Media,"36, grid, offshor, integr, wind","20, offshor, grid, legal, regulatori"
1,offshor wind,1: offshor wind,Sci Media,"40, grid, offshor, ireland, transmiss","20, offshor, grid, legal, regulatori"
7,wind farm,7: wind farm,Sci Media,"29, control, convert, system, mmc","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
3,north sea,3: north sea,Sci Media,"10, bornholm, new, energi, green","5, island, connect, energi, bornholm"
7,wind farm,7: wind farm,Sci Media,"29, control, convert, system, mmc","16, control, grid, convert, voltag"
1,offshor wind,1: offshor wind,Sci Media,"32, transmiss, grid, offshor, system","20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
9,right reserv,9: right reserv,Sci Media,"45, energi, bornholm, hydrogen, center","4, green, hydrogen, busi, bornholm"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"27, control, stabil, convert, power","16, control, grid, convert, voltag"
7,wind farm,7: wind farm,Sci Media,"43, microgrid, control, stabil, system","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"29, control, convert, system, mmc","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"4, green, hydrogen, busi, bornholm","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"31, optim, oper, system, heat","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"43, microgrid, control, stabil, system","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
9,right reserv,9: right reserv,Sci Media,"3, risk, system, energi, 111","4, green, hydrogen, busi, bornholm"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
1,offshor wind,1: offshor wind,Sci Media,"42, grid, north, nsog, supergrid","20, offshor, grid, legal, regulatori"
7,wind farm,7: wind farm,Sci Media,"23, hvdc, convert, grid, control","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"16, control, grid, convert, voltag","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
1,offshor wind,1: offshor wind,Sci Media,"32, transmiss, grid, offshor, system","20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,Noise,"16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"31, optim, oper, system, heat","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"31, optim, oper, system, heat","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"16, control, grid, convert, voltag","16, control, grid, convert, voltag"
7,wind farm,7: wind farm,Sci Media,"38, grid, offshor, topolog, reliabl","16, control, grid, convert, voltag"
7,wind farm,7: wind farm,Sci Media,"23, hvdc, convert, grid, control","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
1,offshor wind,1: offshor wind,Sci Media,"38, grid, offshor, topolog, reliabl","20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"0, museum, project, energi, say","2, energi, renew, paper, transit"
1,offshor wind,1: offshor wind,Sci Media,"36, grid, offshor, integr, wind","20, offshor, grid, legal, regulatori"
7,wind farm,7: wind farm,Sci Media,"26, grid, power, control, offshor","16, control, grid, convert, voltag"
1,offshor wind,1: offshor wind,Sci Media,"41, grid, offshor, wind, power","20, offshor, grid, legal, regulatori"
1,offshor wind,1: offshor wind,Sci Media,"41, grid, offshor, wind, power","20, offshor, grid, legal, regulatori"
7,wind farm,7: wind farm,Sci Media,"29, control, convert, system, mmc","16, control, grid, convert, voltag"
1,offshor wind,1: offshor wind,Sci Media,"20, offshor, grid, legal, regulatori","20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"27, control, stabil, convert, power","16, control, grid, convert, voltag"
7,wind farm,7: wind farm,Sci Media,"23, hvdc, convert, grid, control","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
9,right reserv,9: right reserv,Sci Media,"14, say, democraci, social, municip","4, green, hydrogen, busi, bornholm"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"38, grid, offshor, topolog, reliabl","16, control, grid, convert, voltag"
7,wind farm,7: wind farm,Sci Media,"29, control, convert, system, mmc","16, control, grid, convert, voltag"
1,offshor wind,1: offshor wind,Sci Media,"44, offshor, grid, power, wind","20, offshor, grid, legal, regulatori"
7,wind farm,7: wind farm,Sci Media,"27, control, stabil, convert, power","16, control, grid, convert, voltag"
7,wind farm,7: wind farm,Sci Media,"38, grid, offshor, topolog, reliabl","16, control, grid, convert, voltag"
7,wind farm,7: wind farm,Sci Media,"29, control, convert, system, mmc","16, control, grid, convert, voltag"
7,wind farm,7: wind farm,Sci Media,"26, grid, power, control, offshor","16, control, grid, convert, voltag"
1,offshor wind,1: offshor wind,Sci Media,"36, grid, offshor, integr, wind","20, offshor, grid, legal, regulatori"
5,renew energi,5: renew energi,Sci Media,"3, risk, system, energi, 111","2, energi, renew, paper, transit"
7,wind farm,7: wind farm,Sci Media,"23, hvdc, convert, grid, control","16, control, grid, convert, voltag"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"2, energi, renew, paper, transit","2, energi, renew, paper, transit"
5,renew energi,5: renew energi,Sci Media,"1, energi, system, renew, sourc","2, energi, renew, paper, transit"
1,offshor wind,1: offshor wind,Sci Media,"20, offshor, grid, legal, regulatori","20, offshor, grid, legal, regulatori"
