Source,cluster,x,y,TF_IDF_topic_name,BERTopic_topic_name
reg,16,7.6800427,2.127957,jacob trøst say jacob jacob consol lar aagaard mayor jacob trøst,bornholm energi say also jacob
reg,0,8.329297,6.8710465,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,0,8.3690195,6.826747,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,6,6.8696165,6.184342,baltic sea rønne harbor ga station offshor wind north sea,bornholm energi wind sea island
reg,8,6.176383,3.8125522,labor market center bornholm busi center busi center bornholm bornholm compani,bornholm energi busi island compani
reg,2,6.4126644,1.3572822,municip council social democraci climat plan municip budget uniti list,municip bornholm energi also say
reg,0,8.3482485,6.784746,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,11,8.0194235,2.3012712,citizen meet citizen associ civic meet associ energiø bornholm associ energiø,bornholm energi citizen island meet
reg,12,8.241312,3.9801426,land plant energi park energi island land facil island land,energi bornholm island land say
reg,13,9.259497,4.3664813,high voltag transform station voltag station high voltag station power plant,bornholm area plant energi station
reg,5,7.8429623,7.3350816,offshor wind bornholm offshor wind bornholm offshor wind turbin wind farm,bornholm wind energi offshor project
reg,16,7.523852,2.1460345,jacob trøst say jacob jacob consol lar aagaard mayor jacob trøst,bornholm energi say also jacob
reg,3,6.928776,1.3905562,social democraci social democrat ann thoma top candid elect campaign,bornholm say also municip social
reg,17,6.946656,2.7547843,busi park municip council hell munk ravnborg munk ravnborg hell munk,bornholm energi busi island municip
reg,1,5.444781,5.795119,energiø bornholm energi island 10 million 31 billion think tank,energi bornholm island project say
reg,8,5.709397,3.0006766,labor market center bornholm busi center busi center bornholm bornholm compani,bornholm energi busi island compani
reg,1,5.0853453,5.4668164,energiø bornholm energi island 10 million 31 billion think tank,energi bornholm island project say
reg,0,8.457936,5.558494,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,0,8.278208,5.4823966,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,0,7.818052,5.5759444,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,1,5.178883,5.544637,energiø bornholm energi island 10 million 31 billion think tank,energi bornholm island project say
reg,10,9.00315,4.1092143,local plan high voltag land plant søgaard mikkelsen kim søgaard,bornholm energinet energi plant say
reg,1,5.547575,5.7594323,energiø bornholm energi island 10 million 31 billion think tank,energi bornholm island project say
reg,2,5.419039,2.414637,municip council social democraci climat plan municip budget uniti list,municip bornholm energi also say
reg,9,6.17998,5.091664,baltic sea baltic energi baltic energi island secur polici green transit,energi bornholm island green wind
reg,8,5.702211,2.9039307,labor market center bornholm busi center busi center bornholm bornholm compani,bornholm energi busi island compani
reg,9,6.448226,5.4662323,baltic sea baltic energi baltic energi island secur polici green transit,energi bornholm island green wind
reg,16,7.5312724,2.096125,jacob trøst say jacob jacob consol lar aagaard mayor jacob trøst,bornholm energi say also jacob
