Source,cluster,x,y
reg,6,9.398831,9.795136
reg,8,7.578449,9.501378
reg,5,7.6731176,8.726975
reg,7,7.0870147,10.567742
reg,8,7.7329035,9.7377
reg,7,7.5320244,11.166706
reg,8,6.25462,7.8218145
reg,15,6.361759,9.925257
reg,16,5.4942737,8.341868
reg,7,6.170887,9.15927
reg,16,7.1214094,10.696715
reg,8,8.862345,11.137535
reg,4,7.332519,9.852308
reg,12,5.9783397,9.215582
reg,0,6.105535,11.7677145
reg,13,7.112173,8.608271
reg,3,6.6968803,10.658526
reg,9,9.002864,9.72694
reg,2,6.8957634,11.462489
reg,2,6.798278,11.69837
reg,12,6.2324424,9.676197
reg,3,7.291515,11.796372
reg,17,4.555958,10.5126915
reg,16,8.209691,12.412684
reg,7,6.584232,9.68216
reg,18,8.348123,12.201653
reg,10,8.453463,12.134406
reg,0,5.33915,9.610966
reg,4,7.498378,10.385624
reg,7,8.354974,12.314097
reg,1,5.4107785,11.201035
reg,0,5.3352017,10.277579
reg,1,5.454587,10.872381
reg,7,7.8215466,11.688564
reg,0,5.8472266,11.453929
reg,18,7.038397,10.208806
reg,13,8.339685,10.211762
reg,5,8.968156,10.594858
reg,9,9.122735,10.137744
reg,1,5.207157,10.831518
reg,15,6.818578,10.621707
reg,-1,9.147601,10.323268
reg,5,9.103547,10.582707
reg,1,4.2769613,8.657798
reg,11,8.117277,10.675496
reg,8,8.509401,10.880519
reg,7,6.0557947,9.02132
reg,8,7.8917747,10.021248
reg,6,9.336983,9.962153
reg,0,6.146746,11.500472
reg,18,8.183735,11.831713
reg,1,4.305238,9.014678
reg,3,5.1131306,8.195956
reg,-1,4.0782485,11.05003
reg,-1,3.9601774,10.892214
reg,-1,3.945963,10.896272
reg,8,8.243389,10.440329
reg,14,4.314235,10.628566
reg,4,7.4404945,10.304695
reg,2,5.1074276,8.98759
reg,13,8.766681,10.756628
reg,9,7.587324,8.298798
reg,4,8.214578,11.401252
reg,4,8.127178,11.080669
reg,7,8.310805,12.203743
reg,11,8.487832,11.125104
reg,-1,8.29842,11.559578
reg,15,7.971189,12.5011
reg,3,7.368089,11.879079
reg,5,9.068933,10.318076
reg,-1,8.017374,11.200782
reg,2,6.6476545,11.107739
reg,0,4.3663826,8.521406
reg,18,7.317891,10.688733
reg,8,7.0488405,8.897219
reg,4,6.7100368,9.308774
reg,2,5.6581316,9.416828
reg,3,6.9982114,11.162106
reg,11,7.3626003,9.721128
reg,7,7.983191,11.9544
reg,1,5.4906044,11.890996
reg,6,9.399835,9.77895
reg,4,8.135551,11.260649
reg,18,8.080983,11.759131
reg,4,6.204437,8.617397
reg,10,5.7323275,8.081057
reg,-1,8.558569,11.0918455
reg,8,8.596158,10.962848
reg,11,6.834674,9.088228
reg,7,7.537127,11.087512
reg,7,6.434419,9.465312
reg,5,7.5395923,8.853527
reg,-1,7.201697,9.369096
reg,18,6.8117547,9.875833
reg,10,7.5320783,10.656991
reg,0,6.0784364,11.639386
reg,0,6.0485954,11.649758
reg,5,6.7202563,7.737023
reg,3,5.1993704,8.532476
reg,9,7.707659,8.443892
reg,4,8.013695,10.920785
reg,0,6.2327933,11.263471
reg,3,7.177126,11.33423
reg,2,5.6751146,9.736238
reg,13,6.8550673,8.391927
reg,13,8.648252,10.678286
reg,1,5.82252,11.700327
reg,15,7.1996713,11.277965
reg,10,7.30409,10.454759
reg,0,6.388434,11.666804
