Source,cluster,x,y,TF_IDF_topic_name,BERTopic_topic_name
reg,17,7.6612105,2.967952,electr grid bornholm electr bornholm electr grid connect bornholm lar aagaard,bornholm energi electr connect island
reg,17,7.4001203,2.7806635,electr grid bornholm electr bornholm electr grid connect bornholm lar aagaard,bornholm energi electr connect island
reg,4,3.916823,4.3433995,climat plan municip council young peopl municip economi labor market,municip bornholm year climat plan
reg,6,4.918984,1.3014749,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,16,7.0402017,3.9764686,baltic energi baltic energi island energi island green energi nation center,energi bornholm island busi green
reg,17,7.319646,3.487504,electr grid bornholm electr bornholm electr grid connect bornholm lar aagaard,bornholm energi electr connect island
reg,6,4.204547,0.8496531,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,6,4.8741736,1.0449424,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,6,4.874329,1.0606283,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,12,5.3728113,1.2816234,danish energi agenc energi agenc danish energi offshor wind wind turbin,energi bornholm wind offshor area
reg,16,7.18219,4.036452,baltic energi baltic energi island energi island green energi nation center,energi bornholm island busi green
reg,5,7.6867285,4.481815,euroregion baltic north sea realli good use bornholm el net,bornholm energi island wind project
reg,16,7.120983,3.9315863,baltic energi baltic energi island energi island green energi nation center,energi bornholm island busi green
reg,5,7.92241,3.8347576,euroregion baltic north sea realli good use bornholm el net,bornholm energi island wind project
reg,6,4.6256814,0.9851414,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,6,4.360042,0.8644584,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,6,4.6084533,1.0879856,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,14,5.749766,2.788107,district heat surplu heat power plant cip ørsted electrolysi plant,bornholm energi heat plant hydrogen
reg,3,6.241304,3.1266222,offshor wind bornholm offshor wind bornholm offshor offshor wind turbin wind turbin,wind bornholm offshor energi project
reg,10,6.2446003,3.8823397,rønne harbor thoma bendtsen baltic sea center bornholm nexø harbor,bornholm wind energi offshor compani
reg,6,4.7352524,0.90073097,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,12,5.9614887,1.4504881,danish energi agenc energi agenc danish energi offshor wind wind turbin,energi bornholm wind offshor area
reg,2,4.8206525,2.6904016,transform station land plant green transit artifici island wind turbin,bornholm energi island plant land
reg,6,3.839198,1.3127139,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,12,5.2529635,1.1802537,danish energi agenc energi agenc danish energi offshor wind wind turbin,energi bornholm wind offshor area
reg,2,4.8398976,2.5748017,transform station land plant green transit artifici island wind turbin,bornholm energi island plant land
reg,5,7.9964285,4.5728903,euroregion baltic north sea realli good use bornholm el net,bornholm energi island wind project
reg,6,4.4140973,0.94802666,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,6,4.736987,1.1945734,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,3,6.1266737,3.1155584,offshor wind bornholm offshor wind bornholm offshor offshor wind turbin wind turbin,wind bornholm offshor energi project
reg,5,8.060756,4.5405684,euroregion baltic north sea realli good use bornholm el net,bornholm energi island wind project
reg,12,5.4790006,1.6962464,danish energi agenc energi agenc danish energi offshor wind wind turbin,energi bornholm wind offshor area
reg,2,4.7996874,2.2094364,transform station land plant green transit artifici island wind turbin,bornholm energi island plant land
reg,17,7.004582,3.4749074,electr grid bornholm electr bornholm electr grid connect bornholm lar aagaard,bornholm energi electr connect island
reg,6,3.7279866,2.1252594,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,2,4.6724315,2.466635,transform station land plant green transit artifici island wind turbin,bornholm energi island plant land
reg,17,6.943048,2.6076813,electr grid bornholm electr bornholm electr grid connect bornholm lar aagaard,bornholm energi electr connect island
reg,17,7.2121987,3.418188,electr grid bornholm electr bornholm electr grid connect bornholm lar aagaard,bornholm energi electr connect island
reg,17,7.083897,3.6026132,electr grid bornholm electr bornholm electr grid connect bornholm lar aagaard,bornholm energi electr connect island
reg,17,7.2570086,2.806886,electr grid bornholm electr bornholm electr grid connect bornholm lar aagaard,bornholm energi electr connect island
reg,9,5.635392,5.0255256,labor market center bornholm busi center bornholm busi center press releas,bornholm compani busi energi labor
reg,13,5.8268967,3.6496978,green energi good idea wast heat wind turbin transform station,energi bornholm island wind green
reg,17,7.0386415,2.2301977,electr grid bornholm electr bornholm electr grid connect bornholm lar aagaard,bornholm energi electr connect island
reg,3,6.338538,2.9396148,offshor wind bornholm offshor wind bornholm offshor offshor wind turbin wind turbin,wind bornholm offshor energi project
reg,3,5.9896007,3.3624604,offshor wind bornholm offshor wind bornholm offshor offshor wind turbin wind turbin,wind bornholm offshor energi project
reg,4,3.3957734,3.6891458,climat plan municip council young peopl municip economi labor market,municip bornholm year climat plan
reg,16,7.286929,3.9044373,baltic energi baltic energi island energi island green energi nation center,energi bornholm island busi green
reg,6,4.5556874,1.0782318,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,10,5.7780128,4.3661485,rønne harbor thoma bendtsen baltic sea center bornholm nexø harbor,bornholm wind energi offshor compani
reg,15,7.4022045,2.3944001,energiø bornholm state aid offshor wind møller christensen søren møller christensen,energi bornholm island project say
reg,16,6.886197,4.0878525,baltic energi baltic energi island energi island green energi nation center,energi bornholm island busi green
reg,4,3.1939864,4.416466,climat plan municip council young peopl municip economi labor market,municip bornholm year climat plan
reg,15,7.6253247,2.2265863,energiø bornholm state aid offshor wind møller christensen søren møller christensen,energi bornholm island project say
reg,13,5.429822,3.710247,green energi good idea wast heat wind turbin transform station,energi bornholm island wind green
reg,15,7.211216,2.0817528,energiø bornholm state aid offshor wind møller christensen søren møller christensen,energi bornholm island project say
reg,12,5.248944,1.0810336,danish energi agenc energi agenc danish energi offshor wind wind turbin,energi bornholm wind offshor area
reg,12,5.210266,1.1565567,danish energi agenc energi agenc danish energi offshor wind wind turbin,energi bornholm wind offshor area
reg,12,5.168785,1.1809512,danish energi agenc energi agenc danish energi offshor wind wind turbin,energi bornholm wind offshor area
reg,4,3.5822659,4.6616154,climat plan municip council young peopl municip economi labor market,municip bornholm year climat plan
reg,6,4.0906487,1.2654558,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,12,6.466162,1.7459674,danish energi agenc energi agenc danish energi offshor wind wind turbin,energi bornholm wind offshor area
reg,8,2.868781,3.3393786,social democraci ann thoma municip council rené danielsson busi park,bornholm say municip also energi
reg,4,3.2691386,4.1062527,climat plan municip council young peopl municip economi labor market,municip bornholm year climat plan
reg,2,4.635191,2.5628707,transform station land plant green transit artifici island wind turbin,bornholm energi island plant land
reg,8,2.8059304,3.7455237,social democraci ann thoma municip council rené danielsson busi park,bornholm say municip also energi
reg,8,2.9220037,3.0974123,social democraci ann thoma municip council rené danielsson busi park,bornholm say municip also energi
reg,11,4.302597,4.0250416,green transit bornholm food energi island green fuel residenti colleg,bornholm energi island green also
reg,10,6.0531206,4.088042,rønne harbor thoma bendtsen baltic sea center bornholm nexø harbor,bornholm wind energi offshor compani
reg,10,6.2015862,4.042924,rønne harbor thoma bendtsen baltic sea center bornholm nexø harbor,bornholm wind energi offshor compani
reg,4,3.287904,4.5250525,climat plan municip council young peopl municip economi labor market,municip bornholm year climat plan
reg,8,2.7050183,2.8848085,social democraci ann thoma municip council rené danielsson busi park,bornholm say municip also energi
reg,6,4.095651,2.244581,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,6,4.654467,0.89188594,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,13,5.2278543,3.8479285,green energi good idea wast heat wind turbin transform station,energi bornholm island wind green
reg,14,5.9370694,2.635789,district heat surplu heat power plant cip ørsted electrolysi plant,bornholm energi heat plant hydrogen
reg,2,5.1508203,2.4768562,transform station land plant green transit artifici island wind turbin,bornholm energi island plant land
reg,6,4.5534067,0.8590438,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,6,4.2473583,0.91911924,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
