topic_int,topic_names,labels_layer,Source
2,wind turbin,2: wind turbin,Pro Media
5,energiø bornholm,5: energiø bornholm,Pro Media
5,energiø bornholm,5: energiø bornholm,Pro Media
2,wind turbin,2: wind turbin,Pro Media
5,energiø bornholm,5: energiø bornholm,Pro Media
2,wind turbin,2: wind turbin,Pro Media
5,energiø bornholm,5: energiø bornholm,Pro Media
2,wind turbin,2: wind turbin,Pro Media
2,wind turbin,2: wind turbin,Pro Media
2,wind turbin,2: wind turbin,Pro Media
2,wind turbin,2: wind turbin,Pro Media
2,wind turbin,2: wind turbin,Pro Media
5,energiø bornholm,5: energiø bornholm,Pro Media
5,energiø bornholm,5: energiø bornholm,Pro Media
2,wind turbin,2: wind turbin,Pro Media
2,wind turbin,2: wind turbin,Pro Media
2,wind turbin,2: wind turbin,Pro Media
5,energiø bornholm,5: energiø bornholm,Pro Media
5,energiø bornholm,5: energiø bornholm,Pro Media
5,energiø bornholm,5: energiø bornholm,Pro Media
5,energiø bornholm,5: energiø bornholm,Pro Media
4,wind farm,4: wind farm,Pro Media
2,wind turbin,2: wind turbin,Pro Media
2,wind turbin,2: wind turbin,Pro Media
5,energiø bornholm,5: energiø bornholm,Pro Media
2,wind turbin,2: wind turbin,Pro Media
2,wind turbin,2: wind turbin,Pro Media
2,wind turbin,2: wind turbin,Pro Media
5,energiø bornholm,5: energiø bornholm,Pro Media
2,wind turbin,2: wind turbin,Pro Media
0,energi island,0: energi island,Pro Media
5,energiø bornholm,5: energiø bornholm,Pro Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
2,wind turbin,2: wind turbin,Reg Media
6,municip council,6: municip council,Reg Media
3,renew energi,3: renew energi,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
2,wind turbin,2: wind turbin,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
2,wind turbin,2: wind turbin,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
2,wind turbin,2: wind turbin,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
2,wind turbin,2: wind turbin,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
2,wind turbin,2: wind turbin,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
2,wind turbin,2: wind turbin,Reg Media
2,wind turbin,2: wind turbin,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
2,wind turbin,2: wind turbin,Reg Media
2,wind turbin,2: wind turbin,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
2,wind turbin,2: wind turbin,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
2,wind turbin,2: wind turbin,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
2,wind turbin,2: wind turbin,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
3,renew energi,3: renew energi,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
2,wind turbin,2: wind turbin,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
2,wind turbin,2: wind turbin,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
2,wind turbin,2: wind turbin,Reg Media
2,wind turbin,2: wind turbin,Reg Media
2,wind turbin,2: wind turbin,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
2,wind turbin,2: wind turbin,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
2,wind turbin,2: wind turbin,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
2,wind turbin,2: wind turbin,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
2,wind turbin,2: wind turbin,Reg Media
2,wind turbin,2: wind turbin,Reg Media
2,wind turbin,2: wind turbin,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
2,wind turbin,2: wind turbin,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
5,energiø bornholm,5: energiø bornholm,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
6,municip council,6: municip council,Reg Media
0,energi island,0: energi island,Reg Media
