Source,cluster,x,y
sci,2,-0.7240527,1.7892195
sci,-1,2.529216,1.6493105
sci,3,-2.2438323,-1.1215955
sci,7,-0.2692819,0.9818634
sci,5,2.5081398,0.6527041
sci,-1,1.9241632,0.3549223
sci,3,-1.8791888,-0.044855457
sci,-1,2.2166927,-1.1549518
sci,7,-0.7574828,0.17886573
sci,7,0.50746363,0.692868
sci,5,0.395895,1.5172131
sci,2,-1.0529238,1.5983931
sci,-1,0.81572205,0.2521633
sci,5,2.2779844,1.2740762
sci,6,-0.23414278,-0.103973106
sci,-1,-2.5414088,0.07888858
sci,1,1.613987,-1.0971761
sci,5,2.1793447,1.4375641
sci,-1,0.27905342,1.9582242
sci,5,2.4062417,0.70505595
sci,0,1.6514757,-2.6227207
sci,-1,1.6954727,-0.7899365
sci,-1,-1.3549379,-1.1131127
sci,-1,0.4945566,0.30577075
sci,5,1.6142926,1.7404543
sci,3,-2.66004,-0.6976266
sci,3,-2.3128595,-1.4726548
sci,-1,-1.0395164,-0.27399677
sci,-1,-0.4342211,0.16116509
sci,-1,1.8269942,-0.4543955
sci,-1,1.2538973,-0.70839614
sci,-1,0.87436503,-0.09056144
sci,5,1.936889,1.1821395
sci,0,1.9074452,-2.3731024
sci,-1,-0.3474614,0.07875067
sci,1,0.9298592,-1.6879604
sci,4,-0.9412873,-1.9784213
sci,1,0.56038374,-2.3655756
sci,4,-0.60035896,-2.0925834
sci,-1,-0.25755885,2.065767
sci,4,-0.013344716,-0.98736495
sci,-1,1.9055007,0.11168487
sci,3,-2.501432,-1.4153738
sci,-1,-2.265896,0.0151782315
sci,6,-0.74544746,-0.18421929
sci,7,-0.37411287,0.8246736
sci,5,1.1163399,0.56048375
sci,-1,0.44030574,1.0150697
sci,5,1.7831128,0.6332948
sci,7,-0.9135241,0.6372049
sci,-1,-0.1428844,2.0736854
sci,-1,3.148758,0.87719923
sci,3,-2.0266144,-0.31388682
sci,-1,-0.14223765,-2.355057
sci,-1,-1.8987663,0.4002624
sci,-1,-2.301391,0.3913589
sci,0,1.2576315,-2.6092308
sci,6,-0.6149683,-0.20139909
sci,3,-2.652529,-1.0240124
sci,-1,1.2415328,-0.761956
sci,-1,0.6940728,0.3428648
sci,5,0.9486012,1.522545
sci,4,-0.5793916,-1.3772348
sci,5,2.288886,0.852726
sci,2,-0.8099088,1.4689095
sci,1,2.3976622,-1.4416742
sci,0,1.5215161,-2.657657
sci,-1,2.6124327,1.2737122
sci,1,0.88873464,-1.6350589
sci,5,0.9994832,1.6751099
sci,3,-2.1730914,-1.4356806
sci,2,-0.60109895,2.0292666
sci,3,-1.87184,-1.3341466
sci,3,-1.4452261,-1.5053201
sci,1,2.0429368,-1.4970484
sci,-1,-1.6689997,0.63133377
sci,7,-0.33672,0.39320445
sci,4,0.04290452,-1.5820061
sci,3,-1.9318855,-0.93303686
sci,3,-1.8310456,-1.8527831
sci,5,1.3725126,1.7966243
sci,-1,1.7535245,-0.18756069
sci,-1,0.3237935,-2.226596
sci,5,0.5640934,1.4742142
sci,-1,1.8061122,-0.34620276
sci,3,-2.2856622,-0.6616949
sci,1,1.0470185,-1.3538576
sci,2,-1.3750644,1.3228679
sci,0,1.3374298,-2.8570423
sci,0,1.7728634,-2.456086
sci,-1,-2.285963,-0.22565955
sci,-1,-2.1176026,0.6617409
sci,1,1.1021992,-2.3257217
sci,5,2.3138256,0.74066406
sci,-1,0.5791662,0.27608505
sci,5,1.3945682,1.7293899
sci,-1,-1.3074144,0.26988906
sci,5,1.9744529,1.4079351
sci,5,0.04662436,1.1043118
sci,3,-1.6707166,-1.5106286
sci,4,-0.71188915,-1.6199427
sci,1,0.5979897,-2.116342
sci,1,0.6886556,-1.6899433
sci,4,-1.1700939,-1.679021
sci,4,-1.0600508,-2.0056756
sci,1,1.2475886,-1.063993
sci,1,1.0524861,-2.1588488
sci,7,-1.2102685,0.6204989
sci,3,-2.4059944,-1.1383824
sci,4,-0.9436838,-1.2824781
sci,-1,0.46935466,2.209518
sci,5,1.6993915,1.3065522
sci,4,-1.2115604,-1.4701093
sci,3,-2.693685,-0.58406204
sci,-1,2.016654,0.19329736
sci,1,0.69639975,-2.4777894
sci,1,1.6237253,-1.2513529
sci,4,-0.86457765,-1.7072183
sci,5,2.6250222,0.8174354
sci,5,1.1594317,1.6671076
sci,1,0.9963337,-1.749013
sci,-1,0.9020268,-0.40191182
sci,-1,1.7409472,-0.2805658
sci,3,-2.9135206,-1.0108032
sci,0,1.5499924,-2.6720526
sci,-1,-0.21639441,0.21399583
sci,1,0.99507296,-2.3182757
sci,3,-1.6462609,-1.1953475
sci,4,-0.5018476,-1.6688483
sci,3,-1.395933,-1.7019811
sci,5,1.6959984,0.72822255
sci,5,1.533137,0.30698356
sci,4,-0.81912756,-1.2887759
sci,-1,-2.096115,0.45470026
sci,1,0.81057805,-1.3016229
sci,7,-1.3511845,0.57623345
sci,-1,1.0419248,-0.54697645
sci,3,-1.927023,-1.1402031
sci,5,2.171342,1.0371557
sci,3,-1.6373065,-1.7514602
sci,3,-2.3328993,-0.6057424
sci,1,0.22427167,-1.9010202
sci,3,-1.9882821,-0.6871098
sci,3,-2.4892778,-0.51997864
sci,-1,-2.4328206,-0.16575818
sci,3,-1.7372153,-0.33776662
sci,1,0.076163016,-2.0281327
sci,5,2.1218066,1.5441189
sci,7,-0.51870936,0.41125843
sci,7,-0.6049215,0.884615
sci,-1,2.1125495,-0.704398
sci,7,-0.33583373,0.44726261
sci,5,0.9209841,1.6896465
sci,3,-2.8432372,-1.0764166
sci,7,-0.25974992,1.093324
sci,4,-0.112462886,-1.2263119
sci,0,1.5510325,-2.7412763
sci,4,-1.2274089,-1.4701777
sci,3,-2.2401435,-0.80678815
sci,-1,0.6090096,-0.24003336
sci,3,-2.7579665,-0.7266718
