Source,cluster,x,y
Pro Media,12,4.785053,8.069209
Pro Media,26,3.7511523,6.468412
Pro Media,33,3.381175,6.153028
Pro Media,5,4.571806,6.5197234
Pro Media,10,4.845985,5.87087
Pro Media,12,3.7110307,6.3063803
Pro Media,22,6.4629397,8.724915
Pro Media,12,3.4529388,5.76136
Pro Media,28,3.2246876,7.9894595
Pro Media,12,3.8035107,6.390889
Pro Media,28,3.1886208,7.7538624
Pro Media,14,5.378963,7.4711237
Pro Media,4,5.4730196,8.149422
Pro Media,38,3.97973,8.556314
Pro Media,8,4.1284556,3.7535148
Pro Media,5,5.2585177,7.44441
Pro Media,38,2.8151913,6.0668755
Pro Media,29,3.1681194,5.838207
Pro Media,1,5.563304,8.90473
Pro Media,5,5.039791,7.22867
Pro Media,-1,5.029322,7.283125
Pro Media,27,2.6405373,5.8144503
Pro Media,14,5.6551948,7.9156923
Pro Media,-1,5.443878,9.52499
Pro Media,8,4.7778482,4.445681
Pro Media,27,2.6746466,5.8960066
Pro Media,2,5.7341523,7.6242948
Pro Media,20,2.8100216,5.979418
Pro Media,38,2.9635851,6.3983574
Reg Media,0,4.690305,5.1111917
Reg Media,-1,4.65715,3.2354233
Reg Media,14,6.123002,8.409538
Reg Media,0,5.0340242,4.826782
Reg Media,0,4.956044,4.951242
Reg Media,30,3.3638747,7.9193974
Reg Media,16,3.4455607,6.513486
Reg Media,12,3.5608711,5.8812623
Reg Media,29,4.046966,7.4652085
Reg Media,1,5.075602,7.9721465
Reg Media,26,4.297718,7.4141455
Reg Media,-1,3.6929705,7.1324205
Reg Media,0,4.7024746,4.8128147
Reg Media,10,4.47102,5.402807
Reg Media,12,3.5578537,5.898298
Reg Media,19,3.8880544,5.946842
Reg Media,2,4.391782,5.7551303
Reg Media,21,3.5167553,7.9454618
Reg Media,20,2.7128377,5.683138
Reg Media,35,4.0474277,4.5373106
Reg Media,6,4.012353,7.2157493
Reg Media,20,3.240467,6.86329
Reg Media,35,4.5545297,5.0556645
Reg Media,2,5.9886174,7.8720813
Reg Media,0,3.931122,3.8834245
Reg Media,-1,3.3561075,6.6996913
Reg Media,0,4.2132516,4.475744
Reg Media,37,3.7320774,8.530297
Reg Media,0,4.3228197,4.4436574
Reg Media,29,2.8310885,5.211772
Reg Media,36,4.184298,4.7648773
Reg Media,3,3.8707414,7.610647
Reg Media,13,3.5736048,7.4046106
Reg Media,13,3.4854035,7.1730337
Reg Media,27,3.3176336,7.350398
Reg Media,11,4.1211524,3.6067932
Reg Media,10,4.3782315,5.264391
Reg Media,-1,3.9288042,6.9081817
Reg Media,0,4.471248,4.838277
Reg Media,10,4.3412266,5.253416
Reg Media,16,3.508845,6.7218194
Reg Media,29,3.8155928,7.0419426
Reg Media,0,4.6376677,4.9863815
Reg Media,3,4.2238307,8.387463
Reg Media,26,3.3764572,5.8251686
Reg Media,1,3.8156798,6.210876
Reg Media,35,4.2520366,4.69229
Reg Media,11,5.6624055,4.987239
Reg Media,37,3.8411174,8.838129
Reg Media,0,4.238477,4.6286592
Reg Media,25,4.550956,5.6595716
Reg Media,36,4.132804,4.6968393
Reg Media,0,4.6919665,5.1152215
Reg Media,1,4.3594565,7.1187162
Reg Media,14,4.9334598,6.834384
Reg Media,7,4.3592668,5.1621165
Reg Media,10,3.9638376,4.773803
Reg Media,28,3.1245883,7.546132
Reg Media,25,6.77126,8.330219
Reg Media,0,4.648365,4.6618996
Reg Media,4,3.70541,5.5835757
Reg Media,22,4.5283446,6.131664
Reg Media,39,5.4738207,3.7116642
Reg Media,21,3.692602,8.375801
Reg Media,2,3.9952753,5.2127666
Reg Media,24,4.7180705,2.7816336
Reg Media,40,3.7367475,6.9463334
Reg Media,9,6.169055,7.938923
Reg Media,0,4.9171953,4.913255
Reg Media,7,4.4718456,5.216709
Reg Media,0,5.584757,5.68029
Reg Media,-1,4.6548505,6.7126937
Reg Media,12,2.991679,5.061206
Reg Media,0,5.0331993,5.5013003
Reg Media,24,4.6709957,2.679898
Reg Media,5,4.0169287,5.7460203
Reg Media,30,3.5643446,8.321141
Reg Media,17,6.0274262,5.015473
Reg Media,13,3.4270487,7.158433
Reg Media,15,3.6900005,7.4504113
Reg Media,23,5.6227036,4.13794
Reg Media,29,3.7543752,6.898282
Reg Media,19,3.9832077,6.0709887
Reg Media,22,4.8260713,6.563087
Reg Media,9,5.116868,6.4385796
Reg Media,17,5.178456,4.2090607
Reg Media,7,5.065522,5.7892537
Reg Media,7,4.8948636,5.636598
Reg Media,36,4.7891254,5.4564853
Reg Media,6,3.8050551,6.721775
Reg Media,18,5.9779716,4.6782694
Reg Media,0,5.4203873,5.4782314
Reg Media,8,5.7807717,5.2601614
Reg Media,-1,3.8408394,7.668541
Reg Media,2,4.4084926,5.7457266
Reg Media,10,4.8183875,5.8442535
Reg Media,3,2.854485,5.554538
Reg Media,21,3.6135182,8.154688
Reg Media,0,4.1212015,4.2210956
Reg Media,11,6.0209723,5.2537684
Reg Media,17,5.969287,4.978925
Reg Media,8,5.8302474,5.4094486
Reg Media,19,5.9867067,9.204535
Reg Media,11,5.931546,5.2777343
Reg Media,26,3.656982,6.2899857
Reg Media,4,4.234576,6.3187423
Reg Media,2,4.0314646,5.42769
Reg Media,32,3.7054026,5.4606586
Reg Media,23,4.8016534,3.5495927
Reg Media,26,3.8915937,6.6490326
Reg Media,-1,5.693876,4.788831
Reg Media,37,3.2044122,7.3729134
Reg Media,6,3.6524723,6.5470734
Reg Media,23,5.5728073,3.9676447
Reg Media,30,3.3267298,7.789179
Reg Media,28,3.2695093,8.009879
Reg Media,9,4.5204573,5.7400947
Reg Media,11,5.9779196,5.098811
