Source,cluster,x,y
sci,2,0.4862217,7.452749
sci,15,0.47893193,8.593064
sci,5,3.1347258,7.808964
sci,2,0.5334268,8.206204
sci,1,3.338128,5.3757277
sci,7,0.014896655,7.48418
sci,3,3.8715641,6.7937593
sci,13,-0.4160647,8.320736
sci,16,0.29129845,7.547909
sci,10,4.913508,6.9465594
sci,3,3.7228956,6.7549763
sci,9,3.8118079,7.333157
sci,0,1.3066641,7.223799
sci,13,-0.2994983,7.284155
sci,8,-1.200891,7.8399234
sci,11,1.0324947,8.266886
sci,15,0.44039625,8.000586
sci,1,3.6989362,5.639579
sci,0,1.5844946,7.1182075
sci,4,1.8158014,5.479604
sci,10,4.4737577,6.463112
sci,9,2.860664,5.639276
sci,5,2.4459667,5.6555166
sci,9,4.063369,7.8937907
sci,0,1.220266,5.5040417
sci,0,1.4680618,8.142664
sci,10,5.2694416,7.5795093
sci,1,5.0561776,7.667936
sci,2,0.6741376,7.436734
sci,11,1.0571005,8.013562
sci,2,0.7958088,7.7099857
sci,15,0.47228548,9.01343
sci,11,1.155946,8.092644
sci,4,2.698416,7.1224256
sci,17,3.9644048,8.096843
sci,4,2.1561182,5.5758615
sci,3,4.623255,7.8789873
sci,1,3.814926,5.9797993
sci,3,4.5918946,7.978881
sci,5,2.9113383,7.270506
sci,4,1.7172022,4.93379
sci,2,0.72876287,7.3738227
sci,3,4.3924255,7.484063
sci,8,-1.2918658,7.8368926
sci,11,1.0109168,7.892897
sci,13,-0.5267572,8.231923
sci,11,0.6419686,5.152696
sci,2,0.56763613,8.142915
sci,16,0.23045006,7.503599
sci,8,-1.4634876,7.892335
sci,6,1.3226793,5.4123855
sci,16,0.2546824,7.975152
sci,6,1.2678101,4.846061
sci,15,0.40753117,7.9039893
sci,1,4.703247,7.3871427
sci,3,4.1643095,7.1305175
sci,9,3.5099235,6.76355
sci,1,4.475503,7.2107205
sci,13,-0.33237475,7.9790835
sci,3,4.471988,7.824666
sci,0,1.3903759,7.931805
sci,6,1.3690861,4.866117
sci,10,4.4909453,6.4460225
sci,1,5.0340214,7.7268877
sci,7,0.13371333,7.4205074
sci,11,0.9979837,7.575314
sci,9,2.7198164,5.2232094
sci,2,0.7621513,8.135728
sci,13,-0.33220142,7.2435
sci,1,4.7928886,7.8695693
sci,4,2.016042,5.5822225
sci,9,4.034919,8.062598
sci,9,3.114391,5.834028
