Source,cluster,x,y
Pro Media,3,7.7806735,7.883932
Pro Media,14,6.844651,9.61927
Pro Media,11,7.762674,9.467684
Pro Media,2,8.0745125,7.953719
Pro Media,11,7.6990204,9.460322
Pro Media,7,6.3977685,8.370189
Pro Media,12,6.7752957,10.403099
Pro Media,11,7.038474,8.523932
Pro Media,11,7.2415347,8.468545
Pro Media,0,8.067058,6.457553
Pro Media,0,9.227792,7.338625
Pro Media,5,5.188614,9.160707
Pro Media,-1,7.3461943,6.944306
Pro Media,0,9.141933,7.4658866
Pro Media,5,5.65041,9.189761
Pro Media,-1,7.4424276,6.910967
Pro Media,11,7.712149,8.601624
Pro Media,7,5.741664,8.6250105
Pro Media,-1,6.831257,8.78809
Pro Media,0,8.039717,6.9477186
Pro Media,-1,6.8402667,6.4308243
Pro Media,-1,5.3814416,10.643725
Pro Media,7,6.2895365,8.169995
Pro Media,3,7.0796485,7.346218
Pro Media,11,6.978281,9.269744
Pro Media,1,8.935137,8.668551
Reg Media,12,7.1901684,11.168695
Reg Media,10,5.958498,10.852185
Reg Media,7,6.3102913,8.617017
Reg Media,10,6.1688385,10.259839
Reg Media,10,6.4052134,10.524768
Reg Media,-1,7.9989967,8.628794
Reg Media,4,7.6759458,10.151362
Reg Media,14,7.3940897,9.6560755
Reg Media,-1,8.294955,8.649733
Reg Media,2,8.166371,7.40318
Reg Media,3,7.4499984,7.69839
Reg Media,11,7.641177,8.8539915
Reg Media,10,5.6744823,10.178736
Reg Media,12,6.9639325,10.356557
Reg Media,14,7.392551,9.744054
Reg Media,10,6.034801,10.115915
Reg Media,11,7.070313,9.083153
Reg Media,11,7.782202,8.923701
Reg Media,6,5.2044263,9.813282
Reg Media,5,5.4149375,9.469036
Reg Media,8,7.5199313,11.0384445
Reg Media,11,7.3611503,8.236308
Reg Media,10,6.6024756,10.647293
Reg Media,0,7.3500857,5.774194
Reg Media,10,5.278163,10.224526
Reg Media,12,7.104955,11.033895
Reg Media,-1,7.008885,11.3007965
Reg Media,11,7.84186,8.852062
Reg Media,5,5.194032,9.29972
Reg Media,6,5.1309037,9.942222
Reg Media,4,7.9657493,10.015504
Reg Media,3,7.1804466,7.657175
Reg Media,11,6.7569113,8.222405
Reg Media,7,6.348499,8.8094015
Reg Media,7,6.3042397,8.280226
Reg Media,7,5.8944373,8.248792
Reg Media,9,8.087518,9.292948
Reg Media,11,7.4162908,8.129534
Reg Media,12,7.2625012,10.630179
Reg Media,12,7.3605223,10.50455
Reg Media,4,7.62421,9.838919
Reg Media,11,7.212634,8.192186
Reg Media,10,6.3550334,10.229484
Reg Media,3,7.621855,7.8949747
Reg Media,1,9.066074,8.688719
Reg Media,14,7.386028,9.656625
Reg Media,12,7.2754626,10.743395
Reg Media,10,6.9119797,10.9619875
Reg Media,1,9.383639,8.494117
Reg Media,4,8.0136795,10.404389
Reg Media,12,7.518649,10.796826
Reg Media,4,8.064052,10.303489
Reg Media,10,5.9624705,10.47691
Reg Media,9,8.396077,8.769209
Reg Media,12,7.1530757,10.480558
Reg Media,10,6.152358,10.408205
Reg Media,10,6.389135,10.066208
Reg Media,9,8.210938,9.169564
Reg Media,3,7.522261,7.3514934
Reg Media,12,7.4354415,10.835773
Reg Media,13,6.7602134,9.464023
Reg Media,-1,6.6674566,8.034499
Reg Media,13,6.8602533,9.836069
Reg Media,2,8.076111,7.77663
Reg Media,12,7.3305364,10.080065
Reg Media,10,5.186724,11.000431
Reg Media,-1,8.570751,9.528638
Reg Media,2,7.9616294,8.207048
Reg Media,5,5.63271,9.068658
Reg Media,10,6.034182,10.409899
Reg Media,9,8.236482,9.558443
Reg Media,9,7.9934525,9.529642
Reg Media,-1,6.802917,9.21106
Reg Media,12,6.918908,10.526717
Reg Media,5,4.954055,9.412378
Reg Media,7,6.210967,7.934255
Reg Media,4,8.137415,9.87831
Reg Media,8,7.6399403,11.3456745
Reg Media,-1,7.760159,10.526224
Reg Media,11,7.357878,8.177567
Reg Media,12,7.492675,10.786876
Reg Media,4,8.185564,9.746958
Reg Media,-1,6.628223,7.808111
Reg Media,3,7.5131097,7.32803
Reg Media,-1,8.968647,8.036541
Reg Media,10,5.9221463,10.007106
Reg Media,-1,8.503788,10.036867
Reg Media,12,7.2905364,10.156994
Reg Media,12,6.890495,10.572222
Reg Media,9,8.082824,9.089668
Reg Media,8,7.4834013,11.436547
Reg Media,7,6.4036083,8.967601
Reg Media,7,6.0064764,8.813414
Reg Media,7,6.2903285,8.865989
Reg Media,9,8.038877,9.147612
Reg Media,12,7.202225,10.660903
Reg Media,11,7.666025,9.550623
Reg Media,14,7.2617292,9.373891
Reg Media,10,6.774762,10.903721
Reg Media,8,7.6410275,11.338154
Reg Media,8,7.494538,11.188853
Reg Media,8,7.2763867,11.365157
Reg Media,-1,7.041691,6.71196
Reg Media,-1,8.5224,10.154131
Reg Media,-1,5.2348447,10.728886
Reg Media,7,6.302168,7.731739
Reg Media,12,7.3788457,10.959304
Reg Media,14,7.150774,9.864798
Reg Media,10,5.774754,10.326384
Reg Media,7,5.7901344,8.496271
Reg Media,10,6.7828684,11.055685
Reg Media,-1,7.741584,10.677925
Reg Media,-1,8.582394,9.629543
Reg Media,12,7.5092397,10.636074
Reg Media,9,8.287731,9.2179785
Reg Media,9,8.241936,9.036583
Reg Media,12,7.1968484,10.74036
Reg Media,8,7.709008,11.107894
Reg Media,-1,8.466274,9.3186245
Reg Media,-1,7.1640005,6.9339576
Reg Media,-1,8.815155,9.409538
Reg Media,10,6.295915,10.697558
Reg Media,-1,7.819574,10.631737
Reg Media,-1,6.2538877,9.119607
Reg Media,-1,7.7294726,10.649522
Reg Media,7,6.2943482,8.132982
Reg Media,9,8.224354,9.349613
Reg Media,10,6.08815,11.387635
Reg Media,-1,5.199746,10.688506
Reg Media,-1,5.355424,10.764757
Reg Media,8,7.379021,11.383835
Reg Media,10,5.7819657,11.003605
Reg Media,10,6.3963833,10.355902
Reg Media,9,8.156144,9.329377
Reg Media,9,8.399748,8.792268
Reg Media,12,7.1302643,10.576062
Reg Media,-1,8.109221,8.648431
Reg Media,14,7.2564864,9.833008
Reg Media,9,7.983796,9.319507
Reg Media,10,6.248439,10.876001
Reg Media,10,6.046353,9.590698
Reg Media,9,8.236886,9.478321
Reg Media,4,7.8832564,10.406068
Reg Media,7,6.419164,8.414653
Reg Media,1,9.228084,8.595437
Reg Media,6,5.0929646,9.7741995
Reg Media,4,7.7391114,10.1471195
Reg Media,12,7.07,10.649545
Reg Media,10,6.860807,10.863115
Reg Media,6,5.3359594,9.63834
Reg Media,1,9.114374,8.558567
Reg Media,1,9.266168,8.624955
Reg Media,12,6.957587,10.060185
Reg Media,6,5.112192,9.6912155
Reg Media,11,7.081979,8.829875
Reg Media,11,7.760556,8.594199
Reg Media,11,7.3014197,8.986038
Reg Media,10,6.560216,10.113902
Reg Media,10,6.638498,10.843279
Reg Media,12,6.881446,10.667252
Reg Media,8,7.8174615,11.2629
Reg Media,4,7.92693,10.357749
Reg Media,6,4.8072047,9.755747
Reg Media,-1,7.665826,10.72335
Reg Media,9,8.23422,8.936296
Reg Media,10,5.9072123,10.590832
Reg Media,10,5.8497095,10.32858
Reg Media,7,6.383296,8.372519
Reg Media,6,5.1093936,9.775865
Reg Media,6,5.006846,9.672135
Reg Media,6,5.2176027,9.844093
Reg Media,10,5.6420474,10.292691
Reg Media,0,7.940428,5.15605
Reg Media,4,8.098043,9.885504
Reg Media,11,7.181757,9.085635
Reg Media,10,6.3738875,10.774238
Reg Media,12,7.468326,10.075396
Reg Media,10,5.4522014,10.343694
Reg Media,-1,5.244466,8.678003
Reg Media,10,6.599431,10.598152
Reg Media,12,6.8500934,10.525637
Reg Media,4,7.7017093,10.01867
Reg Media,7,5.949547,8.330291
Reg Media,2,8.196978,8.046537
Reg Media,7,5.8443413,8.425216
Reg Media,10,5.935635,11.325526
Reg Media,10,5.913537,11.3931675
Reg Media,11,7.2070303,9.118788
Reg Media,10,5.428816,10.420945
Reg Media,12,7.3733034,10.906892
Reg Media,10,6.315813,11.346145
Reg Media,0,8.304021,6.0934377
Reg Media,10,6.5950766,10.717437
Reg Media,12,7.3284063,10.305345
Reg Media,12,7.2121043,10.262957
Reg Media,8,7.52136,11.3095
Reg Media,8,7.4842806,11.462272
Reg Media,10,6.104898,10.575108
Reg Media,12,7.2469454,10.446341
Reg Media,12,7.3800387,10.709301
Reg Media,8,7.3861575,11.349698
Reg Media,12,6.946585,10.436661
Reg Media,2,8.37754,7.7642035
Reg Media,4,7.7836742,10.339661
Reg Media,10,5.8918266,11.415095
Reg Media,2,7.9576554,7.304271
Reg Media,10,6.046635,10.75749
Reg Media,13,6.7177362,9.971489
Reg Media,10,5.735021,10.192276
Reg Media,4,7.803785,10.141045
Reg Media,10,6.2415147,9.745358
Reg Media,7,6.103417,8.302734
Reg Media,10,6.0283175,10.990194
Reg Media,10,6.1241555,9.968131
Reg Media,12,6.826746,10.260764
Reg Media,7,5.9048963,8.864751
Reg Media,7,5.7183514,8.164996
Reg Media,11,7.357197,8.528631
Reg Media,3,7.598388,7.34869
Reg Media,10,6.173358,10.484572
Reg Media,12,7.40693,10.617465
Reg Media,10,5.620477,10.662169
Reg Media,10,6.355017,10.905864
Reg Media,12,7.3405123,10.410444
Reg Media,8,7.4699593,11.252614
Reg Media,12,7.298,10.782326
Reg Media,10,5.909523,9.972945
Reg Media,8,7.282524,11.423396
Reg Media,-1,7.7339306,10.874006
Reg Media,10,5.497524,10.521831
Reg Media,8,7.3850117,11.45347
Reg Media,9,8.225523,8.917099
Reg Media,10,6.074143,11.453539
Reg Media,10,6.591311,11.253926
Reg Media,9,8.175193,9.46146
Reg Media,11,7.1764045,8.9408455
Reg Media,7,5.900567,8.835714
Reg Media,10,5.8870907,11.384801
Reg Media,9,8.329981,9.011978
Reg Media,-1,5.2678213,10.639835
Reg Media,5,5.734375,9.056161
Reg Media,10,5.940899,11.472384
Reg Media,12,6.889236,10.334505
Reg Media,9,8.069659,9.515507
Reg Media,5,5.0956197,9.148718
Reg Media,10,5.9077325,11.4578705
Reg Media,10,6.0662713,11.477874
Reg Media,4,7.54246,10.271226
Reg Media,10,6.2616,10.9301605
Reg Media,10,6.0017686,11.122317
Reg Media,13,6.867889,9.878647
Reg Media,10,5.2981887,10.237317
Reg Media,5,5.1325684,9.529855
Reg Media,5,5.347549,9.394283
Reg Media,-1,5.375594,10.774274
Reg Media,4,7.637027,10.242519
Reg Media,10,6.2223177,11.5138445
Reg Media,11,7.4059653,8.983635
Reg Media,4,8.069705,10.183128
Reg Media,-1,7.689945,10.712274
Reg Media,10,6.032134,11.460968
Reg Media,14,7.3027563,9.761639
Reg Media,10,6.728515,10.648719
Reg Media,7,6.0640917,7.979336
Reg Media,10,5.9873037,9.503096
Reg Media,-1,5.551416,9.995269
Reg Media,8,7.5596566,11.53658
Reg Media,10,6.8441777,10.936323
Reg Media,8,7.6611066,11.089314
Reg Media,5,5.5487947,9.508656
Reg Media,10,6.430984,10.062814
Reg Media,8,7.5900636,11.333886
Reg Media,10,6.0883465,11.474849
Reg Media,5,5.69231,9.232993
Reg Media,7,6.3132267,8.781306
Reg Media,10,6.3384433,10.612017
Reg Media,12,7.296079,10.462762
Reg Media,-1,6.687771,7.7780704
