Source,cluster,x,y
reg,1,-1.7070713,-1.0840409
reg,1,-4.3301296,-1.0629522
reg,1,-3.8094213,-0.58602154
reg,1,-1.7322911,-2.5698562
reg,1,-3.307004,-1.4259199
reg,1,-0.33062795,-1.9012685
reg,1,-0.72420883,-0.20618494
reg,1,-2.3930993,-2.2884672
reg,1,-2.5032978,-1.5660461
reg,1,-4.492043,-1.216352
reg,1,-1.5047482,0.5576122
reg,1,-3.8311703,0.44984683
reg,1,-1.2247031,0.50898147
reg,1,-1.4128954,-3.1913795
reg,1,-1.6148896,-3.1589923
reg,1,-3.6433067,-0.17453471
reg,1,-0.47899985,-1.6948743
reg,1,-3.0232773,-2.4646032
reg,1,-2.418318,-2.970655
reg,1,-3.5722146,0.55973977
reg,1,-2.7453828,-1.8077582
reg,1,-3.3795636,-1.8339623
reg,1,-3.1154099,-1.9207203
reg,1,-3.8190775,-2.7618296
reg,1,-4.100679,-2.970966
reg,1,-1.944376,-1.6535321
reg,1,-3.9160779,-1.6545421
reg,1,-4.1869617,-1.9911181
reg,1,-3.68122,-2.8564699
reg,1,-2.873463,-1.9547846
reg,1,-3.7339432,1.0203716
reg,1,-3.5184503,-1.5617954
reg,1,-1.7818432,-3.4676285
reg,1,-3.3312814,1.2048961
reg,1,-1.9008561,-2.1284738
reg,1,-2.5173686,-0.7790403
reg,1,-0.91519505,-1.6439824
reg,1,-4.221478,-1.4859693
reg,1,-1.4229331,-1.0934485
reg,1,-1.8120081,0.35975027
reg,1,-2.0092084,-2.373333
reg,1,-1.0138335,-2.5900862
reg,1,-2.5755026,-1.1961596
reg,1,-1.1886952,-0.06062347
reg,1,-1.505231,0.29034173
reg,1,-3.595418,-0.08149619
reg,1,-3.0132248,1.0355068
reg,1,-2.0003164,-1.9384995
reg,1,-3.2495437,-1.895982
reg,1,-0.97665006,-2.4840941
reg,1,-2.8208718,-0.6999108
reg,1,-3.2587042,-1.3970772
reg,1,-4.093364,-2.7721848
reg,1,-3.5154011,-1.9359275
reg,1,-1.5545738,-1.6220653
reg,1,-3.7509382,-2.9894435
reg,1,-3.9236655,-2.396365
reg,1,-0.3575745,-1.7313598
reg,1,-3.9848828,-3.000795
reg,1,-4.693455,-0.0092603825
reg,1,-1.9964983,-3.293499
reg,1,-2.5715702,-2.8582942
reg,1,-4.545475,-0.6407706
reg,1,-3.8293538,-0.39201403
reg,1,-1.1808679,0.032674085
reg,1,-1.579141,-3.2856736
reg,1,-4.720459,-0.21919076
reg,1,-1.908166,-1.1799911
reg,1,-1.1447645,-0.24886861
reg,1,-1.9420588,-3.4256692
reg,1,-2.6975257,-2.013184
reg,1,-4.4059534,-1.0116979
reg,1,-0.4629757,-0.60588056
reg,1,-1.9238133,-3.4703465
reg,1,-2.0021496,-3.369657
reg,1,-4.609842,-1.7954183
reg,1,-2.1851025,-2.1732109
reg,1,-1.9513131,-2.6595502
reg,1,-3.3776207,-1.7684014
reg,1,-0.30258995,-1.8458207
reg,1,-0.0818881,-1.0198573
reg,1,-0.738364,-0.45587102
reg,1,-1.6077482,-1.2977613
reg,1,-4.583364,-1.7483499
reg,1,-2.2818885,-3.1209664
reg,1,-2.7590184,-0.041355982
reg,1,-4.249348,-1.2721062
reg,1,-3.813133,-1.7411821
reg,1,-1.8673108,-3.2354581
reg,1,-2.9348717,-0.9590613
reg,1,-2.52906,-1.8374025
reg,1,-1.4800867,0.6522848
reg,1,-1.319842,-0.94433814
reg,1,-1.14771,-1.2509685
reg,1,-4.124087,-3.0049915
reg,1,-2.0203424,-1.5915014
reg,1,-3.8952372,-2.4335735
reg,1,-1.1105124,-0.5742475
reg,1,-2.1630259,-1.2427402
reg,1,-3.7991018,-2.7830312
reg,1,-2.2201464,-3.254689
reg,1,-0.84302104,-0.40432915
reg,1,-1.5738169,-0.2587574
reg,1,-2.0535383,-2.469063
reg,1,-4.4638147,-2.017769
reg,1,-2.643308,0.040551156
reg,1,-1.4713126,-1.383785
reg,1,-1.0880618,-2.77098
reg,1,-1.7785627,-1.1678094
reg,1,-2.5529718,0.80034506
reg,1,-2.1960537,-3.400192
reg,1,-3.0609188,-2.760615
reg,1,-2.8799646,0.36728063
reg,1,-0.4498254,-2.9489355
reg,1,-0.34338853,-0.45820552
