UMAP1,UMAP2,cluster
2.4652755,12.754851,0
1.9484373,10.029306,0
1.6314309,10.706459,0
1.8831351,10.793985,0
4.089057,11.54654,0
2.108993,12.526829,0
1.3111283,12.883252,0
1.9764568,12.83558,0
3.7876601,11.249942,0
4.2625723,12.596131,0
0.7301222,11.924043,0
1.9234678,11.732381,0
3.8504932,11.271823,0
2.8903158,12.163233,0
2.4576085,12.278503,0
1.0683529,12.3064375,0
0.91399974,9.719296,0
1.9259639,12.631767,0
1.194835,9.262881,0
2.0126667,9.111283,0
0.7152495,11.093068,0
1.8633971,10.468661,0
2.3933733,10.633946,0
1.6324241,12.494672,0
0.12719044,11.0296955,0
3.3072782,10.655067,0
1.6619433,12.198804,0
3.257787,11.0040455,0
2.4877377,9.578695,0
0.5036019,12.1265,0
1.2359906,9.245673,0
2.2569244,9.468024,0
1.8008003,9.617437,0
0.25253358,11.30069,0
1.7085586,9.680552,0
3.5859847,11.035275,0
0.098870054,10.027001,0
0.13683464,11.094707,0
1.826351,10.916805,0
0.1391651,10.230926,0
0.06242692,10.761563,0
0.96214736,10.017511,0
0.3411031,11.029705,0
0.9571717,10.987613,0
2.2486007,11.860073,0
2.2232873,12.2141485,0
-0.046716273,11.141692,0
1.9186363,10.3366995,0
0.47770143,9.735044,0
2.098251,10.140834,0
1.2841091,9.702334,0
1.4953848,12.868071,0
2.0492961,9.455263,0
1.7241871,11.745568,0
4.0239797,10.501438,0
1.8388414,10.837036,0
1.9916114,9.667195,0
1.8189619,9.335822,0
1.6661713,11.958347,0
1.6784285,9.210638,0
1.6674697,9.251809,0
1.824399,11.14778,0
11.413377,11.946546,1
2.513876,11.306845,0
1.6779977,9.28088,0
1.522201,11.980047,0
1.79454,9.151655,0
1.6444186,9.170808,0
1.9513159,11.3587675,0
1.5499098,9.1417465,0
1.573742,9.486457,0
1.5879039,9.160227,0
2.5056832,12.902409,0
4.9545197,11.824276,0
1.1455401,11.970189,0
0.10351369,9.818837,0
1.6716748,10.202884,0
0.26451257,11.25431,0
1.6328609,10.78968,0
1.76447,10.156945,0
1.3142927,10.727255,0
0.42603537,12.182865,0
2.0532758,11.431906,0
1.0765557,12.333672,0
1.0635887,11.076756,0
1.661134,10.565239,0
0.9905551,9.461619,0
1.0758812,10.88888,0
1.6109792,12.848436,0
3.3502452,10.105929,0
0.51763546,11.649375,0
1.9778156,10.947768,0
0.20783335,10.289561,0
2.1324651,10.67362,0
2.6636322,11.71452,0
1.7376391,12.05117,0
1.7442467,9.362354,0
2.2280228,10.985858,0
1.7797259,9.152242,0
1.5749524,11.864563,0
1.5694302,9.143297,0
1.4239907,9.236329,0
2.2572353,12.127699,0
1.4738367,10.653026,0
1.6885539,9.346044,0
3.0324085,10.759478,0
2.4962099,12.199729,0
2.460865,10.81854,0
1.840136,9.846304,0
3.7139673,12.346555,0
1.7242404,10.544038,0
0.80071276,10.770168,0
0.6455718,9.8279295,0
0.3273263,9.958656,0
3.2818992,11.295782,0
1.6689464,10.695509,0
0.41186905,9.977572,0
0.6300957,9.724797,0
1.6398588,13.332418,0
1.219892,10.450038,0
0.88702965,10.012176,0
1.0169232,11.349893,0
0.9590187,10.669674,0
0.2403156,9.8169775,0
3.6533265,10.18867,0
1.4864798,9.328859,0
1.6482385,12.630501,0
1.2239698,13.049164,0
4.014673,11.384166,0
4.1214724,11.730645,0
3.9462256,11.319667,0
0.9610329,10.491202,0
2.4263122,10.544376,0
1.5716044,10.5516405,0
1.7928298,13.4581,0
0.70935786,9.581645,0
0.29536673,11.431339,0
1.4458545,9.884174,0
1.4251484,10.119578,0
1.7384325,9.139358,0
0.9569326,9.675242,0
1.5623345,9.518058,0
1.9369766,9.059231,0
1.9701629,9.787253,0
0.37245283,9.984409,0
1.5946932,10.177699,0
1.9092042,10.859472,0
1.5523524,13.447947,0
1.7603111,10.410736,0
0.81840616,11.74355,0
1.5432504,11.500596,0
2.3203363,11.700458,0
1.7153778,10.34477,0
1.2098637,10.82715,0
1.1378839,9.368167,0
3.5118237,10.954297,0
0.14984208,9.839816,0
1.5037645,10.003931,0
1.4236931,9.357418,0
1.1352904,13.253064,0
0.99896616,12.249666,0
1.2938362,9.519949,0
0.9129504,9.877655,0
1.0571003,11.415781,0
1.6609439,10.435933,0
1.8132521,11.345621,0
0.50517863,11.3057,0
1.0314739,11.196542,0
1.9606007,11.223057,0
2.0446422,11.365268,0
3.1865857,12.550399,0
2.5846574,10.313505,0
0.17260773,11.900899,0
1.2121514,12.654174,0
0.26463532,11.389726,0
1.4711285,10.141583,0
2.447211,10.652154,0
1.9721241,10.167517,0
2.3128245,11.628016,0
0.7025466,12.386396,0
1.2498637,9.447516,0
2.7742875,10.348499,0
2.2213624,10.571762,0
1.5580945,10.586888,0
2.248663,10.488007,0
3.571646,11.422414,0
0.47427052,10.265819,0
0.45488188,11.539015,0
0.22937608,10.11114,0
1.0313482,12.933543,0
0.41896772,10.145893,0
3.5872443,10.963074,0
0.27342424,11.540304,0
2.8836036,10.504085,0
4.11928,11.518776,0
2.1566975,11.3234625,0
4.0534544,10.585467,0
2.5533931,11.241392,0
1.351714,9.363433,0
2.2493124,12.100929,0
0.9649964,10.735798,0
1.7462363,12.775134,0
1.6832255,10.656351,0
2.5143778,11.329329,0
1.5268497,9.818451,0
1.3782568,12.487082,0
3.1512861,10.0966215,0
1.1116755,12.926153,0
2.1798973,11.16992,0
2.097138,11.071383,0
2.5554628,11.254835,0
2.6600194,11.402652,0
0.9812383,10.767389,0
1.1660849,9.166748,0
1.1897322,9.105966,0
1.2829126,10.653924,0
1.7042141,11.34277,0
1.1581063,11.669322,0
2.4833493,10.332636,0
0.19127572,9.741922,0
1.3402947,9.737177,0
1.735443,11.671668,0
1.8926567,11.350859,0
1.8274567,10.567722,0
3.725888,10.962361,0
1.3851103,9.888,0
1.4992697,10.183239,0
3.4509406,10.7387705,0
4.964256,11.786803,0
1.574956,12.518215,0
3.2850428,10.899249,0
2.9570289,11.684902,0
3.1991684,11.18809,0
1.3898851,9.910867,0
2.4179342,12.4032545,0
1.6655861,13.210307,0
3.3285828,11.823874,0
0.55216753,11.510822,0
2.1719704,9.205665,0
1.9795468,12.018338,0
3.2183192,11.15225,0
2.1547081,11.766506,0
0.2548555,10.711101,0
2.722803,10.379499,0
0.96853226,11.564554,0
2.275398,11.745236,0
3.9821012,11.375102,0
1.9937059,11.82365,0
0.7725844,9.526057,0
0.05214773,10.688069,0
2.3241098,12.495862,0
0.025109475,11.062372,0
2.697313,12.791542,0
2.226872,13.519105,0
0.99185234,9.4208,0
0.81625855,10.879938,0
0.41473922,12.292051,0
0.68278164,12.732485,0
2.0215797,11.325885,0
0.043141756,11.073922,0
1.7292614,10.849916,0
1.1401535,11.112102,0
0.2287597,11.491844,0
0.008346755,11.091638,0
3.073583,12.022362,0
3.2303047,10.909938,0
0.83978665,10.359974,0
1.4278095,10.6512985,0
0.103339106,10.085129,0
0.15710995,10.057266,0
0.3387195,11.448172,0
1.2126168,11.86663,0
1.8000546,12.807224,0
1.0280173,10.334165,0
0.90767586,11.14039,0
0.28274807,10.84192,0
0.71020406,11.389017,0
1.9073514,13.22841,0
1.085431,9.86178,0
1.7238445,13.103883,0
3.597269,10.229926,0
3.8892293,10.306872,0
4.0702677,10.318135,0
0.025598915,10.709917,0
0.7805566,10.077702,0
0.2092658,9.859566,0
3.6322691,11.859422,0
2.1038861,12.066029,0
1.662007,9.169348,0
1.417944,9.366216,0
2.2262864,9.700395,0
0.35591802,10.338293,0
3.4127755,11.889792,0
3.1922581,10.825498,0
1.4714013,9.897139,0
1.9401696,10.507688,0
0.9979616,10.183441,0
0.5205657,11.399834,0
1.7064652,10.562094,0
2.385975,9.749489,0
2.5632608,12.619411,0
2.8668988,12.83671,0
2.3686395,10.313558,0
1.78513,11.042278,0
2.2607443,9.435345,0
0.75050145,10.864245,0
2.3981729,12.189715,0
1.0521424,11.143907,0
2.0137868,11.10995,0
2.1368608,12.766717,0
2.5932522,12.33516,0
1.8573234,9.912505,0
1.3770196,9.607178,0
2.6382627,11.669428,0
0.7398203,11.466277,0
0.50178504,9.885799,0
2.5667655,12.017635,0
0.60992396,11.93431,0
2.4705887,12.168352,0
1.4351768,12.430552,0
1.4598455,9.823762,0
1.3195817,10.355584,0
1.1155044,10.271418,0
1.5451757,13.419708,0
0.18198103,9.7149515,0
1.1603086,12.260986,0
1.1649892,12.186154,0
2.072033,13.308057,0
1.7927117,13.31202,0
2.7538402,12.357334,0
2.4225426,12.900172,0
2.530316,12.109907,0
1.5967463,10.940436,0
1.9775498,12.877486,0
2.3430119,12.772327,0
1.5977416,10.224573,0
1.585126,11.138608,0
3.0485315,12.006243,0
1.5253601,9.976586,0
1.0167288,13.083513,0
3.3811295,10.879519,0
0.3528086,11.629935,0
0.20055799,11.071429,0
0.054304346,10.999924,0
4.0029387,10.523809,0
0.7430211,10.177591,0
1.1700172,9.8031025,0
1.328848,11.49897,0
0.47412094,11.814362,0
1.3088149,9.535548,0
2.9974585,11.126578,0
0.6590635,10.361912,0
0.7288639,9.63839,0
0.934127,12.593435,0
1.8687112,9.135701,0
2.166727,11.462278,0
2.077457,9.04973,0
1.2038978,13.161398,0
5.0080028,11.538512,0
0.58273834,11.97421,0
2.869729,10.319708,0
0.9056026,12.514327,0
1.7425432,12.102855,0
0.65797997,12.385356,0
2.6417375,11.034813,0
1.8464453,12.3671875,0
0.8997613,10.996825,0
1.658187,11.154196,0
0.14913572,9.690922,0
1.3568555,9.444841,0
1.0379506,9.6049185,0
2.923782,10.723191,0
2.4346735,10.282268,0
1.4311376,12.253425,0
2.684075,10.72238,0
4.042937,11.646439,0
0.059175286,11.166901,0
2.0779824,11.262111,0
1.9144896,13.123007,0
2.0287423,9.137679,0
0.06767097,10.670317,0
0.42985556,9.844763,0
2.1147258,11.372798,0
1.1748452,10.503945,0
2.5656433,11.127757,0
1.225678,10.798319,0
3.0404248,10.765499,0
2.0403166,11.118001,0
1.7355186,11.151179,0
2.0514884,10.924699,0
2.103357,10.659789,0
0.093349464,11.68041,0
1.1561501,13.198356,0
1.6018797,13.351942,0
0.69061273,9.5154,0
1.4359179,11.628325,0
1.8294743,10.593274,0
1.0740566,10.218486,0
0.5017487,9.847352,0
4.8680077,11.417226,0
2.2082748,10.639766,0
1.411626,11.104242,0
0.17521147,11.622905,0
1.8594471,12.772219,0
0.8389935,11.080504,0
1.5799901,13.161365,0
1.1552768,10.683204,0
2.7566183,10.289114,0
1.144957,12.291148,0
0.28710207,11.231968,0
4.01987,10.447224,0
1.6107402,11.367352,0
1.9445326,10.976178,0
2.6195195,10.210125,0
1.8009274,11.656398,0
1.2778604,11.729393,0
0.79311794,11.76255,0
3.892689,11.286344,0
0.6372598,10.357547,0
0.98051584,11.365648,0
1.597479,12.358248,0
1.1260675,11.751386,0
0.7420873,12.356266,0
2.1639023,13.360092,0
3.9752505,11.763409,0
0.005567531,11.0606575,0
1.0223676,10.49825,0
1.4677317,13.261519,0
1.3093153,11.489693,0
1.2009938,11.753288,0
0.012714776,11.02676,0
1.0207919,10.600343,0
3.8746717,12.8791485,0
0.24201614,10.312714,0
1.6189971,10.862979,0
1.0653898,9.267787,0
1.20303,13.2311125,0
1.656431,13.504281,0
0.12591538,10.6960335,0
1.4295723,12.240186,0
2.820278,11.045932,0
1.1029209,11.937846,0
1.262496,11.444249,0
2.6762214,11.009497,0
1.7398766,12.491965,0
1.5640298,13.092794,0
0.2578216,10.08839,0
0.3257128,11.678165,0
0.039837897,10.394161,0
0.8743871,11.662324,0
0.78077734,12.462909,0
1.5964819,12.828578,0
2.396211,11.799186,0
0.3869449,11.5682535,0
1.7680408,13.0888405,0
0.7905321,10.923841,0
0.71703714,9.8965225,0
0.9474701,12.729566,0
0.8501974,11.79507,0
0.7702132,12.447559,0
0.8854102,11.021452,0
1.569069,12.310855,0
1.1164885,12.628066,0
2.3004797,11.912345,0
1.1359587,12.820574,0
1.9173635,11.455349,0
1.2134609,10.886043,0
1.242492,12.831338,0
1.0253671,10.619329,0
3.0630176,10.461864,0
1.1189286,11.154362,0
0.8051207,11.271961,0
0.19203565,10.117254,0
0.46635136,9.818627,0
0.091129854,10.356748,0
0.3800058,10.1950035,0
0.42482504,9.805846,0
1.3143256,13.315441,0
1.5975792,11.552658,0
1.527896,12.737375,0
2.9910877,11.460372,0
4.861155,11.328004,0
1.2509007,11.136751,0
1.9243308,11.486375,0
0.4765911,9.579439,0
0.3368898,10.124072,0
3.1854813,10.949214,0
1.6973137,11.506852,0
3.8929973,11.503024,0
2.998553,10.666434,0
1.354853,12.929402,0
0.95768285,12.580531,0
3.4344614,10.729888,0
1.4509236,10.99779,0
3.19669,10.805671,0
2.888841,10.280123,0
0.25838083,11.678767,0
0.9609507,9.631947,0
0.64708596,11.400665,0
3.5205667,10.634468,0
0.58068514,9.836282,0
1.8155881,11.095012,0
3.4278095,10.571013,0
1.1189551,9.851337,0
0.18209815,9.752316,0
4.081268,12.760267,0
3.3019664,10.473359,0
2.158275,13.42404,0
1.4870236,12.47721,0
1.4764359,12.379509,0
2.8270276,10.550694,0
0.06711706,10.049832,0
2.6490564,10.937013,0
2.114213,13.438725,0
0.17324647,9.656628,0
1.9839898,11.540712,0
1.9099209,9.159102,0
4.0482316,10.567987,0
0.15877196,10.044717,0
12.070026,9.728633,1
10.08289,13.031017,1
11.209544,14.490399,1
11.223918,13.911805,1
11.260133,14.300093,1
11.296779,11.902615,1
11.894748,13.424327,1
11.11906,12.153484,1
9.973884,13.611098,1
10.311784,12.108632,1
10.778014,13.548793,1
10.025605,13.625655,1
11.9837,9.80815,1
12.329337,9.786383,1
12.459139,10.113902,1
9.932273,13.620014,1
12.484379,9.842052,1
10.433861,12.659279,1
11.624064,12.550463,1
12.5622835,10.6706505,1
11.324873,13.846396,1
10.033333,13.663777,1
10.778549,13.466895,1
11.3145685,14.447293,1
10.409847,14.207681,1
11.592021,13.991195,1
9.991762,13.24221,1
10.599442,11.7644205,1
10.586106,14.035295,1
11.815663,14.139073,1
11.857,9.743399,1
11.038156,14.486315,1
10.768062,13.025716,1
12.299093,11.335397,1
11.645491,13.954782,1
10.368715,11.934256,1
11.715993,11.887673,1
12.572271,10.718328,1
10.2989645,13.476172,1
10.570223,13.696911,1
10.099144,13.616071,1
10.73798,12.5723095,1
9.774532,13.163839,1
11.135345,13.714227,1
12.042763,10.478984,1
10.00924,13.739076,1
11.95995,10.6160755,1
11.18431,14.042122,1
10.752448,13.754231,1
11.494865,13.947044,1
12.0531645,10.053003,1
10.131952,12.482753,1
11.933841,10.400451,1
12.090524,10.552655,1
10.92901,14.271899,1
11.681227,10.396408,1
11.030492,12.405506,1
10.026354,13.727421,1
11.116769,12.286949,1
10.137763,13.775127,1
11.874515,10.62622,1
11.45577,14.079281,1
11.817173,14.029795,1
11.277428,13.561323,1
4.563047,12.537348,0
11.738824,12.983349,1
11.936844,13.816888,1
11.860715,10.608355,1
11.900782,13.170335,1
11.381398,10.291949,1
10.7706375,13.195826,1
11.951603,9.924773,1
10.900478,12.203785,1
11.726344,14.0988245,1
11.494778,13.652676,1
11.405658,13.748635,1
11.514052,14.197585,1
10.893312,14.0876465,1
11.906335,13.267199,1
11.057667,12.501313,1
9.97408,13.648832,1
11.893552,10.529527,1
10.056553,13.664658,1
12.574266,10.735168,1
12.316221,9.943918,1
11.059629,12.118614,1
10.0345,13.594442,1
10.69169,12.572566,1
10.924729,11.981326,1
10.622374,11.410137,1
12.334803,10.214954,1
12.473909,10.213358,1
12.611953,10.792277,1
11.101553,11.544812,1
11.760415,13.94267,1
11.740243,10.867835,1
11.746191,13.43389,1
10.925681,13.507665,1
10.786497,13.4955225,1
11.32816,13.662934,1
12.4143915,10.220103,1
11.847228,13.602611,1
11.42359,14.111379,1
11.200399,11.1767645,1
10.950364,13.4818735,1
11.095893,14.0103855,1
12.563294,10.675938,1
10.734418,13.704565,1
10.232025,12.023319,1
9.950128,13.691941,1
9.9646,13.653094,1
11.851822,14.074781,1
11.267798,11.680016,1
11.756869,14.069011,1
10.898447,13.950432,1
11.183806,13.3250475,1
12.636538,11.002399,1
11.002173,12.17907,1
11.166087,12.018555,1
9.925849,13.655538,1
10.983423,13.620845,1
11.14624,13.419151,1
10.444352,11.446064,1
11.749186,10.55543,1
10.116372,13.555969,1
10.073463,13.605537,1
12.20113,10.181844,1
9.955601,13.63985,1
11.3346195,13.778854,1
3.5161424,12.435089,0
10.0230875,13.656959,1
11.499968,10.080843,1
11.205678,10.683806,1
11.42079,13.537128,1
3.6187274,12.389227,0
11.051044,11.684364,1
11.580273,10.751758,1
10.434029,14.28384,1
12.305684,10.478336,1
11.845366,13.4721,1
12.690675,10.658579,1
10.4186735,14.268403,1
11.20341,14.293457,1
11.90848,10.7101,1
11.920773,9.686845,1
10.954841,13.642056,1
10.770526,12.234826,1
11.375261,13.762363,1
10.582388,12.352129,1
11.889518,11.365171,1
10.562398,14.067231,1
10.581417,14.128825,1
9.924572,13.19822,1
12.053586,13.508133,1
10.519086,11.510074,1
10.773427,13.510897,1
11.071087,13.962202,1
11.944636,11.309755,1
12.256863,10.120392,1
11.142645,14.181237,1
11.815957,10.92269,1
11.689914,13.269543,1
11.916256,10.80997,1
4.0006237,12.731084,0
11.317379,10.247161,1
10.603345,13.108456,1
10.1563425,12.023768,1
10.306879,12.9173565,1
10.804365,13.535526,1
10.707429,12.235035,1
10.745983,12.040669,1
12.382199,10.426781,1
11.305126,13.849036,1
4.048714,12.941025,0
12.323177,10.315704,1
11.6574745,11.677227,1
11.420333,13.978812,1
10.894437,13.310298,1
5.709827,11.160916,0
11.330139,14.55051,1
12.219992,9.726946,1
12.469345,10.770067,1
10.1962805,13.807034,1
11.542869,14.256143,1
12.324008,10.307157,1
9.998433,13.407965,1
11.186358,14.481483,1
12.535517,11.209809,1
11.5767565,13.644794,1
5.781065,11.12438,0
11.553399,13.524585,1
11.564544,14.162284,1
11.212804,12.33328,1
12.003989,9.9907465,1
11.0765705,13.43589,1
11.340687,14.208462,1
12.113147,11.152049,1
11.395159,13.829433,1
10.724198,11.064845,1
11.071136,13.425667,1
11.468196,10.774987,1
11.163254,14.469441,1
11.454714,14.312416,1
11.955378,9.651683,1
11.556923,10.843441,1
11.8867235,10.376738,1
11.643505,13.012374,1
11.236649,13.334435,1
10.603664,14.151062,1
11.502138,13.481073,1
11.177173,13.776378,1
10.940633,10.7062435,1
11.598025,12.945118,1
10.9703865,12.037699,1
11.355108,10.188804,1
10.726108,11.389046,1
10.901169,11.533687,1
12.374663,10.57185,1
10.590746,12.303269,1
11.854834,13.511475,1
12.341311,9.947501,1
12.181969,9.89756,1
11.354323,13.274981,1
11.781879,13.752464,1
11.542567,13.422219,1
4.8742228,11.336554,0
11.769939,13.753312,1
11.705622,11.624755,1
12.377976,10.513767,1
11.176817,11.759945,1
12.349554,10.341156,1
11.174393,10.527762,1
12.284906,10.326257,1
11.864949,11.276025,1
10.679577,12.131587,1
11.345371,13.313129,1
12.140705,10.189449,1
10.589106,14.181149,1
11.336854,13.355913,1
11.1059675,14.316161,1
10.649448,12.429608,1
11.383752,13.808799,1
11.627162,13.593737,1
10.4306965,14.247467,1
10.587532,12.306863,1
11.520694,14.168275,1
10.801385,12.359479,1
11.666975,14.248587,1
11.99472,10.126374,1
11.8389845,10.506515,1
11.778449,10.854348,1
11.973719,10.243898,1
11.152044,13.892568,1
12.28742,10.372985,1
11.780962,13.218382,1
10.838034,12.332635,1
11.418459,10.170625,1
12.356265,9.878338,1
11.465027,14.24804,1
11.471714,13.437709,1
10.665276,11.465149,1
11.809427,14.135043,1
11.217111,13.372108,1
12.3138075,10.392441,1
11.014246,11.860961,1
12.319184,10.473435,1
11.20267,11.14212,1
10.773402,10.929933,1
12.603338,9.920591,1
12.232889,10.3499,1
11.13061,12.123278,1
11.133338,14.00796,1
10.024852,12.405698,1
10.478116,12.929598,1
10.783323,12.529813,1
11.680389,14.048414,1
10.776367,13.705426,1
11.929095,10.669738,1
