topic_int,topic_names,labels_layer,Source
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
0,offshor wind,0: offshor wind,Pro Media
