Source,cluster,x,y
sci,1,7.926816,5.24134
sci,0,4.7122984,2.457761
sci,1,6.6826234,4.128875
sci,-1,2.810282,5.160975
sci,5,6.4045277,5.4248047
sci,6,6.1243553,4.7303677
sci,15,2.5872028,6.079032
sci,14,3.1860828,5.0034328
sci,14,3.4376645,5.0569096
sci,18,4.754529,4.7421045
sci,11,6.881903,4.8438387
sci,18,5.516948,5.5591307
sci,18,5.970026,5.879194
sci,3,8.071414,5.9471245
sci,0,4.7868295,2.497499
sci,17,4.33119,4.4611173
sci,1,4.9609942,3.133643
sci,10,2.9581394,5.8381414
sci,4,5.0015574,2.8553927
sci,6,4.069468,3.225353
sci,13,3.8223298,6.823867
sci,5,4.8659563,3.971318
sci,9,4.618815,4.352236
sci,7,2.478925,6.1806626
sci,10,2.5740657,5.498678
sci,17,6.393778,6.6699066
sci,9,4.64979,4.541293
sci,9,6.726399,6.233399
sci,9,6.5375686,6.3490977
sci,3,7.055928,5.2617393
sci,9,5.570143,5.397126
sci,10,3.2221818,6.7670307
sci,13,2.9838595,5.0257244
sci,14,4.137265,6.501533
sci,1,4.4547577,2.7636409
sci,7,2.5544631,6.477398
sci,2,5.6668243,7.104155
sci,11,4.8201933,3.2911103
sci,16,6.440389,6.8227797
sci,7,2.4401355,6.6330857
sci,18,5.5310397,5.502735
sci,8,6.631144,6.009405
sci,8,6.282893,5.539057
sci,9,4.4515834,4.0818696
sci,1,8.0204735,5.411679
sci,13,3.4596941,6.2071633
sci,3,7.581871,5.62973
sci,1,5.001693,3.1559715
sci,1,8.241976,5.412254
sci,0,5.415528,2.6688292
sci,8,6.6688066,5.7508183
sci,7,2.3877656,5.774768
sci,7,2.6421,6.657296
sci,15,2.3458354,5.198187
sci,15,2.8871202,6.619302
sci,1,7.6493177,4.8459373
sci,10,3.204968,6.19598
sci,12,6.1525745,6.993563
sci,9,3.7923083,3.6550443
sci,2,3.370354,4.139217
sci,7,2.5847726,6.4627323
sci,6,6.0879893,4.7157383
sci,1,7.449575,4.8693566
sci,6,4.3151817,3.2697735
sci,18,6.4844246,6.484767
sci,3,6.788617,4.9444585
sci,7,2.30287,6.128939
sci,0,5.618697,2.7092855
sci,10,3.1673772,6.692959
sci,9,3.644052,3.3415263
sci,4,4.635413,2.5052724
sci,7,2.3848395,6.694236
sci,10,3.4660254,6.6824193
sci,4,4.7191186,2.7919567
sci,11,7.8912907,5.352219
sci,3,5.1529865,3.810069
sci,3,6.2808623,4.551556
sci,12,4.756085,5.4194913
sci,8,7.0377183,6.172375
sci,3,7.442793,5.5470324
sci,10,2.5488899,5.0954614
sci,12,3.5999591,4.068509
sci,3,4.8444924,3.4851654
sci,4,5.8934517,3.3250222
sci,2,3.241031,4.1098876
sci,17,3.837182,3.952564
sci,0,5.723935,2.9185956
sci,4,6.1456647,3.4104173
sci,2,4.860596,5.933387
sci,10,2.9632792,5.941447
sci,12,4.5734797,5.1098304
sci,15,3.032968,6.8103075
sci,9,6.317332,6.0477567
sci,18,3.4205492,3.3853543
sci,-1,1.9964098,6.1863294
sci,1,6.6877885,4.3309083
sci,0,5.017722,2.2553356
sci,4,5.07581,2.876297
sci,5,3.6823227,3.1309083
sci,9,6.6207767,6.4110994
sci,11,8.220407,5.693248
sci,4,4.227721,2.4856393
sci,14,3.6068149,5.4788013
sci,11,6.8416815,4.641976
sci,-1,2.014692,6.003143
sci,11,6.721166,4.686418
sci,8,6.2901278,5.6161246
sci,0,5.0957584,2.2296722
sci,8,3.8781672,3.371346
sci,14,3.659613,5.175869
sci,13,3.223894,5.6639752
sci,5,3.7293148,3.1597118
sci,3,7.7654424,5.7506313
sci,2,3.7086976,4.7691116
sci,10,3.1316497,6.5175757
sci,4,5.6036224,3.222075
sci,13,3.6891477,6.2302723
sci,11,5.302271,3.7408116
sci,7,2.2474518,6.20222
sci,1,8.143291,5.454201
sci,-1,2.8113046,5.168231
sci,15,2.3444488,5.510866
sci,1,4.9201155,3.1665518
sci,-1,1.937486,5.902074
sci,15,2.7345197,6.004357
sci,10,2.753977,5.6588635
sci,7,2.6401067,6.461668
sci,5,3.8409789,3.2599714
sci,18,6.5331187,6.449007
sci,17,5.20822,5.396416
sci,2,4.611993,6.0870194
sci,1,7.1769257,4.6444926
sci,12,6.084731,6.721834
sci,13,2.754634,4.822287
sci,-1,1.9932709,6.183773
sci,12,5.7100577,6.723896
sci,6,4.2826576,3.3082914
sci,6,4.4711394,3.535466
sci,7,2.367022,6.4969735
sci,-1,2.8603444,5.298398
sci,1,5.836437,3.9111702
sci,7,2.4696379,6.187638
sci,3,5.2543874,3.8740237
sci,6,7.2543435,5.510619
sci,13,3.0836396,5.0696816
sci,11,7.980601,5.588815
sci,1,5.2809944,3.501149
sci,-1,2.0040092,5.9442883
sci,17,4.6390944,4.7558513
sci,7,2.5259058,6.141133
sci,17,3.9881287,4.1404986
sci,9,4.252624,3.975615
sci,10,3.0260959,5.955114
sci,14,3.223215,5.0905
sci,-1,2.0095503,6.160783
sci,16,6.181411,6.5493875
sci,16,5.1200705,5.435779
sci,4,4.563571,2.6085653
sci,18,4.402139,4.40177
sci,11,5.7327814,3.9005904
sci,0,6.153874,2.859506
sci,7,2.5883121,6.2432365
sci,7,2.582918,6.278894
sci,5,6.9203515,5.688072
sci,5,5.543078,4.5599213
sci,0,5.412779,2.7587419
sci,2,5.9257126,7.237636
sci,3,5.0509744,3.6315362
sci,18,3.5055497,3.5598054
sci,13,3.9006348,6.3044477
sci,7,2.5079641,6.5267544
sci,9,4.515759,4.174784
sci,3,4.719906,3.4838016
sci,10,2.9660192,5.8878436
sci,5,6.2637043,5.2208114
sci,0,5.4618244,2.694628
sci,0,5.1920996,2.4171832
sci,-1,2.021131,6.035298
sci,9,5.6339436,5.4698277
sci,2,5.8076982,6.9777894
sci,12,4.503499,5.2672873
sci,0,5.3305054,2.626982
sci,13,3.2025404,5.511658
sci,18,4.216084,4.2761188
sci,15,2.87117,6.234921
sci,16,6.2740817,6.7568545
sci,3,3.8552651,2.867432
sci,1,4.405231,2.7561173
sci,0,4.6544785,2.2389321
sci,12,4.346415,4.8962264
sci,15,2.4164078,5.3093348
sci,-1,1.871532,5.9472938
sci,1,8.092454,5.2723594
sci,14,4.538029,6.5619035
sci,11,5.1667385,3.5932121
sci,4,5.591481,3.272189
sci,18,6.6445484,6.671989
sci,3,7.958536,5.9336267
sci,4,5.549118,3.3682644
sci,1,7.3070693,4.6639824
sci,4,4.2774835,2.3640492
sci,15,2.4874902,5.603475
sci,14,3.6903017,5.7939043
sci,10,2.3980036,5.1313086
sci,15,2.2744334,5.043612
sci,9,6.250812,5.955073
sci,5,5.2479744,4.2236457
sci,16,4.456777,4.7497363
sci,0,5.2244387,2.467036
sci,9,4.3177114,3.963161
sci,16,4.0384254,4.390813
sci,0,4.524463,2.3254254
sci,4,7.9827876,4.761775
sci,7,2.5168936,6.2413363
sci,14,2.9433825,4.2116003
sci,-1,2.88301,5.3325067
sci,17,5.5363584,5.7898464
sci,0,5.406711,2.5659122
sci,18,4.142892,4.154623
sci,8,4.8346214,4.41203
sci,3,5.122604,3.7825508
sci,10,2.745755,5.454223
sci,7,2.6437104,6.765434
sci,9,6.1782265,6.0404935
sci,8,6.5245786,5.947064
sci,16,3.7100873,3.913736
sci,12,4.3283167,4.9074154
sci,13,3.608887,6.2808633
sci,3,5.126079,3.7654154
sci,9,3.959791,3.7989469
sci,10,2.955697,6.101038
sci,3,5.143159,3.749458
sci,0,5.223485,2.4115326
sci,0,5.678846,2.814067
sci,0,5.524385,2.5474172
sci,14,4.214728,6.6245065
sci,0,7.0858326,3.511783
sci,8,7.230259,6.3728247
sci,4,5.665521,3.1218927
sci,9,6.4461045,5.9421673
sci,10,3.0479925,5.8784037
sci,2,3.4008853,4.5378776
sci,4,5.3517437,3.1548436
sci,16,3.7227647,3.937792
sci,6,4.052533,3.2008386
sci,11,4.434573,3.0109017
sci,13,3.187627,5.388773
sci,2,3.0240426,4.0486574
sci,14,4.2459893,6.136426
sci,11,7.196453,4.8966937
sci,-1,3.0535262,5.7601714
sci,1,5.4352603,3.6703608
sci,2,3.4978256,4.5074997
sci,1,5.87144,3.675704
sci,-1,3.2684314,6.114226
sci,8,3.7783751,3.4395976
sci,7,2.7692463,6.6805034
sci,14,2.9883633,4.4112825
sci,4,4.445547,2.586675
sci,4,4.420676,2.6208794
sci,1,4.8527975,2.984536
sci,3,4.009379,2.9609702
sci,1,5.5417795,3.6999474
sci,13,3.5650654,5.8723764
sci,12,3.9571872,4.3806806
sci,5,4.8159375,4.0315285
sci,13,2.882326,4.7981157
sci,4,5.6662803,3.2513738
sci,0,4.7226043,2.141409
sci,4,6.5311418,3.802346
sci,5,3.8426802,3.2307382
sci,0,4.794701,2.2293122
sci,0,4.845606,2.2661111
sci,8,7.028651,6.311146
sci,8,5.531891,4.9502025
sci,2,3.7282693,4.7010617
sci,2,4.5451164,6.0924706
sci,4,4.948421,2.7549121
sci,3,7.0273623,5.237761
sci,0,5.0137014,2.435942
sci,14,3.6553562,5.6954803
sci,9,4.6067634,4.3807526
sci,0,4.8745494,2.3430302
sci,14,3.4640882,5.4232655
sci,0,4.8471074,2.16926
sci,0,5.345708,2.421996
sci,4,5.6848717,3.2275937
sci,17,4.2832046,4.470452
sci,0,5.5899553,2.8984456
