Source,cluster,x,y,TF_IDF_topic_name,BERTopic_topic_name
reg,14,-1.1648979,3.2403173,transformer station energy industry property value north sea nuclear power,bornholm energy island must islands
reg,7,0.20100024,6.037928,high voltage high voltage station voltage station local plan land plant,bornholm energy area energinet land
reg,13,0.8478062,3.7840416,nature bornholm wind turbines transformer station reader letter social democratic,bornholm energy island wind new
reg,9,0.7209645,6.7363496,high voltage land facility søgaard mikkelsen kim søgaard mikkelsen kim søgaard,plant energy energinet bornholm says
reg,9,0.8472758,6.834464,high voltage land facility søgaard mikkelsen kim søgaard mikkelsen kim søgaard,plant energy energinet bornholm says
reg,13,0.7133649,4.2225027,nature bornholm wind turbines transformer station reader letter social democratic,bornholm energy island wind new
reg,9,0.9980067,6.811267,high voltage land facility søgaard mikkelsen kim søgaard mikkelsen kim søgaard,plant energy energinet bornholm says
reg,9,0.88977444,6.815639,high voltage land facility søgaard mikkelsen kim søgaard mikkelsen kim søgaard,plant energy energinet bornholm says
reg,9,0.97087514,6.7724977,high voltage land facility søgaard mikkelsen kim søgaard mikkelsen kim søgaard,plant energy energinet bornholm says
reg,0,1.0873121,3.18181,rønne harbor baltic energy baltic energy island press release baltic sea,bornholm energy island og islands
reg,10,-1.3856044,3.0701416,electrolysis plant green fuels klaus vesløv surplus heat district heating,bornholm energy hydrogen wind powertox
reg,16,2.450062,2.2154164,center bornholm bornholm companies business center business center bornholm labor market,bornholm energy companies business labor
reg,2,3.6432447,5.883067,social democracy municipal council unity list rené danielsson anne thomas,bornholm also energy says municipal
reg,15,2.1545756,4.525923,land plant rest country green transition huge energy bornholm benefit,bornholm energy island must also
reg,18,3.2050984,4.32264,cultural identity every day make bornholm green energy green transition,bornholm energy island also green
reg,6,2.4364514,3.694564,green energy danish business national center promotion board center green,bornholm energy business green island
reg,15,1.8766766,4.4907093,land plant rest country green transition huge energy bornholm benefit,bornholm energy island must also
reg,2,3.6192117,5.9636455,social democracy municipal council unity list rené danielsson anne thomas,bornholm also energy says municipal
reg,9,0.8317033,6.818737,high voltage land facility søgaard mikkelsen kim søgaard mikkelsen kim søgaard,plant energy energinet bornholm says
reg,16,2.899184,2.3109183,center bornholm bornholm companies business center business center bornholm labor market,bornholm energy companies business labor
reg,17,-0.16050638,2.981448,nuclear power solar cells hydrogen production sun wind bornholm energi,energy bornholm power electricity wind
reg,6,2.2945597,3.209292,green energy danish business national center promotion board center green,bornholm energy business green island
reg,3,2.4867752,4.70765,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,3,2.4417474,5.4713006,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,2,2.3644385,6.2511406,social democracy municipal council unity list rené danielsson anne thomas,bornholm also energy says municipal
reg,15,1.8721468,4.7936254,land plant rest country green transition huge energy bornholm benefit,bornholm energy island must also
reg,1,0.26533756,3.8084037,offshore wind bornholm offshore wind bornholm offshore danish energy agency energy agency,bornholm wind energy offshore turbines
reg,10,-1.259966,2.811078,electrolysis plant green fuels klaus vesløv surplus heat district heating,bornholm energy hydrogen wind powertox
reg,8,3.2231152,3.71626,green transition bornholm future ensure bornholm unique opportunity young people,bornholm energy island green also
reg,13,0.6034507,3.1556492,nature bornholm wind turbines transformer station reader letter social democratic,bornholm energy island wind new
reg,2,3.5838742,5.973584,social democracy municipal council unity list rené danielsson anne thomas,bornholm also energy says municipal
reg,3,2.335378,5.4105167,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,1,-0.27272487,5.0457573,offshore wind bornholm offshore wind bornholm offshore danish energy agency energy agency,bornholm wind energy offshore turbines
reg,13,0.53145283,3.4070683,nature bornholm wind turbines transformer station reader letter social democratic,bornholm energy island wind new
reg,7,0.30550495,6.1603227,high voltage high voltage station voltage station local plan land plant,bornholm energy area energinet land
reg,4,-1.3624595,4.0408025,energy islands bornholm islands bornholm energy islands state aid electricity prices,energy bornholm islands island project
reg,9,0.66410977,6.7483544,high voltage land facility søgaard mikkelsen kim søgaard mikkelsen kim søgaard,plant energy energinet bornholm says
reg,15,1.237203,4.3125896,land plant rest country green transition huge energy bornholm benefit,bornholm energy island must also
reg,9,0.77806985,6.834638,high voltage land facility søgaard mikkelsen kim søgaard mikkelsen kim søgaard,plant energy energinet bornholm says
reg,9,1.0524532,6.675381,high voltage land facility søgaard mikkelsen kim søgaard mikkelsen kim søgaard,plant energy energinet bornholm says
reg,9,0.9064018,6.767036,high voltage land facility søgaard mikkelsen kim søgaard mikkelsen kim søgaard,plant energy energinet bornholm says
reg,18,2.972713,4.1562796,cultural identity every day make bornholm green energy green transition,bornholm energy island also green
reg,9,0.774955,6.824385,high voltage land facility søgaard mikkelsen kim søgaard mikkelsen kim søgaard,plant energy energinet bornholm says
reg,1,-0.6311427,4.6208215,offshore wind bornholm offshore wind bornholm offshore danish energy agency energy agency,bornholm wind energy offshore turbines
reg,1,0.042082936,3.853521,offshore wind bornholm offshore wind bornholm offshore danish energy agency energy agency,bornholm wind energy offshore turbines
reg,1,0.039657045,4.373119,offshore wind bornholm offshore wind bornholm offshore danish energy agency energy agency,bornholm wind energy offshore turbines
reg,7,0.9714902,6.3292403,high voltage high voltage station voltage station local plan land plant,bornholm energy area energinet land
reg,10,-1.2209439,2.8969033,electrolysis plant green fuels klaus vesløv surplus heat district heating,bornholm energy hydrogen wind powertox
