file,score
6751423855_merged_embeddings_MiniLm12_Kmeans.csv,0.03028779108422953
5173858928_merged_embeddings_MiniLm12_Kmeans.csv,0.03053161972531485
5173858928_merged_embeddings_Specter2Actually_Kmeans.csv,0.030905459583631605
6751423855_merged_embeddings_Specter2Actually_Kmeans.csv,0.04510729260996099
